,toybin0000,toybin0001,toybin0002,toybin0003,toybin0004,toybin0005,toybin0006,toybin0007,toybin0008,toybin0009,toybin0010,toybin0011,toybin0012,toybin0013,toybin0014,toybin0015,toybin0016,toybin0017,toybin0018,toybin0019,toybin0020,toybin0021,toybin0022,toybin0023,toybin0024,toybin0025,toybin0026,toybin0027,toybin0028,toybin0029,toybin0030,toybin0031,toybin0032,toybin0033,toybin0034,toybin0035,toybin0036,toybin0037,toybin0038,toybin0039,toybin0040,toybin0041,toybin0042,toybin0043,toybin0044,toybin0045,toybin0046,toybin0047,toybin0048,toybin0049,toybin0050,toybin0051,toybin0052,toybin0053,toybin0054,toybin0055,toybin0056,toybin0057,toybin0058,toybin0059,toybin0060,toybin0061,toybin0062,toybin0063,toybin0064,toybin0065,toybin0066,toybin0067,toybin0068,toybin0069,toybin0070,toybin0071,toybin0072,toybin0073,toybin0074,toybin0075,toybin0076,toybin0077,toybin0078,toybin0079,toybin0080,toybin0081,toybin0082,toybin0083,toybin0084,toybin0085,toybin0086,toybin0087,toybin0088,toybin0089,toybin0090,toybin0091,toybin0092,toybin0093,toybin0094,toybin0095,toybin0096,toybin0097,toybin0098,toybin0099
880,0.546269,0.689572,0.715265,0.550917,0.523227,0.599029,0.397564,0.592187,0.280713,0.298236,0.611024,0.258424,0.280832,0.369045,0.301847,0.478238,0.756604,0.354539,0.572416,0.698103,0.509586,0.57361,0.295586,0.45464,0.692821,0.317183,0.485402,0.103404,0.579948,0.369627,0.859424,0.248186,0.751261,0.441469,0.806057,0.558949,0.10275,0.44605,0.318819,0.504577,0.562554,0.339472,0.283737,0.578004,0.596543,0.611409,0.449307,0.530541,0.494222,0.509293,0.460181,0.281265,0.542906,0.159866,0.706429,0.882253,0.555362,0.529852,0.735054,0.38685,0.537363,0.444411,0.564097,0.0794778,0.496229,0.498085,0.629546,0.541419,0.126518,0.400148,0.390087,0.496243,0.296404,0.721934,0.605065,0.36289,0.669711,0.436455,0.610766,0.589565,0.405592,0.390813,0.512818,0.0790054,0.753232,0.495933,0.484402,0.407438,0.42183,0.625299,0.613845,0.411473,0.583734,0.463424,0.213692,0.539418,0.502405,0.569373,0.404879,0.552088
881,0.529905,0.54994,0.337054,0.327866,0.413817,0.668032,0.508777,0.550939,0.612556,0.391091,0.500895,0.400745,0.533239,0.62666,0.319339,0.276632,0.612482,0.504158,0.195956,0.48146,0.610773,0.532848,0.507743,0.533023,0.833239,0.348102,0.501294,0.728221,0.484805,0.270439,0.563361,0.255963,0.712909,0.310993,0.786202,0.408762,0.551847,0.347455,0.487297,0.366589,0.328399,0.364575,0.212072,0.765061,0.602617,0.659925,0.528797,0.648999,0.393217,0.542076,0.510262,0.371801,0.65259,0.320631,0.236244,0.845562,0.901714,0.44165,0.626126,0.106902,0.556166,0.387624,0.168213,0.459214,0.593613,0.539185,0.644503,0.726157,0.317684,0.321864,0.393139,0.354132,0.585896,0.636473,0.70603,0.33428,0.550665,0.571633,0.740602,0.560805,0.329391,0.490573,0.48831,0.478182,0.554922,0.935085,0.312896,0.349993,0.618811,0.52993,0.77097,0.391798,0.354247,0.492925,0.254997,0.615966,0.781015,0.584612,0.404805,0.731562
882,0.682796,0.566555,0.737759,0.265042,0.351108,0.531393,0.472418,0.818248,0.503051,0.401247,0.693344,0.442057,0.564906,0.713163,0.425623,0.281614,0.587914,0.267369,0.559575,0.439057,0.378756,0.370784,0.262013,0.410205,0.795818,0.440557,0.465814,0.551142,0.680794,0.930955,0.46816,0.354713,0.807771,0.193674,0.413936,0.557633,0.180549,0.436747,0.406487,0.670736,0.59044,0.399386,0.272121,0.813593,0.631118,0.492564,0.367546,0.0285376,0.505648,0.455525,0.313486,0.148555,0.499962,0.409232,0.642881,0.723089,0.570718,0.51086,0.644126,0.566807,0.163139,0.292883,0.338977,0.0580933,0.62248,0.535045,0.558856,0.418343,0.247948,0.563925,0.447021,0.523037,0.366745,0.524644,0.729841,0.451819,0.623819,0.175822,0.283739,0.691098,0.384702,0.353558,0.784527,0.211946,0.496464,0.999083,0.649657,0.339825,0.65828,0.558507,0.50829,0.363234,0.600413,0.679994,0.394189,0.369251,0.535552,0.594336,0.425118,0.637404
883,0.645339,0.572149,0.617734,0.265112,0.747575,0.605436,0.488226,0.63186,0.568513,0.402945,0.806303,0.367459,0.567874,0.538994,0.408795,0.324653,0.42356,0.520015,0.606054,0.660808,0.44595,0.560493,0.535154,0.573289,0.861449,0.268914,0.434491,0.261405,0.7119,0.866896,0.695036,0.346713,0.506356,0.344681,0.882855,0.607069,0.557777,0.274229,0.458355,0.269949,0.418006,0.288613,0.199711,0.66339,0.579259,0.665535,0.554284,0.69241,0.242997,0.480555,0.0364507,0.543421,0.701311,0.286676,0.345572,0.68661,0.680104,0.309052,0.673132,0.497069,0.360909,0.382976,0.424835,0.228293,0.510523,0.472191,0.633329,0.770936,0.38377,0.178919,0.205319,0.405615,0.27981,0.364204,0.526082,0.364157,0.574608,0.600967,0.762921,0.726981,0.324066,0.395573,0.584735,0.274992,0.637735,0.995624,0.462542,0.356948,0.734093,0.502772,0.511003,0.355959,0.32772,0.486034,0.297326,0.614811,0.847518,0.662822,0.48858,0.637982
884,0.615457,0.636655,0.400283,0.379935,0.267634,0.695466,0.331845,0.427797,0.442119,0.237023,0.357906,0.449855,0.434507,0.604311,0.323277,0.42707,0.37293,0.146264,0.129236,0.303401,0.451624,0.414498,0.151959,0.531554,0.719228,0.318306,0.651776,0.455058,0.614207,0.596656,0.44482,0.248313,0.847986,0.2645,0.889937,0.488723,0.192802,0.413664,0.43515,0.389337,0.508368,0.39531,0.271144,0.892844,0.523651,0.538085,0.423462,0.229201,0.287639,0.795107,0.827717,0.428671,0.579051,0.269787,0.652505,0.68661,0.87379,0.259964,0.837495,0.18788,0.101425,0.129119,0.225308,0.405636,0.663565,0.469761,0.52197,0.361647,0.318154,0.564293,0.197104,0.504816,0.420302,0.509562,0.790842,0.384439,0.547621,0.501512,0.606321,0.716018,0.38664,0.402252,0.435379,0.392552,0.222908,0.94752,0.429609,0.607336,0.27668,0.648558,0.418122,0.39283,0.429027,0.614694,0.339362,0.704498,0.795339,0.59998,0.383285,0.913788
885,0.668355,0.516619,0.515092,0.232903,0.625429,0.654733,0.635381,0.530095,0.387347,0.539571,0.843564,0.269327,0.592867,0.330541,0.292493,0.458621,0.448117,0.179146,0.346453,0.651969,0.514039,0.505901,0.579135,0.509696,0.647943,0.358856,0.427767,0.549643,0.62757,0.787317,0.718545,0.383811,0.606612,0.150738,0.888699,0.524766,0.651314,0.382687,0.460969,0.328953,0.398881,0.478262,0.58962,0.474035,0.676346,0.553513,0.546527,0.423381,0.612469,0.463289,0.163443,0.300669,0.535732,0.484268,0.480952,0.70444,0.971369,0.526313,0.840329,0.323102,0.219791,0.415475,0.406845,0.108005,0.63431,0.496744,0.547208,0.234481,0.352007,0.233872,0.411052,0.365036,0.406183,0.230684,0.648411,0.450768,0.903383,-0.00845608,0.550034,0.62001,0.16063,0.406658,0.683648,0.353682,0.439118,0.835049,0.690308,0.12391,0.766819,0.434285,0.653795,0.420852,0.304062,0.633058,0.421462,0.512921,0.873363,0.50844,0.321975,0.696118
886,0.461336,0.572098,0.600978,0.267955,0.329748,0.672469,0.686882,0.532008,0.547351,0.45616,0.553772,0.418828,0.733463,0.686297,0.387498,0.469133,0.692047,0.550079,0.456985,0.728268,0.463492,0.404021,0.599378,0.574509,0.738651,0.260363,0.553577,0.223738,0.498136,0.635248,0.535198,0.189859,0.681979,0.390999,0.420241,0.491157,0.375675,0.469216,0.537586,0.331384,0.535759,0.289341,0.471931,0.612671,0.636906,0.573114,0.403154,0.361079,0.445244,0.490111,0.620301,0.235017,0.441591,-0.0492122,0.630962,0.65704,0.321522,0.401767,0.656264,0.500065,0.285819,0.387846,0.180262,0.387522,0.577691,0.651876,0.520655,0.775789,0.416694,0.527763,0.230603,0.502435,0.253024,0.628747,0.611153,0.412127,0.920463,0.683361,0.680182,0.531036,0.420353,0.39584,0.620783,0.447596,0.704052,0.668356,0.661377,0.550303,0.360014,0.54309,0.803737,0.346606,0.660474,0.455542,0.2359,0.522787,0.476507,0.686012,0.269804,0.761614
887,0.817545,0.472185,0.394497,0.295706,0.471228,0.860285,0.635667,0.530391,0.467947,0.220612,0.644508,0.440059,0.733463,0.403352,0.352154,0.461391,0.576431,0.301591,0.276415,0.221936,0.515565,0.552382,0.51505,0.421949,0.66999,0.345753,0.489329,0.535297,0.632649,0.562699,0.550496,0.407176,0.571892,0.361867,0.777847,0.664171,0.403549,0.402182,0.257109,0.52685,0.390932,0.421664,0.0450204,0.623693,0.619199,0.617992,0.410069,0.42469,0.432304,0.477064,0.620442,0.276617,0.532501,0.309525,0.629391,0.637312,0.930352,0.445075,0.668864,0.305888,0.323351,0.269584,0.455699,0.478924,0.378025,0.565731,0.425662,0.513199,0.189919,0.609086,0.417975,0.289375,0.439945,0.636751,0.718103,0.44756,0.375245,0.108934,0.658315,0.685111,0.256595,0.358825,0.337235,0.125298,0.352575,0.879183,0.327968,0.226111,0.670176,0.499169,0.642808,0.53697,0.537358,0.628975,0.258217,0.584963,0.552615,0.535266,0.513777,0.411987
888,0.691899,0.713322,0.617648,0.321405,0.359278,0.813818,0.659377,0.489946,0.531455,0.381237,0.718856,0.436737,0.365052,0.713194,0.389724,0.367532,0.768829,0.498459,0.499524,0.725992,0.459183,0.416215,0.138972,0.617726,0.920361,0.560529,0.398248,0.47963,0.762633,0.587881,0.664326,0.290464,0.779219,0.227679,0.778433,0.403404,0.488239,0.563847,0.583159,0.549614,0.669788,0.34228,0.67915,0.585869,0.493819,0.663789,0.458428,0.32537,0.477221,0.86624,0.297605,0.386013,0.783461,0.274325,0.582402,0.785016,0.657809,0.513079,0.500611,0.394763,0.263389,0.684757,0.396102,0.283758,0.63265,0.367945,0.249475,0.646741,0.307925,0.19684,0.330823,0.304558,0.362194,0.417104,0.648243,0.43075,0.913018,0.223168,0.526523,0.535394,0.385336,0.538693,0.599512,0.362951,0.613277,0.765936,0.335334,0.197883,0.618526,0.641826,0.613712,0.0544059,0.388938,0.552516,0.429538,0.536225,0.663115,0.712273,0.511444,0.85549
889,0.732599,0.576604,0.603354,0.454009,0.343694,0.810592,0.693674,0.543823,0.589236,0.239745,0.419749,0.393333,0.646765,0.592044,0.401976,0.54584,0.665127,0.404601,0.387604,0.498572,0.521693,0.576207,0.731788,0.689104,0.619122,0.266139,0.574938,0.56006,0.476281,0.817148,0.571643,0.347739,0.471593,0.205043,0.485737,0.389596,0.365679,0.260866,0.336974,0.408451,0.705033,0.477459,0.328219,0.609547,0.813314,0.48863,0.440481,0.374402,0.57917,0.333508,0.523128,0.309838,0.782037,0.361369,0.421891,0.631866,0.677127,0.555907,0.609064,0.342481,0.264889,-0.0514762,0.205875,0.225962,0.645349,0.537806,0.713391,0.665641,0.335112,0.535171,0.259057,0.331084,0.419109,0.452819,0.659555,0.482426,0.498775,0.596528,0.525266,0.625709,0.296982,0.325876,0.462232,0.22657,0.468178,0.843254,0.532723,0.549233,0.398884,0.611709,0.605241,0.554907,0.584281,0.687965,0.208258,0.478535,0.512667,0.455323,0.468445,0.817047
890,0.611402,0.77797,0.469103,0.192994,0.521546,0.76661,0.355647,0.551564,0.365817,0.222334,0.819978,0.255323,0.494869,0.304663,0.553556,0.246815,0.48339,0.402524,0.319298,0.612263,0.516012,0.210668,0.17537,0.421757,0.835557,0.280449,0.480228,0.191694,0.643498,0.840595,0.619803,0.190521,0.799398,0.442302,0.89314,0.482003,0.28251,0.623739,0.373251,0.525393,0.157227,0.401983,0.459239,0.766578,0.632999,0.591942,0.590525,0.24687,0.443253,0.527954,0.466242,0.503285,0.434247,0.298675,0.566734,0.755053,0.715416,0.463782,0.746557,0.346485,0.210977,0.668094,0.228603,0.392107,0.422513,0.477495,0.240785,0.769579,0.332438,0.59679,0.258983,0.440314,0.428602,0.307157,0.673096,0.282744,0.859484,0.254414,0.525266,0.72147,0.309285,0.508985,0.603693,0.401584,0.394631,0.688725,0.450328,0.487452,0.556484,0.832443,0.705412,0.418164,0.533151,0.587742,0.439357,0.79407,0.619189,0.626142,0.324173,0.827508
891,0.584118,0.718733,0.523102,0.510725,0.444455,0.481673,0.432841,0.544506,0.698382,0.40398,0.532175,0.51223,0.476504,0.724114,0.429606,0.634728,0.851197,0.424269,0.464747,0.542465,0.528467,0.366027,0.41762,0.215766,0.64992,0.315275,0.423647,0.532655,0.751392,0.770688,0.579185,0.231391,0.738463,0.307656,0.658335,0.331358,0.52578,0.599876,0.566784,0.342297,0.45941,0.180373,0.27535,0.602224,0.672365,0.718864,0.536772,0.514114,0.650159,0.368759,0.267591,0.325993,0.582491,0.307191,0.539146,0.681712,0.765524,0.682898,0.890435,0.44891,0.34141,0.0578279,0.217827,0.0847795,0.702134,0.476164,0.738791,0.638173,0.34161,0.29367,0.414078,0.418656,0.245953,0.666561,0.750241,0.587278,0.433085,0.254414,0.503307,0.543501,0.0760617,0.321717,0.41253,0.253828,0.678556,0.757062,0.821405,0.419122,0.565921,0.335594,0.472307,0.369861,0.359395,0.589644,0.178046,0.521103,0.710034,0.466236,0.514035,0.74716
892,0.698995,0.469192,0.503429,0.464873,0.509232,0.430181,0.50886,0.569648,0.356888,0.21656,0.687853,0.146447,0.389572,0.50073,0.311467,0.127483,0.877364,0.316357,0.504721,0.519084,0.479521,0.309259,0.329399,0.712943,0.743238,0.38181,0.500792,0.588826,0.584947,0.667502,0.552079,0.570382,0.637285,0.301789,0.78803,0.314279,0.386735,0.4876,0.554949,0.382325,0.425084,0.507405,0.391929,0.519004,0.734576,0.492901,0.421881,0.368192,0.438291,0.389588,0.564154,0.345802,0.539499,0.274435,0.460922,0.67496,0.820357,0.529107,0.890525,0.248716,0.304746,0.380031,0.472876,0.479073,0.454627,0.301313,0.32465,0.520128,0.389267,0.328431,0.320222,0.484764,0.554384,0.40122,0.590102,0.318024,0.781227,0.556743,0.565346,0.672381,0.40657,0.278547,0.493425,0.383537,0.527417,0.755149,0.437722,0.381352,0.707723,0.754705,0.703638,0.399143,0.555939,0.565692,0.466936,0.551607,0.74269,0.627146,0.197476,0.628713
893,0.698995,0.778142,0.592367,0.611758,0.274717,0.544469,0.410121,0.489425,0.490861,0.534325,0.593676,0.158244,0.40659,0.586858,0.316995,0.381868,0.551856,0.493614,0.337123,0.437483,0.424327,0.601633,0.435604,0.427272,0.789515,0.548525,0.528738,0.549056,0.661654,0.708951,0.720305,0.0324897,0.63193,0.327586,0.45597,0.654723,0.343314,0.503335,0.547331,0.398465,0.565392,0.333827,0.402035,0.664822,0.845099,0.720369,0.642868,0.480728,0.699036,0.684066,0.477338,0.320301,0.456349,0.359518,0.422835,0.870586,0.882873,0.739307,0.910549,0.466614,0.25356,0.153755,0.127046,0.170175,0.66466,0.533729,0.422281,0.689848,0.212587,0.437242,0.277818,0.454497,0.312754,0.385657,0.737719,0.272945,0.595406,0.353804,0.432285,0.577035,0.201801,0.539517,0.55814,0.186148,0.64608,0.826821,0.564858,0.292393,0.338131,0.804861,0.561392,0.588025,0.228145,0.641704,0.366146,0.486605,0.516636,0.360474,0.242521,0.683261
894,0.800633,0.507423,0.737741,0.209917,0.490371,0.61309,0.523664,0.44631,0.363203,0.616091,0.613161,0.540345,0.543957,0.616096,0.383694,0.319203,0.697197,0.258788,0.301075,0.537096,0.483371,0.34584,0.394918,0.539293,0.663994,0.449344,0.277426,0.4358,0.648409,0.588896,0.440135,0.588511,0.544901,0.496647,0.569753,0.655244,0.282955,0.364842,0.483638,0.699299,0.533691,0.175572,0.284832,0.71935,0.4983,0.481975,0.816655,0.362922,0.51669,0.319317,0.528945,0.600464,0.525301,0.269432,0.452172,0.70553,0.523533,0.339476,0.918215,0.393233,0.0300894,0.309194,0.343963,0.422983,0.52085,0.468836,0.524821,0.355879,0.39906,0.455613,0.314315,0.479558,0.53687,0.51029,0.599781,0.452587,0.746872,0.445787,0.654935,0.57033,0.273136,0.4351,0.574694,0.339754,0.455693,0.70468,0.327088,0.341907,0.563491,0.522129,0.441902,0.212189,0.684883,0.43027,0.180622,0.544792,0.816849,0.757723,0.403675,0.700062
895,0.498827,0.598845,0.648518,0.280955,0.542349,0.726301,0.466479,0.67414,0.465298,-0.0403267,0.640406,0.063018,0.499635,0.420245,0.219376,0.301697,0.532716,0.407866,0.459822,0.430354,0.448174,0.50173,0.383265,0.427666,0.679534,0.412956,0.672195,0.250821,0.640592,0.628572,0.628965,0.437203,0.721759,0.10248,0.684789,0.625095,0.439939,0.297487,0.315846,0.249546,0.43312,0.646187,0.390327,0.457351,0.437758,0.653096,0.13737,0.376212,0.566724,0.375862,0.387912,0.12923,0.650388,0.288566,0.607307,0.777669,0.838262,0.491698,0.861687,0.43318,0.485861,0.321864,0.159428,0.210861,0.616483,0.510315,0.32362,0.691424,0.21608,0.342612,0.391944,0.468212,0.217918,0.449447,0.749032,0.500132,0.546163,0.524984,0.476649,0.740666,0.416801,0.526613,0.702415,0.320008,0.588011,0.827914,0.34807,0.456059,0.424271,0.563498,0.693303,0.485804,0.331657,0.692051,0.5135,0.545838,0.503584,0.575052,0.231667,0.654195
896,0.557669,0.900359,0.709346,0.340819,0.327495,0.391763,0.548446,0.541903,0.508239,0.594024,0.575625,0.552683,0.537706,0.51903,0.380079,0.345875,0.60888,0.258366,0.482342,0.389581,0.426179,0.513034,0.529039,0.554295,0.676075,0.321593,0.237158,0.387937,0.66113,0.596603,0.628965,0.371808,0.620425,0.237386,0.855208,0.501094,0.268739,0.627257,0.632803,0.640939,0.443379,0.025772,0.28062,0.740995,0.669764,0.648228,0.764312,0.376212,0.356457,0.591206,0.418276,0.140502,0.635194,0.139185,0.585227,0.658624,0.726694,0.518305,0.811079,0.33805,0.396469,0.346838,0.297891,0.305333,0.540802,0.476636,0.541193,0.472248,0.381177,0.257439,0.237464,0.554018,0.635211,0.234179,0.61478,0.310479,0.745006,0.618206,0.633322,0.40415,0.488751,0.251733,0.400602,0.270954,0.563387,0.739572,0.578645,0.30908,0.368229,0.832286,0.748394,0.131696,0.584879,0.531413,0.18649,0.554512,0.848428,0.518579,0.455412,0.71831
897,0.640226,0.896203,0.57669,0.308678,0.414267,0.791851,0.451685,0.438739,0.443963,-0.0319893,0.529702,0.0294331,0.407709,0.533119,0.374176,0.405001,0.700408,0.429227,0.210087,0.57681,0.507422,0.657959,0.254814,0.399131,0.76215,0.188446,0.648487,0.488581,0.545358,0.727985,0.423414,0.241054,0.742413,0.468653,0.48573,0.495205,0.540535,0.193714,0.498776,0.542324,0.456339,0.509253,0.490925,0.398058,0.544801,0.535596,0.263429,0.297911,0.5446,0.387649,0.314358,0.552706,0.640335,0.534268,0.643217,0.674998,0.785069,0.461126,0.451349,0.447461,0.367749,0.0806167,0.113616,0.266131,0.643283,0.600428,0.651964,0.584693,0.377964,0.383425,0.362146,0.278493,0.148791,0.685514,0.720803,0.559109,0.640573,0.369184,0.553444,0.706388,0.576347,0.23855,0.568914,0.298112,0.565687,0.726415,0.443163,0.295586,0.553971,0.670284,0.640928,0.0774283,0.336768,0.530377,0.373387,0.435809,0.571179,0.601249,0.379344,0.582399
898,0.52966,0.931782,0.559132,0.340524,0.561182,0.623335,0.47723,0.384414,0.460116,0.608047,0.706862,0.0339131,0.609251,0.596741,0.213527,0.187595,0.520383,0.394173,0.539766,0.407379,0.465687,0.326844,0.392888,0.489017,0.79442,0.224266,0.459579,0.30087,0.730527,0.820366,0.717561,0.38915,0.518293,0.123728,0.668392,0.496536,0.268341,0.497864,0.561217,0.465206,0.4899,0.145621,0.126188,0.758921,0.733649,0.418142,0.694291,0.55112,0.431577,0.604685,0.573219,0.137063,0.642712,0.149973,0.343449,0.742233,0.982774,0.631037,0.683401,0.30641,0.386946,0.235668,0.572928,0.280167,0.563303,0.618994,0.334712,0.775082,0.375353,0.302924,0.235035,0.40656,0.335037,0.18859,0.633127,0.224516,0.572255,0.501604,0.385245,0.606164,0.0064805,0.293202,0.45609,0.354189,0.588625,0.832437,0.549939,0.191293,0.580649,0.559612,0.556745,0.439477,0.243337,0.316751,0.169287,0.639425,0.743788,0.476993,0.285347,0.824914
899,0.548996,0.608922,0.692808,0.414791,0.513774,0.622007,0.526859,0.58509,0.443751,0.0379242,0.509124,0.0659662,0.456765,0.793003,0.257486,0.527036,0.565401,0.328613,0.3708,0.50316,0.699259,0.612402,0.467559,0.413468,0.846959,0.44268,0.488478,0.190458,0.604342,0.735259,0.412704,0.236549,0.777166,0.186557,0.527121,0.410093,0.445016,0.597466,0.490085,0.503969,0.565044,0.528438,0.237985,0.629988,0.321611,0.704009,0.715252,0.134462,0.564657,0.515975,0.676915,0.572303,0.447416,0.308831,0.474832,0.642262,0.9377,0.466899,0.624912,0.371208,0.128829,0.15944,0.289773,0.257215,0.533364,0.620175,0.456581,0.508387,0.32147,0.51409,0.190187,0.403618,0.464067,0.72707,0.778293,0.638636,0.709093,0.390918,0.710999,0.777388,0.559709,0.39308,0.553542,0.382588,0.30739,0.742832,0.352504,0.168186,0.582492,0.6169,0.63656,0.312229,0.709013,0.930398,0.41739,0.607927,0.592594,0.770802,0.443845,0.593495
900,0.599989,0.61193,0.534464,0.252169,0.435006,0.676654,0.517664,0.437484,0.530168,0.515206,0.833214,0.149381,0.580778,0.709088,0.428173,0.323408,0.742755,0.547211,0.280688,0.717788,0.534307,0.32821,0.265667,0.626512,0.753721,0.229554,0.536664,0.595688,0.803644,0.64983,0.736636,0.239559,0.586047,0.23646,0.728908,0.422283,0.275675,0.250089,0.431448,0.464843,0.351819,0.40598,0.399157,0.626868,0.743828,0.574009,0.717578,0.279197,0.473956,0.348329,0.241434,-0.0352166,0.661894,0.148336,0.563728,0.880087,0.574025,0.540077,0.838912,0.35797,0.189192,0.440352,0.345004,0.305432,0.743904,0.338498,0.508672,0.582513,0.408076,0.201458,0.423182,0.575759,0.325548,0.168071,0.757767,0.327018,0.742788,0.501236,0.48859,0.491266,0.417499,0.282959,0.459377,0.137582,0.466052,0.76397,0.404284,0.526527,0.442642,0.516269,0.660732,0.425869,0.392804,0.877898,0.411125,0.448806,0.555595,0.492122,0.289856,0.899134
901,0.715346,0.751428,0.572649,0.306959,0.428969,0.867764,0.453853,0.69521,0.372146,0.0814576,0.708393,0.185825,0.643183,0.32916,0.199405,0.394113,0.558138,0.2897,0.719778,0.369501,0.439145,0.568076,0.357587,0.371232,0.840177,0.407327,0.377957,0.254155,0.842222,0.645659,0.729325,0.451044,0.644602,0.252489,0.516744,0.225158,0.131579,0.556304,0.335226,0.492436,0.500517,0.254438,0.39672,0.600629,0.737301,0.532294,0.480156,0.509929,0.586864,0.579997,0.441611,0.0104383,0.618808,0.295348,0.481583,0.868388,0.87398,0.441505,0.412012,0.404595,0.285931,0.166546,0.24153,0.294577,0.404603,0.583795,0.529688,0.885202,0.327009,0.339446,0.165621,0.341407,0.350987,0.684859,0.736523,0.374704,0.740913,0.289729,0.637496,0.750435,0.251456,0.473156,0.719984,0.443497,0.556293,0.88096,0.433267,0.528767,0.617439,0.557099,0.503245,0.422071,0.500582,0.513863,0.251917,0.594486,0.838688,0.561893,0.444098,0.77117
902,0.610897,0.346151,0.539071,0.362721,0.477985,0.687667,0.601598,0.494512,0.398216,0.0873538,0.501311,0.486046,0.58896,0.636417,0.534821,0.385515,0.808164,0.577168,0.601167,0.487835,0.445239,0.477891,0.261655,0.329257,0.591494,0.232109,0.412685,0.493571,0.615464,0.839666,0.690292,0.226774,0.672842,0.117543,0.507501,0.63597,0.416286,0.336185,0.577151,0.421996,0.401829,0.444291,0.311467,0.627725,0.657563,0.455177,0.429641,0.29992,0.372369,0.370942,0.424519,0.703465,0.470693,0.271875,0.587479,0.796667,0.781661,0.583582,0.654184,0.315133,0.210843,0.413533,0.271298,0.235484,0.632943,0.603237,0.483272,0.502911,0.406807,0.40501,0.509439,0.495748,0.307928,0.408243,0.656969,0.42472,0.928348,0.381871,0.565096,0.61557,0.456042,0.338923,0.59611,0.166948,0.491329,0.902803,0.552223,0.581761,0.537852,0.636065,0.540808,0.303273,0.440565,0.705091,0.385073,0.402546,0.579468,0.765877,0.310026,0.814952
903,0.404332,0.828849,0.522468,0.145969,0.455817,0.86112,0.56479,0.702182,0.583995,0.40283,0.850934,0.211697,0.639643,0.449975,0.381326,0.4348,0.838009,0.592838,0.365562,0.535076,0.480755,0.480925,0.536608,0.689113,0.648484,0.398186,0.235759,0.278396,0.729524,0.914687,0.474187,0.261917,0.616823,0.353203,0.551099,0.576818,0.388835,0.567405,0.632806,0.51781,0.711045,0.320529,0.242157,0.596638,0.626933,0.617389,0.758151,0.369427,0.660467,0.585983,0.497538,-0.0777195,0.62086,0.286344,0.454146,0.684673,0.788589,0.520265,0.701273,0.254889,0.360902,0.309005,0.298932,0.301411,0.541721,0.696865,0.756779,0.916103,0.406087,0.345914,-0.0917069,0.293197,0.375108,0.437807,0.616863,0.41328,0.890711,0.417365,0.528302,0.587666,0.263339,0.467213,0.303402,0.37611,0.485621,0.820031,0.255383,0.174035,0.623857,0.590253,0.670702,0.396626,0.491423,0.502074,0.262774,0.599458,0.551424,0.634997,0.439947,0.549406
904,0.643047,0.578749,0.620614,0.22448,0.489906,0.687918,0.506321,0.689323,0.761637,0.345949,0.39264,0.558673,0.309529,0.485757,0.799575,0.313168,0.420469,0.249171,0.25326,0.448391,0.495029,0.390728,0.339208,0.384643,0.688918,0.0973419,0.466983,0.564352,0.833525,0.854539,0.725155,0.248469,0.615467,0.199379,0.731955,0.437038,0.340944,0.442495,0.290264,0.528552,0.196817,0.454399,0.390512,0.662038,0.522317,0.575216,0.214832,0.449276,0.336903,0.375088,0.305971,0.511083,0.450015,0.260211,0.479297,0.786727,0.776286,0.605147,0.496671,0.518136,0.176919,0.482068,0.350988,0.380683,0.502166,0.442168,0.849344,0.654091,0.247335,0.410567,0.294212,0.362689,0.339913,0.425994,0.659768,0.41089,0.586798,0.472286,0.556464,0.60599,0.355375,0.439292,0.667051,0.270222,0.620593,0.785429,0.50421,0.532709,0.709054,0.705035,0.640206,0.314596,0.35499,0.694759,0.415008,0.688454,0.790747,0.518157,0.240902,0.989044
905,0.63595,0.554664,0.492886,0.32455,0.394158,0.48447,0.417232,0.444249,0.76876,0.325544,0.849346,0.23391,0.757614,0.693865,0.379593,0.286619,0.790209,0.620341,0.25326,0.542601,0.565822,0.558137,0.497058,0.359123,0.554524,0.494441,0.532241,0.455782,0.714734,0.555918,0.543556,0.329991,0.731881,0.354528,0.721051,0.459951,0.471955,0.549633,0.25234,0.415042,0.630957,0.359739,0.303015,0.876981,0.648538,0.658086,0.724304,0.322478,0.517907,0.600363,0.602422,0.282122,0.457545,0.476769,0.467184,0.540979,0.717076,0.59898,0.876148,0.509698,0.225371,0.219831,0.30138,0.518649,0.476949,0.393639,0.701772,0.446954,0.680949,0.46731,0.278477,0.511294,0.461485,0.424,0.712002,0.469318,0.800291,0.378164,0.630127,0.789261,0.214753,0.371364,0.666687,0.355574,0.619309,0.738555,0.423853,0.443957,0.367342,0.444854,0.578724,0.40384,0.572369,0.553185,0.192867,0.378783,0.436256,0.496809,0.399198,0.978468
