,toybin0100,toybin0101,toybin0102,toybin0103,toybin0104,toybin0105,toybin0106,toybin0107,toybin0108,toybin0109,toybin0110,toybin0111,toybin0112,toybin0113,toybin0114,toybin0115,toybin0116,toybin0117,toybin0118,toybin0119,toybin0120,toybin0121,toybin0122,toybin0123,toybin0124,toybin0125,toybin0126,toybin0127,toybin0128,toybin0129,toybin0130,toybin0131,toybin0132,toybin0133,toybin0134,toybin0135,toybin0136,toybin0137,toybin0138,toybin0139,toybin0140,toybin0141,toybin0142,toybin0143,toybin0144,toybin0145,toybin0146,toybin0147,toybin0148,toybin0149,toybin0150,toybin0151,toybin0152,toybin0153,toybin0154,toybin0155,toybin0156,toybin0157,toybin0158,toybin0159,toybin0160,toybin0161,toybin0162,toybin0163,toybin0164,toybin0165,toybin0166,toybin0167,toybin0168,toybin0169,toybin0170,toybin0171,toybin0172,toybin0173,toybin0174,toybin0175,toybin0176,toybin0177,toybin0178,toybin0179,toybin0180,toybin0181,toybin0182,toybin0183,toybin0184,toybin0185,toybin0186,toybin0187,toybin0188,toybin0189,toybin0190,toybin0191,toybin0192,toybin0193,toybin0194,toybin0195,toybin0196,toybin0197,toybin0198,toybin0199
1487,0.469787,0.815394,0.678822,0.523359,0.543043,0.640958,0.492091,0.204382,0.561212,0.707161,0.622831,0.477939,0.496918,0.165228,0.274909,0.581582,0.605432,0.164082,0.963237,0.516028,0.479154,0.567985,0.715509,0.283246,0.197398,0.501188,0.248107,0.32844,0.301582,0.591639,0.371508,0.357526,0.589478,0.426821,0.405642,0.647646,0.568904,0.185226,0.782527,0.348628,0.349006,0.807817,0.420732,0.217181,0.450264,0.476179,0.40484,0.628293,0.453753,0.409999,0.580881,0.421544,0.395038,0.136652,0.546247,0.404121,0.776073,0.689072,0.571597,0.37815,0.260505,0.0847287,0.615869,0.748651,0.555885,0.386525,0.285217,0.516989,0.234996,0.414158,0.292042,0.562681,0.162475,0.217376,0.451682,0.532801,0.784522,0.313598,0.495641,0.640317,0.566478,0.207145,0.545877,0.314102,0.575292,0.226771,-0.0506873,0.261119,0.528696,0.52653,0.537974,0.849817,0.448541,0.502048,0.5094,0.658882,0.318204,0.466213,0.452128,0.446009
1488,0.562417,0.350204,0.729445,0.702826,0.544251,0.695814,0.509317,0.42,0.478287,0.719471,0.400594,0.533222,0.692619,0.680319,0.244182,0.342376,0.523441,0.193179,0.983837,0.833354,0.593811,0.20345,0.607492,0.324749,0.701999,0.466579,0.356829,0.686526,0.0800255,0.488637,0.858283,0.587798,0.568977,0.196208,0.249245,0.727981,0.372641,0.260875,0.713339,0.572272,0.728703,0.322697,0.769695,0.667975,0.530497,0.246115,0.554893,0.65065,0.634611,0.422488,0.647305,0.750582,0.510183,0.069811,0.554917,0.883176,0.600807,0.713211,0.595966,0.509083,0.558169,0.280333,0.6398,0.676173,0.555885,0.683902,0.0790239,0.546772,0.425939,0.392334,0.394,0.40649,0.410496,0.0922258,0.282213,0.482882,0.430252,0.536447,0.94293,0.782601,0.41783,0.526263,0.719195,0.483842,0.805396,0.480338,0.276184,0.0399415,0.820625,0.756253,0.105166,0.893467,0.0663497,0.50472,0.434232,0.722275,0.406125,0.377337,0.623293,0.392378
1489,0.70031,0.38012,0.492753,0.612991,0.589679,0.657327,0.552501,0.311567,0.439621,0.413053,0.40835,0.417302,0.572817,0.325432,0.439098,0.569284,0.553192,0.149622,0.978982,0.475908,0.626411,0.222967,0.624536,0.324802,0.389456,0.591082,-0.0320745,0.356091,0.51259,0.601174,0.366525,0.451686,0.675653,0.612264,0.343613,0.449982,0.636114,0.345042,0.614065,0.231969,0.229238,0.558165,0.508966,0.559684,0.502303,0.724281,0.265618,0.433064,0.633783,0.493772,0.574689,0.5959,0.292447,0.216111,0.525219,0.449579,0.76571,0.40942,0.461627,0.282718,0.500046,0.27916,0.738485,0.638112,0.711493,0.815524,0.16875,0.26768,0.175393,0.3885,0.16712,0.527328,0.375993,0.210526,0.714418,0.717847,0.688991,0.404537,0.804431,0.832445,0.533441,0.287489,0.633676,0.315957,0.701959,0.0848046,0.240906,0.324723,0.653077,0.572147,0.719669,0.876199,0.282633,0.449095,0.603271,0.72373,0.374634,0.286909,0.637511,0.435777
1490,0.379777,0.838451,0.788044,0.72937,0.619173,0.767948,0.443541,0.260597,0.462115,0.491462,0.235763,0.563704,0.629404,0.321693,0.287784,0.574944,0.668332,0.193228,0.52524,0.830413,0.571239,0.280578,0.510832,0.330231,0.544689,0.582881,0.496589,0.586353,0.0942005,0.544368,0.612634,0.504703,0.446722,0.166741,0.297173,0.680298,0.494497,0.248984,0.686228,0.217815,0.49109,0.567641,0.426535,0.307621,0.600177,0.481662,0.527405,0.648917,0.663361,0.292196,0.70526,0.488982,0.488975,0.38866,0.752345,0.808537,0.787959,0.526673,0.769558,0.452574,0.402076,0.142051,0.445445,0.628451,0.749009,0.238452,0.210045,0.466217,0.397305,0.398272,0.299072,0.580751,0.430899,0.376292,0.460253,0.412613,0.618566,0.474284,0.581014,0.850899,0.334191,0.458607,0.633676,0.389347,0.649354,0.221576,0.106275,0.30364,0.653077,0.361348,0.0801069,0.738446,0.25877,0.393211,0.458015,0.273308,0.299881,0.538419,0.330297,0.517
1491,0.516834,0.33036,0.766578,0.576598,0.364559,0.820479,0.476026,0.400302,0.45461,0.678908,0.477174,0.450117,0.613656,0.415921,0.185693,0.462116,0.592167,0.0370163,0.710987,0.666812,0.538484,0.335603,0.608328,0.444165,0.489076,0.464832,0.0563245,0.48903,0.502572,0.38172,0.579246,0.392034,0.766322,0.629932,0.126239,0.613047,0.499309,0.179429,0.763529,0.450322,0.430907,0.531638,0.727299,0.464855,0.547841,0.449612,0.304971,0.456917,0.684667,0.538717,0.534648,0.773089,0.33605,0.0122384,0.44391,0.213528,0.739924,0.489849,0.312751,0.239479,0.392182,0.264638,0.55203,0.852517,0.55471,0.721232,0.153647,0.435756,0.160917,0.491204,0.378839,0.661501,0.146464,0.190548,0.542861,0.692863,0.496713,0.604624,0.795815,0.683334,0.612665,0.500657,0.369276,0.381381,0.537278,0.261851,0.0560212,0.132036,0.808698,0.273233,0.618293,0.138214,0.256747,0.546881,0.712324,0.729912,0.588583,0.360853,0.453019,0.530304
1492,0.660537,0.678057,0.836441,0.640735,0.661242,0.709214,0.562523,0.381458,0.50875,0.659356,0.548101,0.476059,0.436011,0.423463,0.538385,0.66759,0.376232,0.212619,0.844185,0.732511,0.593404,0.592044,0.591883,-0.0228269,0.711789,0.651564,0.087148,0.590396,0.152983,0.587762,0.687417,0.469067,0.780286,0.524317,0.107004,0.670757,0.496047,0.27629,0.52628,0.3216,0.534904,0.436487,0.564138,0.410217,0.463517,0.392931,0.550106,0.607462,0.676523,0.405484,0.609488,0.67232,0.336492,0.377216,0.554552,0.484438,0.754455,0.50903,0.696934,0.435093,0.358537,0.0889007,0.675704,0.711595,0.614362,0.67961,0.199355,0.301134,0.200953,0.684757,0.421847,0.332955,0.604996,0.409365,0.438101,0.494194,0.586422,0.335543,0.614132,0.753735,0.522751,0.219683,0.566272,0.329437,0.784913,0.272415,0.337831,0.116389,0.447235,0.522187,0.313769,0.405828,0.149391,0.43288,0.666564,0.318408,0.303126,0.502148,0.513863,0.402962
1493,0.359413,0.649066,0.858812,0.69124,0.389649,0.706522,0.545607,0.284726,0.504633,0.47803,0.608765,0.440731,0.693956,0.511141,0.403675,0.307292,0.385209,0.121504,0.779489,0.586554,0.632467,0.1684,0.655275,0.56893,0.683336,0.474252,0.392306,0.519457,0.47321,0.604021,0.727776,0.607963,0.436118,0.240242,0.54855,0.663098,0.50932,0.276794,0.802784,0.286815,0.470523,0.495958,0.530496,0.461917,0.532445,0.428291,0.269102,0.354583,0.793929,0.464052,0.560413,0.483669,0.424983,0.0517714,0.511245,0.80185,0.535288,0.639363,0.68298,0.46344,0.539939,0.168836,0.491907,0.706159,0.597839,0.706802,0.149951,0.454549,0.43504,0.276854,0.333504,0.514832,0.300786,0.219022,0.390736,0.541643,0.749728,0.484743,0.486483,0.820771,0.331565,0.38468,0.600742,0.294372,0.545006,0.219686,0.00910468,0.20261,0.883179,0.387338,0.292738,0.569127,0.0629469,0.510118,0.656045,0.658217,0.582381,0.379777,0.496257,0.525783
1494,0.576964,0.588526,0.574796,0.60017,0.67798,0.768618,0.556634,0.467492,0.311514,0.300772,0.366025,0.537118,0.586415,0.566997,0.125993,0.416846,0.564819,0.0814034,0.689845,0.565356,0.568944,0.60353,0.481855,0.281138,0.347203,0.628634,0.151466,0.490286,0.350061,0.415923,0.513273,0.684337,0.730657,0.548621,0.4206,0.770214,0.455045,0.195626,0.545012,0.545136,0.445314,0.440978,0.716285,0.384929,0.419132,0.414525,0.538997,0.685715,0.572983,0.516397,0.538036,0.703492,0.405441,0.284821,0.60367,0.570051,0.90111,0.687628,0.420389,0.428157,0.594922,0.258542,0.634093,0.729751,0.642988,0.486008,0.178538,0.421626,0.253955,0.729267,0.19952,0.427988,0.512737,0.363227,0.699732,0.529646,0.574253,0.343043,0.75422,0.942728,0.655604,0.735459,0.704609,0.333294,0.619795,0.283888,0.367203,0.185021,0.872567,0.520142,0.53016,0.449438,0.383845,0.609639,0.475004,0.342538,0.461065,0.527208,0.513192,0.351944
1495,0.499542,0.686808,0.707758,0.5771,0.630691,0.95853,0.488737,0.175553,0.519324,0.654477,0.537582,0.762074,0.579816,0.451676,0.221968,0.661645,0.502839,0.0888208,0.925399,0.767397,0.497864,0.526746,0.574974,0.253752,0.626756,0.529958,0.343254,0.571896,0.362186,0.460056,0.439892,0.622925,0.517982,0.398082,0.282378,0.629266,0.646891,0.205073,0.779201,0.145003,0.472813,0.446849,0.43683,0.184744,0.485038,0.294848,0.523355,0.620602,0.691211,0.31527,0.600528,0.410747,0.302903,0.266915,0.600591,0.570051,0.514938,0.385033,0.770086,0.609813,0.411268,0.130813,0.641776,0.711709,0.584246,0.61358,0.159136,0.426239,0.305315,0.450342,0.205903,0.439869,0.288236,0.192512,0.229156,0.617552,0.479268,0.582825,0.613396,0.845308,0.403043,0.762071,0.526042,0.468923,0.645836,0.422764,0.0966941,0.264287,0.802332,0.543189,0.443038,0.328271,0.143498,0.34304,0.499116,0.734222,0.347415,0.557856,0.523407,0.207356
1496,0.542053,0.681182,0.638612,0.545632,0.490131,0.69383,0.516293,0.386624,0.317008,0.718961,0.768099,0.155543,0.550018,0.613494,0.320945,0.374579,0.371548,0.230945,0.667496,0.599129,0.391747,0.450689,0.647816,0.224193,0.164916,0.50421,0.1206,0.488427,0.167237,0.706308,0.685255,0.441611,0.60929,0.513342,0.364267,0.686871,0.231521,0.33969,0.543863,0.437195,0.309497,0.45093,0.600305,0.338137,0.339681,0.458332,0.343843,0.477245,0.640662,0.576252,0.501247,0.523037,0.596475,0.109412,0.484278,0.648761,0.85127,0.322537,0.552208,0.149453,0.362114,0.263524,0.61375,0.708191,0.673818,0.513816,0.247394,0.28293,0.304661,0.325514,0.455968,0.470609,0.37754,0.372422,0.658247,0.536985,0.558962,0.317397,0.774929,0.678136,0.636231,0.474725,0.4676,0.404133,0.564423,0.213859,0.383881,0.341423,0.815268,0.354911,0.408241,0.248742,0.380421,0.621462,0.490896,0.508741,0.5717,0.429423,0.505748,0.611152
1497,0.565104,0.683879,0.648223,0.733617,0.567474,0.801971,0.655376,0.478384,0.49487,0.445406,0.369197,0.814244,0.516262,0.309204,0.356583,0.62013,0.643039,0.114044,0.776102,0.654834,0.773642,0.397808,0.512852,0.27636,0.615472,0.524374,0.2488,0.743102,0.309623,0.403935,0.593142,0.435198,0.528385,0.30351,0.487303,0.550147,0.917335,0.318576,0.755769,0.569479,0.716955,0.417393,0.546351,0.373183,0.510666,0.359469,0.491868,0.789435,0.674226,0.271591,0.69183,0.470783,0.613973,0.20876,0.672587,0.623323,0.570529,0.682708,0.481665,0.351308,0.430723,0.0558916,0.565623,0.72208,0.63455,0.514188,0.219243,0.363196,0.432546,0.491542,0.336794,0.432623,0.480416,0.32405,0.722826,0.538527,0.791623,0.463701,0.732357,0.875153,0.575116,0.436394,0.7334,0.40975,0.604376,0.535961,0.140236,0.265237,0.542013,0.366827,0.350586,0.631507,0.145602,0.56015,0.578914,0.608233,0.425845,0.396718,0.415292,0.279774
1498,0.517076,0.677579,0.767979,0.604567,0.431074,0.665093,0.496984,0.123266,0.525004,0.416929,0.449199,0.352771,0.734965,0.377647,0.309162,0.696306,0.309864,0.264388,0.729272,0.77915,0.284987,0.272991,0.568592,0.300546,0.299338,0.418167,0.0427112,0.663882,0.165605,0.526684,0.615038,0.41324,0.596917,0.493556,0.435832,0.793441,0.492687,0.278976,0.686662,0.348186,0.304684,0.551549,0.589666,0.525646,0.461124,0.328592,0.397193,0.29681,0.636345,0.615971,0.564857,0.755774,0.495196,0.118859,0.7092,0.673691,0.593784,0.540462,0.475082,0.422377,0.417248,0.420091,0.575514,0.549078,0.567442,0.494564,0.316969,0.430373,0.574543,0.469801,0.541451,0.525062,0.220161,0.140129,0.603496,0.662999,0.390838,0.520772,0.634035,0.751651,0.382727,0.137888,0.52459,0.325053,0.465492,-0.029022,0.363528,0.165618,0.707847,0.582266,0.443032,0.240408,0.348764,0.487314,0.458314,0.521372,0.339124,0.495398,0.608582,0.516722
1499,0.456438,0.581643,0.749878,0.593068,0.602267,0.809977,0.531742,0.428178,0.503091,0.746928,0.452247,0.474832,0.441627,0.485228,0.284392,0.243428,0.527749,0.348191,0.633532,0.640734,0.385829,0.171312,0.570528,0.370557,0.589057,0.757557,0.404829,0.73576,0.308038,0.416047,0.763223,0.794558,0.711505,0.326502,0.373812,0.745265,0.61668,0.291787,0.637442,0.244284,0.707734,0.510199,0.488256,0.423784,0.417377,0.457103,0.455704,0.879973,0.426387,0.382936,0.592158,0.460488,0.531649,0.311882,0.60192,0.583131,0.766703,0.621574,0.660077,0.24244,0.407497,0.0683937,0.779565,0.822781,0.569219,0.441848,0.293155,0.509981,0.331913,0.642371,0.287433,0.488383,0.460172,0.261524,0.595252,0.438397,0.610242,0.54868,0.56375,0.74587,0.409373,0.429045,0.553915,0.457215,0.630225,0.558697,0.17358,0.300498,0.69179,0.462135,0.454372,0.731759,0.286275,0.46106,0.563399,0.496601,0.39929,0.567675,0.640987,0.514211
1500,0.435254,0.59246,0.636099,0.556145,0.489403,0.713242,0.486333,0.375035,0.632631,0.67144,0.548656,0.428695,0.717072,0.438511,0.257512,0.644648,0.488541,0.316808,0.633532,0.664313,0.667398,0.614827,0.570528,0.240812,0.276428,0.340757,0.152613,0.261435,0.246198,0.386827,0.453949,0.129931,0.676307,0.473651,0.248149,0.639167,0.554736,-0.0295286,0.760756,0.245308,0.415111,0.393909,0.256381,0.435683,0.607055,0.501729,0.694059,0.864491,0.786222,0.496466,0.621055,0.74892,0.301816,0.313678,0.60192,0.714715,0.554311,0.572454,0.636038,0.437295,0.50133,0.0453292,0.811212,0.650764,0.611897,0.456589,0.0551175,0.537432,0.409287,0.405797,0.668381,0.55886,0.421142,0.21465,0.370593,0.653874,0.416605,0.544829,0.649071,0.751204,0.563481,0.358216,0.320878,0.381041,0.618351,0.141051,0.192264,0.385741,0.65964,0.468776,0.386,0.585529,0.283478,0.595602,0.430166,0.579092,0.495165,0.426417,0.39171,0.26034
1501,0.602025,0.449481,0.632165,0.71398,0.706313,0.888873,0.611731,0.29323,0.636538,0.932539,0.337145,0.526208,0.48221,0.437927,0.473083,0.262772,0.410885,0.0610516,0.678198,0.738238,0.665895,0.414079,0.588293,0.284666,0.58252,0.613209,0.132618,0.505528,0.493677,0.719955,0.759679,0.518671,0.565234,0.276519,0.256271,0.783271,0.684284,0.0730108,0.733521,0.460662,0.48511,0.576601,0.345213,0.298917,0.291248,0.46215,0.125747,0.673225,0.605033,0.409141,0.564691,0.370331,0.511452,0.00222869,0.479884,0.670538,0.902127,0.494052,0.38305,0.335509,0.348695,0.315326,0.805924,0.792925,0.693952,0.467842,0.202638,0.415125,0.286749,0.412758,0.440964,0.399324,0.455788,0.313358,0.490671,0.528127,0.636268,0.28448,0.641411,0.925192,0.52071,0.367381,0.616341,0.409573,0.659475,0.521805,0.355944,0.199457,0.783103,0.497068,0.317171,0.587316,0.421922,0.365046,0.565055,0.480628,0.367395,0.574515,0.574609,0.599743
1502,0.579065,0.706515,0.64983,0.55957,0.514895,0.854826,0.538379,0.588929,0.631991,0.799424,0.166953,0.512312,0.342721,0.489611,0.220286,0.502004,0.489511,0.138366,0.904072,0.586094,0.802226,0.48829,0.241335,0.284666,0.633639,0.513163,0.349482,0.438535,0.424391,0.268308,0.627147,0.599235,0.587217,0.325472,0.562944,0.423459,0.371902,0.391078,0.730102,0.5079,0.64369,0.372628,0.710209,0.451739,0.572346,0.257531,0.675792,0.389118,0.643611,0.41844,0.441143,0.761434,0.562437,0.145662,0.47898,0.826988,0.597297,0.38683,0.714159,0.252664,0.446686,-0.066264,0.932267,0.907283,0.642604,0.422724,0.0803841,0.288579,0.387075,0.510938,0.323736,0.404791,0.273064,0.337919,0.420271,0.548069,0.39273,0.401193,0.550166,0.827292,0.521369,0.340125,0.565235,0.358326,0.623639,0.120411,0.392203,0.190965,0.689408,0.398968,0.403887,0.348534,0.0406653,0.702508,0.37901,0.498417,0.478822,0.550892,0.454242,0.625659
1503,0.511115,0.625504,0.532698,0.779652,0.651093,0.689295,0.569569,0.395025,0.26913,0.582535,0.550303,0.466376,0.518027,0.48384,0.402504,0.502114,0.387898,0.0580071,0.915716,0.563969,0.779044,0.334844,0.848578,0.219928,0.170387,0.489269,0.127444,0.722523,0.314353,0.799081,0.656036,0.391455,0.645989,0.153102,0.438163,0.660513,0.663373,0.086658,0.528684,0.213219,0.511602,0.596697,0.888353,0.350374,0.401685,0.40326,0.102655,0.536656,0.47824,0.395135,0.664874,0.600237,0.610092,0.0708666,0.549668,0.511197,0.570683,0.545998,0.319719,0.474172,0.34146,0.485716,0.930038,0.890431,0.707934,0.466788,0.540313,0.420576,0.255288,0.480839,0.432443,0.395409,0.488202,0.353038,0.458254,0.562218,0.658694,0.460452,0.799928,0.967365,0.462286,0.480578,0.532054,0.370842,0.620088,0.466274,-0.0221429,0.198037,0.921999,0.412653,0.374774,0.635778,0.391993,0.468146,0.604327,0.515532,0.226451,0.327304,0.51511,0.304559
1504,0.542503,0.550348,0.780133,0.689381,0.771758,0.798644,0.58641,0.517166,0.28336,0.587749,0.287973,0.638228,0.540142,0.362125,0.368773,0.510812,0.309898,0.170537,0.554181,0.825232,0.352694,0.430178,0.593065,0.273634,0.68315,0.552897,0.268668,0.316026,0.303111,0.407637,0.756874,0.511306,0.718333,0.541713,0.206576,0.837323,0.466446,0.518346,0.737039,0.451124,0.44146,0.463807,0.247499,0.394987,0.501077,0.412207,0.597934,0.678898,0.759955,0.409175,0.441067,0.853306,0.628044,0.371259,0.649977,0.77499,0.845715,0.515681,0.701131,0.230978,0.48368,0.407907,0.76994,0.853681,0.692773,0.491071,-0.188614,0.284413,0.426591,0.442724,0.422789,0.35673,0.42981,0.406192,0.485335,0.58254,0.469709,0.43989,0.623069,0.617081,0.472296,0.266302,0.589817,0.370183,0.698428,0.113366,0.459321,0.272511,0.855472,0.428468,0.506446,0.349497,0.192457,0.596182,0.52205,0.392385,0.668373,0.306353,0.474585,0.484365
1505,0.481687,0.731017,0.45588,0.907953,0.689734,0.76262,0.63048,0.2318,0.602514,0.606948,0.581733,0.475713,0.581425,0.433977,0.288235,0.49932,0.621856,0.0495925,0.805458,0.546893,0.590624,0.461502,0.630523,0.283398,0.769653,0.566881,0.435386,0.654801,0.168297,0.57159,0.598751,0.442318,0.640874,0.186288,0.411569,0.957521,0.602844,0.0823969,0.569173,0.638432,0.426427,0.417436,0.599966,0.417215,0.378281,0.575261,0.285401,0.704773,0.513973,0.427259,0.731139,0.255626,0.413536,-0.041423,0.593237,0.616444,0.882966,0.551559,0.313161,0.373278,0.360864,0.0849237,0.862542,0.803212,0.750964,0.517843,0.510608,0.369305,0.303771,0.578938,0.145028,0.176979,0.387747,0.178141,0.44628,0.551243,0.651985,0.271165,0.569993,0.737895,0.581258,0.37267,0.494643,0.444687,0.670917,0.553179,0.0942,0.100653,0.496092,0.567527,0.263081,0.324282,0.276282,0.547349,0.474263,0.428621,0.698163,0.611405,0.553353,0.310041
1506,0.45286,0.446636,0.729356,0.365218,0.410697,0.767954,0.650677,0.296927,0.501715,0.701155,0.528911,0.517858,0.636972,0.443659,0.33979,0.431848,0.366828,0.237751,0.774289,0.697174,0.567796,0.505627,0.467372,0.439204,0.496472,0.394632,0.129415,0.458825,0.266761,0.380006,0.641485,0.453788,0.585826,0.304156,0.218018,0.765485,0.554371,0.218298,0.647873,0.638675,0.225901,0.511473,0.60418,0.34347,0.545125,0.524137,0.487808,0.699986,0.81546,0.402821,0.560336,0.800282,0.204855,0.348485,0.544768,0.637688,0.847971,0.470305,0.7383,0.360901,0.443308,0.331263,0.379611,0.697514,0.521248,0.549445,-0.121638,0.390802,0.325385,0.429929,0.447402,0.654062,0.451841,0.389754,0.332754,0.807941,0.410449,0.467328,0.645137,0.713751,0.387372,0.456915,0.490114,0.293435,0.650782,0.041686,0.276658,0.314755,0.769346,0.442942,0.52274,0.617646,0.229578,0.705283,0.455593,0.538615,0.414272,0.398921,0.533676,0.504609
1507,0.541245,0.732855,0.5605,0.666123,0.728976,0.632787,0.691009,0.200513,0.415773,0.437043,0.590066,0.427002,0.569159,0.160087,0.06978,0.745228,0.640288,0.137056,0.651555,0.510308,0.5204,0.414697,0.653963,0.326117,0.350275,0.552223,0.32053,0.604001,0.194756,0.681122,0.651583,0.453698,0.648244,0.441357,0.469283,0.520501,0.587433,0.248226,0.636209,0.114554,0.394301,0.606863,0.485271,0.579546,0.623603,0.268105,0.512241,0.383495,0.44978,0.630744,0.671243,0.63768,0.723092,0.00121074,0.700641,0.626465,0.510662,0.536422,0.782625,0.353207,0.359264,0.18408,0.846107,0.771966,0.694455,0.564376,0.589513,0.504269,0.399158,0.548271,0.166167,0.419765,0.291467,0.272497,0.608362,0.273391,0.606181,0.687366,0.586604,0.783639,0.601545,0.402217,0.597717,0.504681,0.739255,0.332976,0.129778,0.0821224,0.537617,0.621405,0.475454,0.527076,0.297336,0.526324,0.527657,0.449266,0.434893,0.475547,0.4001,0.39012
1508,0.608215,0.642784,0.744337,0.716164,0.78917,0.778462,0.306262,0.223034,0.136231,0.647674,0.443984,0.611133,0.46316,0.307957,0.495005,0.206212,0.309107,0.201215,0.898459,0.408623,0.627083,0.432012,0.50045,0.231085,0.541844,0.927547,0.338111,0.594929,0.286398,0.677626,0.523282,0.537766,0.390328,0.456207,0.298401,0.712216,0.32698,0.304964,0.708953,0.278513,0.348336,0.343528,0.576164,0.585689,0.67325,0.473037,0.533105,0.689277,0.772348,0.290464,0.715116,0.554964,0.632862,0.321941,0.546741,0.631859,0.782252,0.439974,0.274214,0.353691,0.294884,0.292348,0.747388,0.662169,0.731311,0.695259,0.113146,0.257967,0.243963,0.396581,0.54833,0.48145,0.450606,0.20576,0.503799,0.823141,0.384179,0.437285,0.729389,0.65295,0.337636,0.351607,0.214246,0.311549,0.608918,0.327402,0.305689,0.176519,0.634294,0.192267,0.351592,0.616555,0.162742,0.645,0.496616,0.559447,0.418088,0.447799,0.588887,0.358736
1509,0.596844,0.604558,0.62004,0.707922,0.269603,0.910474,0.465971,0.440079,0.833073,0.579189,0.503601,0.548526,0.717055,0.519113,0.159787,0.275136,0.406504,0.40237,0.535961,0.799691,0.412742,0.487868,0.660924,0.417519,0.32211,0.893411,0.188359,0.453781,0.34854,0.523532,0.746054,0.345983,0.726888,0.362087,0.421445,0.65079,0.296654,0.257915,0.69782,0.496194,0.610048,0.290397,0.44552,0.421261,0.275502,0.436757,0.324132,0.363607,0.464805,0.581828,0.51341,0.555762,0.478623,0.254763,0.530423,0.688711,0.844233,0.325156,0.645896,0.420149,0.513966,0.338651,0.426735,0.778779,0.533437,0.731663,0.478232,0.566686,0.296362,0.414111,0.404309,0.313657,0.427516,0.310114,0.543304,0.452271,0.630877,0.500172,0.626581,0.690376,0.54748,0.448425,0.50294,0.428461,0.604715,0.312532,0.169543,0.383426,0.679966,0.645092,0.682898,0.581509,0.251237,0.840347,0.523238,0.38512,0.535021,0.401108,0.551646,0.573993
1510,0.574277,0.639714,0.839266,0.541162,0.457385,0.932294,0.462152,0.262704,0.805026,0.481545,0.547415,0.536133,0.674905,0.516273,0.317503,0.639392,0.507659,-0.19112,0.957295,0.763853,0.576995,0.364644,0.601107,0.208327,0.666398,0.896653,0.306348,0.637838,0.0290953,0.577135,0.650845,0.603272,0.525749,0.43146,0.456397,0.606172,0.655554,0.549285,0.487501,0.507787,0.528601,0.551742,0.353448,0.45541,0.58769,0.356168,0.432072,0.575233,0.818822,0.208877,0.630633,0.85499,0.486972,0.0891448,0.592983,0.722258,0.581975,0.723869,0.592084,0.436847,0.306651,0.0292228,0.640696,0.661872,0.735104,0.406022,0.0114481,0.338536,0.243925,0.370336,0.382558,0.598489,0.462583,0.234563,0.394365,0.659134,0.427495,0.439244,0.653461,0.712936,0.572023,0.377102,0.541497,0.268971,0.701257,0.467383,0.166016,0.225106,0.67751,0.50135,0.457206,0.369506,0.24015,0.396546,0.509105,0.67848,0.638033,0.622527,0.414595,0.310276
1511,0.379073,0.570736,0.499911,0.562493,0.53512,0.581919,0.650485,0.374063,0.266339,0.637873,0.665313,0.483706,0.607492,0.433805,0.199177,0.496172,0.608503,0.443127,0.985224,0.720536,0.44615,0.286716,0.481828,0.329316,0.210941,0.912751,0.314448,0.453702,0.41318,0.310916,0.630539,0.426784,0.608441,0.489513,0.432416,0.73434,0.409357,0.442924,0.726877,0.18265,0.508878,0.525168,0.668266,0.337444,0.522968,0.437704,0.476899,0.472806,0.847437,0.13735,0.534549,0.608338,0.397306,0.251602,0.643235,0.554293,0.797172,0.593807,0.625947,0.268843,0.270329,0.299675,0.659259,0.760184,0.552166,0.531812,0.407002,0.423923,0.375583,0.369643,0.316264,0.262197,0.351753,0.301631,0.550352,0.410403,0.62178,0.209203,0.653979,0.923107,0.576448,0.244485,0.529569,0.499298,0.611553,0.0985366,0.203963,0.248229,0.751386,0.209201,0.388759,0.560158,0.328649,0.607386,0.430892,0.557793,0.303759,0.342966,0.41095,0.508771
1512,0.601846,0.570736,0.627722,0.672456,0.424076,0.595423,0.407575,0.330908,0.383749,0.62166,0.55949,0.695792,0.563746,0.466986,0.173962,0.545573,0.440674,-0.23143,0.952761,0.755664,0.632037,0.394444,0.724939,0.333315,0.69524,0.175553,0.168085,0.577709,0.105702,0.691305,0.644731,0.583429,0.530839,0.360114,0.139452,0.532878,0.211605,0.103442,0.585443,0.199015,0.538117,0.405697,0.681859,0.38883,0.274152,0.431779,0.308065,0.676275,0.424561,0.667623,0.886887,0.548244,0.494417,0.241261,0.665297,0.689283,0.6491,0.567586,0.561873,0.666158,0.352371,0.0494622,0.508208,0.708633,0.615547,0.554021,0.00662837,0.268806,0.317347,0.406166,0.338779,0.536795,0.168703,0.357233,0.41626,0.602372,0.478118,0.548122,0.795853,0.909437,0.500034,0.430291,0.606508,0.32268,0.578245,0.205695,-0.125418,0.297171,0.657951,0.649371,0.449788,0.435859,0.411877,0.329539,0.573486,0.287329,0.234088,0.478811,0.654739,0.391931
