	toybin0000ytilde00	toybin0000ytilde01	toybin0000ytilde02	toybin0000ytilde03	toybin0000ytilde04	toybin0000ytilde05	toybin0000ytilde06	toybin0000ytilde07	toybin0000ytilde08	toybin0000ytilde09	toybin0000ytilde10	toybin0000ytilde11	toybin0001ytilde00	toybin0001ytilde01	toybin0001ytilde02	toybin0001ytilde03	toybin0001ytilde04	toybin0001ytilde05	toybin0001ytilde06	toybin0001ytilde07	toybin0001ytilde08	toybin0001ytilde09	toybin0001ytilde10	toybin0001ytilde11	toybin0002ytilde00	toybin0002ytilde01	toybin0002ytilde02	toybin0002ytilde03	toybin0002ytilde04	toybin0002ytilde05	toybin0002ytilde06	toybin0002ytilde07	toybin0002ytilde08	toybin0002ytilde09	toybin0002ytilde10	toybin0002ytilde11	toybin0003ytilde00	toybin0003ytilde01	toybin0003ytilde02	toybin0003ytilde03	toybin0003ytilde04	toybin0003ytilde05	toybin0003ytilde06	toybin0003ytilde07	toybin0003ytilde08	toybin0003ytilde09	toybin0003ytilde10	toybin0003ytilde11	toybin0004ytilde00	toybin0004ytilde01	toybin0004ytilde02	toybin0004ytilde03	toybin0004ytilde04	toybin0004ytilde05	toybin0004ytilde06	toybin0004ytilde07	toybin0004ytilde08	toybin0004ytilde09	toybin0004ytilde10	toybin0004ytilde11	toybin0005ytilde00	toybin0005ytilde01	toybin0005ytilde02	toybin0005ytilde03	toybin0005ytilde04	toybin0005ytilde05	toybin0005ytilde06	toybin0005ytilde07	toybin0005ytilde08	toybin0005ytilde09	toybin0005ytilde10	toybin0005ytilde11
2491	0.136251	-0.416139	-0.25647	0.241922	0.497606	0.323439	-0.12112	-0.38818	-0.471583	0.332174	0.402924	0.0874731	-0.262386	-0.475093	0.120854	-0.165125	0.210225	0.212834	-0.0196213	-0.166927	-0.715802	0.410463	0.0283855	-0.390312	0.00867593	-0.553077	0.287492	0.507499	0.182995	-0.0755455	-0.209878	-0.698649	0.117377	-0.0765896	0.392776	0.326382	-0.256446	0.0666084	-0.0481497	0.251573	0.031724	0.496503	0.479761	0.0235527	-0.172541	0.0854191	0.142905	0.397185	-0.0126092	-0.212012	-0.145416	0.530411	0.321984	-0.107564	-0.296222	-0.108259	-0.665977	-0.241824	0.226701	0.239617	0.318839	-0.615819	0.176832	0.292203	0.282113	0.679583	-0.134846	-0.276995	-0.678888	0.0991939	0.336898	0.103023
2492	-0.126671	-0.802713	-0.222073	0.588009	0.172661	-0.0777754	-0.47243	-0.517409	-0.67411	0.263136	0.960635	0.58958	-0.570116	0.145801	-0.136681	-0.251698	0.0717643	-0.304341	-0.249578	-0.241228	0.368049	0.247885	0.0353002	-0.332722	-0.198582	-0.260883	-0.556899	0.181928	0.340448	0.254198	-0.305568	-0.617057	-0.147901	0.303323	0.327949	0.172445	0.327975	-0.0371792	-0.477476	0.277665	-0.0615769	-0.365418	-0.099349	-0.314072	0.120737	0.170023	0.361332	-0.275536	-0.426695	-0.649584	-0.823729	0.210547	0.320426	0.489739	-0.134152	-0.581563	-0.656421	0.349669	0.325968	0.201529	-0.601298	-0.78051	-0.464963	0.35213	0.45665	-0.0694961	-0.163365	-0.257874	-0.211575	-0.0382781	0.315376	0.198681
2493	-0.414705	-0.199675	-0.319473	-0.20993	0.375775	0.0755027	0.180902	-0.0831134	-0.616871	-0.0755654	-0.13474	-0.101867	-0.150894	0.0330248	0.743127	-0.165551	-0.172264	0.179594	0.0898665	-0.191399	-0.275128	0.181975	0.136084	0.722544	0.183763	-0.555295	-0.254035	-0.328845	0.796832	-0.0129895	-0.0773774	-0.579452	-0.243512	-0.12655	0.699217	0.133539	0.0588817	-0.144299	0.134848	0.128499	0.634319	0.37523	0.402743	-0.31311	-0.0132673	-0.162707	-0.326716	0.117668	-0.226396	-0.613672	-0.344713	-0.0119991	0.980615	0.361652	-0.378793	-1.16015	-0.35672	0.416984	0.486123	0.406685	-0.29045	-0.957105	-0.0224297	-0.0289457	0.20484	0.375285	-0.26269	-0.480357	0.209713	0.97346	0.428932	0.219592
2494	-0.0124586	0.0157912	0.0441544	-0.564905	0.173957	0.0423308	-0.801309	-0.185109	-0.403241	-0.126269	0.412417	0.565607	-0.619492	0.212312	-0.3851	-0.138143	-0.324849	0.0927485	0.029233	0.00820419	0.178712	0.192096	0.138652	0.199797	-0.227713	-0.607963	-0.170351	0.3118	0.564165	0.0765286	-0.708881	-0.557304	-0.333669	-0.00673722	0.66964	0.432113	-0.06997	-0.340534	-0.111482	-0.174025	0.452163	0.0403975	-0.610588	-0.706292	0.284363	0.0342969	0.709256	0.851074	-0.516426	-0.40498	-0.304659	0.00317026	1.04851	0.326811	-0.394915	-0.638165	-0.0263322	0.124616	1.1951	0.483838	0.369266	-0.522208	-0.292528	0.371897	0.526524	0.325346	-0.644407	0.165187	-0.110611	0.265059	0.69755	0.081287
2495	-0.049775	-0.173548	0.167009	0.300222	0.3482	1.04239	-0.215615	-0.214604	0.412441	0.185987	1.0562	0.544476	-0.413987	0.252647	-0.780885	0.759966	-0.446462	0.068955	0.491069	-0.170835	0.363969	0.216595	0.0103286	0.149198	-0.54329	-1.0602	0.130156	0.292789	0.539177	0.134613	-0.432799	-0.574898	-0.46461	0.0420085	0.913526	0.291551	-0.614581	-0.105819	-0.724341	-0.103728	0.281678	0.0651425	0.285547	-0.131007	-0.00415847	0.267979	0.31086	0.276807	-0.710565	-0.738985	-0.437836	0.786956	0.666682	0.172891	-0.297497	-0.697164	-0.342985	0.037337	0.24962	0.698575	-0.329818	-0.742045	-0.135798	0.674749	-0.126851	0.547181	0.142277	0.377614	-0.486571	0.0454713	0.594957	0.0641859
2496	0.227404	-0.100767	0.016302	0.0108876	0.34422	0.361878	-0.25707	-0.97005	0.146646	0.0172944	0.115633	-0.194201	-0.11859	-0.434798	0.235227	0.164272	-0.0329154	0.0938023	0.198291	-0.126043	0.0217611	0.0822169	0.217384	0.301357	-0.506962	-1.33529	-0.456789	0.722148	0.578197	0.519684	-0.328045	-0.262042	-0.690548	0.404978	0.313149	0.0197704	-0.408341	-0.427907	0.0806066	0.491957	0.367423	0.284079	-0.185508	-0.554942	-0.822937	0.175228	0.359324	0.421178	-0.244092	-0.594474	-0.5185	0.40258	1.03396	0.482639	0.0528112	-0.692098	-0.408252	0.0690013	0.491878	0.11674	-0.401435	-0.538221	-0.435499	-0.101185	-0.276385	0.281368	-0.411462	-0.3024	-0.550556	0.0953475	0.20719	-0.12025
2497	0.0267997	0.489306	-0.34011	-0.334646	0.635472	0.0788472	-0.731391	-0.615349	0.102325	0.472492	0.716348	0.615117	-0.173755	0.0869394	-0.141826	0.0722439	0.388906	-0.0426925	-0.204116	-0.20986	-0.103579	0.458284	0.572907	0.127149	-0.00333454	-1.33905	-0.121848	0.7259	-0.0029548	0.654366	-0.399165	-1.48188	-0.106857	0.399328	0.860152	0.186179	-0.54931	-0.430139	-0.175608	0.341683	0.338778	0.692282	0.0218507	-0.180677	-0.678443	0.0124997	0.058205	0.303164	-0.164389	-0.638741	-0.260949	-0.0878097	0.432949	0.526545	0.242638	-0.377884	0.073456	0.850398	0.231277	0.0351848	-0.0994697	-0.528836	-0.201454	0.136304	0.376286	0.355637	-0.281547	-0.17286	-0.276956	0.00213228	0.238689	-0.123774
2498	-0.272233	-0.196016	-0.0827985	0.153975	0.263452	0.852882	-0.635341	-0.808572	-0.620866	-0.0779105	0.586349	0.64867	-0.728546	-0.358651	0.338269	0.0357376	0.430797	0.204458	-0.410781	0.19739	-0.293266	0.0275305	0.0068373	0.174108	0.248041	-0.647347	-0.459902	0.275994	0.827195	0.098073	-0.328976	-0.594835	0.6272	-0.0322079	0.302381	0.0291478	-0.372002	0.0708273	-0.118468	0.123662	0.108833	-0.0821463	0.296126	-0.425056	-0.112573	0.361041	0.401831	0.403171	-0.676674	-0.584105	-0.4797	0.182565	1.16277	0.384663	-0.308827	-0.144577	-0.195769	1.02747	0.347314	0.601016	-0.659575	-0.308374	-0.364328	0.467779	0.669798	0.128668	-0.604584	-0.528505	-0.177789	-0.0952901	0.590127	-0.447736
2499	-0.595489	-0.186765	-0.0539406	-0.00427972	0.516143	0.547243	0.173025	-0.577196	-0.222383	0.344292	0.186189	0.591712	0.468001	-0.40321	-0.497262	0.325942	0.111356	0.263228	-0.262467	-0.0187078	0.131492	-0.0732199	0.0340349	-0.0574409	-0.426478	-0.541125	-0.713729	0.326683	0.562562	0.163327	-0.207366	-0.133821	-0.126785	0.367666	0.500147	0.480493	-0.191464	-0.260131	-0.211481	-0.0280431	0.747116	0.119594	-0.118212	-0.575135	0.00957312	-0.0445651	0.330218	0.441085	-0.29546	-0.249759	0.237339	0.190745	-0.0415091	0.456844	-0.256821	-0.434225	-0.0772768	-0.0333888	0.166706	-0.0271357	-0.827121	-0.695995	0.216899	-0.0554738	0.614743	0.061489	-0.721733	-0.268666	-0.0674804	-0.0942077	0.615342	0.417501
2500	0.116164	-0.30703	-0.16096	0.165556	0.460404	0.0536109	-0.557151	-1.04618	0.0842358	0.133809	0.3022	0.471718	-0.154415	-0.20988	-0.0585606	0.201418	0.157792	-0.286249	-0.0575803	0.143069	-0.211652	-0.0224521	0.154625	-0.148397	-0.329318	-0.936644	-0.326166	0.142525	0.821806	0.412318	-0.691853	-1.01271	-0.564976	-0.0165634	0.537664	0.49573	0.0316439	-0.508273	-0.322356	0.113747	0.361838	0.0637957	-0.546544	-0.121584	-0.211879	-0.00562754	-0.140561	-0.0412647	0.0948732	-0.108167	-0.50129	0.252339	0.438405	0.42402	0.00608651	-0.148997	-1.11609	0.257917	0.368581	0.695908	-0.411635	-0.600792	0.471816	0.704989	0.29614	0.428629	-0.653777	-0.594618	-0.702227	0.433193	0.481304	0.0454274
2501	-0.273642	-0.0642084	0.232823	0.343096	0.884197	0.505853	-0.454303	0.165438	-0.527086	0.261576	0.779512	0.635879	0.257339	0.14708	0.146256	-0.438484	-0.117752	-0.0960685	0.130011	-1.10928	-0.2064	0.607485	-0.0490276	0.00652949	-0.906325	-0.959612	-0.423229	0.203627	0.698084	0.264973	-0.219029	-0.268948	0.0190375	0.231433	0.400727	0.26553	0.0722655	-0.456217	-0.811047	0.563089	0.274025	0.18592	0.21862	-0.460369	-0.0502805	0.457399	0.313412	0.456053	0.240906	-0.0590577	-0.358369	0.129966	0.769432	0.0439333	-0.0742332	-0.76445	-0.618815	-0.179473	-0.00750028	-0.31396	-0.402401	-0.369184	-0.177924	0.236792	0.413772	0.471646	-0.0554922	-1.0337	0.0895989	0.213	0.524628	0.571289
2502	-0.258948	-0.760794	0.193141	0.502822	0.587713	0.483649	-0.425364	-1.13632	-0.557428	-0.107944	0.353101	0.328988	-0.107551	-0.452711	-0.169978	0.520973	0.177655	-0.15957	-0.122415	-0.383569	0.11796	-0.0294708	0.100366	0.190065	-0.0963572	-0.424027	0.0296669	0.14024	0.256547	0.609227	0.052773	-0.324271	-0.159121	-0.0593469	0.692499	0.80157	-0.00156753	-0.239111	-0.0710958	-0.0564463	-0.0394141	-0.327971	-0.121428	-0.0245172	-0.447837	0.179918	0.334545	-0.170766	-0.376316	-0.022107	0.224876	0.663594	0.299413	-0.285926	0.00756134	-0.143645	-0.67711	-0.306175	0.226308	-0.191087	-0.295486	-0.174003	-0.259706	0.268448	0.474878	0.570312	-0.60538	-0.47175	-0.129956	0.23408	0.812726	0.190394
2503	-0.0892258	-0.682954	-0.414286	0.44024	0.456496	0.13657	-0.652074	-0.191919	-0.667052	0.424423	0.30553	0.351892	0.415783	-0.274879	-0.444752	-0.040918	1.26145	0.100853	0.25017	-0.429507	-0.220114	-0.0609834	0.269338	0.0832815	-0.106545	-0.350111	-0.284715	0.183124	0.920217	0.148595	-0.592162	-0.856093	-0.236423	-0.00643372	0.269342	0.541033	-0.310198	-0.673507	0.110647	-0.173901	0.782882	-0.0463569	-0.240067	-0.479344	0.17094	0.406562	-0.280447	0.687153	-0.200426	-0.486584	-0.113065	0.0336081	0.236778	-0.109995	-0.168391	-0.331199	-0.744793	0.122831	0.417539	0.326053	-0.489172	-0.328318	-0.189656	-0.0566853	0.587345	-0.30658	-0.662935	-0.457721	0.152698	0.0972912	0.458331	-0.00347275
2504	0.579646	-0.346835	-0.17629	0.381422	-0.0626861	0.370846	-0.0889241	-0.923154	0.203484	0.0344205	0.186639	-0.054696	0.20081	-0.110626	0.092821	-0.380378	0.299198	-0.238827	-0.0550986	-0.533562	0.0933997	0.441442	-0.304587	0.0327043	-0.368546	0.146782	-0.311469	0.48696	0.620429	0.531444	-0.294491	-0.396825	-0.815213	0.754177	0.658448	0.118296	-0.0418025	-0.457904	-0.189765	0.804517	0.436384	0.660865	0.187061	-0.47137	-0.08448	0.434699	0.256307	0.337261	-0.158512	-0.191107	-0.50073	0.455113	0.633047	0.203619	-0.636687	-0.381918	-0.555595	-0.151547	0.247368	0.389803	-0.0885715	-0.629366	-0.678397	0.156628	0.611723	-0.0975746	-0.348345	-0.44037	0.0496194	-0.280983	0.155306	0.194218
2505	-0.157619	-0.443396	0.332264	-0.325961	0.652798	-0.108621	-0.17482	-0.225935	-0.453181	0.134274	0.829071	-0.230562	-0.661694	-0.647573	-0.114	-0.221756	0.30618	0.338584	-0.0892773	-0.293551	-0.132554	0.409242	0.128957	0.0000816222	-0.0221271	-0.539302	-0.187652	0.308948	0.0881324	-0.0494112	-0.00466742	-0.645647	-0.779457	0.597221	0.346048	-0.629989	-0.319784	-0.277089	0.699436	0.19417	0.639783	0.21511	-0.216456	-0.649381	-0.058978	0.526123	0.680801	-0.27825	-0.394622	-0.209416	-0.640382	-0.299373	0.65507	0.341595	-0.468306	-0.225604	-0.34585	0.176725	0.954261	0.260893	-0.0648205	-1.12308	-0.144317	0.338084	0.654438	0.123235	-0.171782	-0.739632	-0.396876	0.25156	1.02608	-0.0462269
2506	0.0356443	-0.780092	-0.130527	0.0877344	0.667907	0.797993	-0.197635	-0.455783	0.110934	-0.269757	0.45181	0.218176	-0.514395	-0.110348	0.245598	0.337206	0.114978	0.145307	-0.0967796	0.166493	-0.335871	-0.0693384	0.603082	0.675139	-0.0550152	-0.65142	-0.442134	-0.127114	0.18099	0.304098	-0.118233	-0.0660848	-0.460248	0.199798	0.604802	0.279029	0.611695	0.169902	-0.46775	-0.189352	-0.173151	0.0532784	0.00774677	-0.479382	0.0533513	0.0218568	-0.457407	-0.148297	-0.812222	-1.08134	-0.608745	0.78312	0.396269	-0.0352657	-0.298304	-0.499018	-0.433486	0.479822	0.61966	0.0282164	0.284901	-0.173717	-0.0885947	0.333628	0.754699	-0.351804	-0.438277	-0.328678	0.247825	0.240313	0.74163	-0.0191743
2507	-0.336642	-0.591839	-0.636559	0.281383	0.379262	0.940681	-0.661658	-0.0903187	0.111872	0.289777	0.301786	0.250395	-0.609135	-0.430922	-0.0722373	-0.198231	0.31624	0.607889	-0.657691	-0.187912	-0.142833	-0.191668	0.458104	0.447667	-0.433327	-0.74147	-0.45417	0.42468	-0.210493	0.686068	0.241411	0.140919	-0.0307051	0.724583	0.298929	0.112941	-0.0685989	-0.336926	-0.431195	0.00925094	-0.0270569	1.08243	0.064616	-0.228338	0.254377	0.110024	-0.202426	-0.00363813	-0.464211	0.0291486	-0.113596	0.0338725	0.430194	0.351533	-0.124492	-0.729646	-0.532671	0.545371	0.767387	0.465608	-0.278161	0.0618376	-0.110653	0.309635	0.60513	-0.363315	-0.361476	-0.592155	-0.200782	0.362864	0.651456	0.0320133
2508	0.0490884	-0.505306	-0.0132613	0.0319622	0.101065	0.105328	-0.468223	-0.299836	0.33215	-0.196585	0.549816	0.0360039	0.186613	-0.376269	-0.8274	0.115904	0.205319	0.392652	0.167308	-0.826897	-0.403257	0.223785	0.595958	-0.120562	-0.529776	-1.09818	-0.22746	0.318815	0.478351	0.195842	0.00983235	-0.459544	-0.639697	0.0946996	1.02845	0.343718	-0.308872	-0.0874142	-0.558677	0.202113	0.0634853	0.258126	-0.0958211	-0.208145	0.0133343	0.222741	0.478912	-0.134509	-0.548199	-0.643965	-0.845505	0.38988	0.457548	0.379617	-0.520597	-0.78806	-0.264771	0.624503	0.484426	0.945228	-0.13939	-0.366673	-0.2924	0.465313	0.861909	0.168074	-0.543901	-0.506556	-0.080396	-0.173888	0.325395	0.0888118
2509	0.237549	-0.212247	-0.0873622	0.473263	0.0570559	0.473419	-0.288009	-0.274821	-0.186238	0.025908	0.811613	0.20219	0.0142754	-0.0611975	0.135437	0.0818077	0.742176	0.152478	-0.00481546	-0.15287	-0.141575	-0.0434472	-0.287229	-0.393763	0.32686	-0.664468	-0.739125	0.228462	0.467967	-0.205226	-0.0107222	-0.288058	0.388635	0.425242	0.263359	0.47563	-0.185092	-0.737692	0.0488642	-0.00871668	0.327201	-0.226257	-0.445281	-0.379747	-0.00610598	0.458422	0.387016	0.452646	0.452234	-0.528588	-0.392852	0.276671	0.288874	-0.280755	-0.437911	-0.433823	0.464491	0.587404	0.297059	0.183941	-0.70256	-0.489305	-0.0154439	0.455887	0.323498	-0.334598	-0.521015	-0.646229	-0.449532	0.724543	0.477598	0.455455
2510	-0.604672	-0.51069	-0.169388	-0.0651571	0.591087	-0.928559	0.171245	-0.369876	-0.633279	0.617503	0.504952	0.62453	-0.214039	-0.287952	0.0460599	0.0303729	0.195992	-0.0861815	-0.221791	-0.248021	0.186861	0.480353	-0.0785428	0.298769	0.112738	-1.009	-0.736911	-0.140049	0.730363	0.101699	-0.27242	-0.196987	0.055735	0.480191	0.772252	0.603303	0.182203	-0.397639	-0.151237	-0.375791	0.203358	-0.0436074	-0.190245	-0.110888	0.10397	-0.178787	0.3533	-0.184687	-0.286213	-0.326479	-0.0674933	-0.0319667	0.187268	0.417814	-0.511084	0.0996128	0.0436957	0.446548	0.000678969	0.83412	-0.350275	-0.525017	-0.437127	0.232863	0.354811	0.796561	-0.701372	-0.653158	-0.447112	0.328253	0.241114	0.385301
2511	-0.345208	-0.648896	-0.21642	0.017268	0.499171	0.162312	-0.538167	-0.232923	-0.435207	0.306978	0.799031	0.10322	-0.225515	-0.246468	-0.240107	0.318868	0.137406	-0.133336	-0.644117	-0.404432	0.313536	0.320648	0.289052	-0.145634	-0.0728887	-0.698701	-0.109996	-0.0750506	0.281308	0.234756	0.0489194	-0.878793	-0.796992	1.06295	0.52828	0.0402229	-0.422763	-0.305851	-0.387677	-0.381986	0.0881624	0.548222	-0.207809	-0.390906	-0.379228	-0.261417	0.479283	0.528262	-0.521935	-0.219813	-0.140624	0.0496418	0.522249	0.0141173	-0.236435	-0.961763	0.260217	0.0506404	0.0681753	0.465645	-0.283775	-0.531891	-0.120232	-0.0729458	0.744093	0.61807	0.17918	-0.485623	0.030755	-0.378151	0.540877	0.215541
2512	-0.00661633	-0.262802	-0.47095	0.312057	0.746793	0.412418	-0.192673	-0.0861908	-0.00606236	0.470439	0.354452	-0.0592892	0.11185	-0.0537583	-0.226471	-0.0284157	0.30479	-0.137284	-0.438813	-0.729315	-0.0721119	0.914001	-0.0630997	0.387185	-0.747768	-1.02798	-0.425705	0.339404	0.611504	0.290547	-0.246046	-0.295128	-0.331875	0.201133	0.38092	0.534057	-0.309696	-0.820959	-0.200508	0.0186396	0.0211378	0.138064	-0.313311	-0.231997	-0.344362	0.0283269	0.0371723	0.124657	-0.644486	-0.639346	-0.0147423	-0.0248063	0.0533689	0.433559	-0.153129	-0.595789	-0.476467	0.842993	0.500813	0.903884	0.0564505	-1.05897	-0.120054	0.687782	0.699471	0.330071	-0.42902	-0.409961	-0.109203	0.358654	0.222546	0.433842
2513	-0.561208	-0.412574	0.0329237	-0.146013	0.434798	0.0571004	-0.678261	-0.58827	0.0499077	0.844189	0.496345	0.222608	-0.476861	-0.271437	-0.359184	-0.110853	0.881965	0.1514	0.00674635	-0.241625	0.298182	-0.167018	0.370546	0.13144	0.295524	-0.680383	-0.514509	0.102619	0.371704	0.866339	0.197599	-0.713149	-0.0114267	0.365556	0.741211	0.476947	-0.616151	-0.5101	0.198942	0.107487	0.631344	-0.0161091	0.114826	-0.301977	-0.650557	0.0674162	0.124038	0.170655	-0.356932	-0.311769	-0.609589	0.209644	0.607895	0.000902732	-0.328261	-0.345581	-0.514603	-0.16616	0.134316	0.26326	-0.230182	-0.481457	-0.246127	0.400194	0.64997	0.297345	0.367715	-0.348512	-0.67027	0.396802	0.953676	-0.0498242
2514	-0.311585	-0.492919	-0.0303339	-0.0826301	0.474598	0.662356	-0.576152	-0.332241	-0.276467	0.442923	0.0444441	-0.30361	0.123593	0.00278704	0.0971838	0.566856	0.503257	0.530657	0.058033	-0.0865658	0.149357	-0.159748	-0.177913	0.426909	-0.382987	-0.868889	-0.533487	-0.45067	0.280388	-0.130355	0.161795	-0.297841	-0.315419	-0.166556	0.379303	-0.663385	-0.614231	-0.550099	-0.646962	0.071339	0.453298	0.251309	-0.507331	0.0955399	-0.190976	-0.390559	1.07297	0.261711	-0.220112	-0.783038	0.142692	0.249617	0.638012	0.601597	-0.148221	-0.564926	-0.624463	0.611086	0.251917	0.213577	-0.335281	-0.558328	-0.469952	0.476952	0.428237	0.576267	-0.0796847	-0.704577	-0.181645	0.629056	0.721033	0.244906
2515	-0.00667239	-0.0301298	-0.114608	0.303473	0.41996	-0.00736364	-0.770792	-0.47372	-0.0149341	0.361303	0.172926	0.202669	0.302123	-0.284191	0.0998812	-0.0511645	-0.596395	-0.109404	-0.223218	-0.0255972	0.0532298	0.0173811	0.261794	0.391003	-0.656908	-0.145273	-0.312565	0.274488	0.843388	0.765763	-0.296183	-0.223956	0.112023	-0.123801	0.4369	0.388671	-0.364779	-0.0972738	0.24674	0.215856	0.153304	-0.334414	0.373617	-0.24095	0.265565	-0.250905	0.605173	0.222873	-0.0990937	-0.782363	-0.543345	-0.00822058	0.327897	0.834192	0.00672836	0.0453824	0.309016	0.291528	1.05217	-0.176423	-0.356004	-0.175773	-0.619563	0.448236	0.215555	0.199541	-0.76497	-0.158342	-0.378077	0.342094	0.259333	0.279514
2516	-0.106531	-1.14975	0.0657658	0.260562	0.416386	-0.496894	-0.361299	-0.610673	-0.718521	-0.0355899	0.435253	0.418332	-0.0174633	-0.332255	-0.245625	-0.140292	-0.443014	0.509632	0.097748	0.113226	0.0217172	-0.324261	0.19799	0.218098	-0.0523458	-0.343003	-0.0386452	0.0032761	0.602485	-0.133604	-0.508782	-0.415414	-0.539416	0.284946	0.442025	-0.080327	-0.239406	-0.899623	-0.552003	-0.172292	0.0208367	0.372327	0.0283564	-0.595407	-0.646484	0.337818	0.669432	-0.301733	-0.0419436	-0.579036	-0.013916	0.523132	0.431997	0.407258	-0.306252	-0.871827	-0.530134	0.4065	0.737998	0.0873112	-0.61532	-1.39913	-0.60399	0.385617	0.755298	0.353101	-0.553969	-0.660384	-0.283044	0.651953	0.203523	0.344127
2517	-0.783031	-0.43079	-0.260123	0.255489	0.799603	-0.350376	0.20504	-0.913239	-0.400188	0.456125	0.667981	-0.116511	-0.217361	0.129705	-0.220599	0.300059	-0.132669	0.301529	0.208059	0.144232	-0.141364	0.218666	0.222999	0.496461	-0.454884	-0.767314	0.182981	-0.0692694	0.531705	0.692812	-0.022437	-0.441211	-0.286765	-0.247592	0.550357	-0.15534	0.278014	-0.142944	-0.235106	0.52403	0.633094	0.489933	-0.601454	-0.43359	-0.516857	0.473928	0.320294	0.0828145	-0.578956	-0.225292	-0.343351	0.515302	0.440311	0.157329	-0.215806	-0.476164	-0.670723	0.0606853	0.74736	0.336477	-0.41346	-0.743825	-0.304774	0.659903	0.325473	0.123096	-0.31434	0.0256733	-0.557193	0.259942	0.602569	0.167099
2518	-0.331274	-0.449106	0.0338374	0.299706	0.473534	-0.218206	-0.0251938	-0.640298	0.33953	0.421714	0.555903	-0.0486118	0.0805725	-0.302981	-0.272277	0.462953	-0.0710472	0.0605681	-0.038854	-0.124738	0.18155	0.11826	0.0779942	-0.36792	-0.194401	-0.669491	-0.404374	0.00556438	0.284368	0.507046	-0.160459	-0.634141	-0.406566	0.467705	0.369798	-0.116844	-0.515797	-0.179351	-0.179284	0.326199	0.383582	-0.283625	-0.178921	-0.765442	-0.181848	0.0411059	0.00834331	0.232265	-0.0632198	-0.00731477	0.195129	0.44062	0.585283	0.0884613	-0.371334	-0.150201	0.409739	0.295881	0.734016	0.997043	0.350933	-0.39674	-0.279379	0.289344	-0.272811	0.334852	-0.0482999	-0.792548	-0.328394	0.315292	0.319455	0.151495
2519	-0.112691	-0.905216	-0.464897	0.390768	0.581701	0.314257	-0.807143	-0.311983	-0.541198	0.0921036	0.230855	0.152225	0.110648	-0.431802	-0.00952109	0.0506113	0.0294202	0.183979	0.000327472	0.243973	-0.357582	0.21728	-0.0694515	0.127864	-0.736404	-0.404214	-0.553584	0.106403	0.825099	0.60951	-0.0404795	-0.902715	-0.14021	0.303531	0.0445341	0.165155	0.482691	0.282551	0.195246	0.496716	0.719014	0.513371	0.0447921	-0.0952879	0.125597	0.219485	0.446939	0.5672	-0.371743	-0.949768	-0.669207	0.0555818	0.562666	0.469391	0.0229229	-0.289693	-0.237977	0.381424	0.529345	0.235781	-0.563366	-0.182986	-0.206117	0.602603	0.441731	0.772343	-0.575903	0.000258526	-0.46933	-0.127844	0.688327	0.197782
2520	-0.0522901	-0.549683	0.353155	0.152434	0.300011	-0.24453	-0.138408	-0.155366	-0.167256	0.466052	-0.0306263	0.401427	-0.16998	0.174275	-0.331007	0.295876	0.244337	0.0597271	-0.259748	0.305578	0.33482	0.319167	0.526167	-0.101751	0.274086	-0.553997	-0.167948	0.509933	0.627467	0.876302	-0.270642	-0.425329	0.05743	0.807118	0.0896119	0.37992	0.324298	0.0125827	-0.0471886	-0.308276	0.580612	0.637527	0.0400972	0.209295	-0.195317	0.433236	0.449177	0.54682	-0.483047	-0.56675	-0.585038	0.223393	1.0405	0.319493	-0.360195	-0.174663	-0.546586	-0.226589	-0.00024517	0.169071	0.158223	-0.398843	0.144195	-0.00340073	0.60071	0.429308	-0.228863	-0.68244	-0.422983	-0.0551685	0.316487	0.376005
2521	-0.250024	-0.212511	0.133611	0.139398	0.648474	0.257043	-0.195422	-0.847847	-0.452321	-0.318122	0.38528	0.0452863	-0.267913	-0.225238	0.116269	0.417789	0.110683	-0.0398631	-0.352653	-0.851648	0.199634	-0.213348	0.356986	0.629657	0.211145	0.0175543	-0.295443	0.0871987	0.191942	0.270331	-0.46334	-0.193613	-0.555794	0.322414	0.438405	-0.136996	-0.163629	-1.06998	-0.439956	0.334562	0.516616	0.509183	-0.806552	-0.30397	0.0284791	-0.135643	0.185324	0.04459	-0.328906	-0.35992	-0.604372	0.00427104	0.508358	0.262959	-0.753466	-0.551125	-0.205195	-0.0486068	0.753042	0.208932	-0.796423	-1.03909	-0.150466	0.26058	0.0580361	0.759434	-0.434372	-0.941555	0.111286	0.51406	0.940796	1.12489
2522	-0.0707834	-0.255937	-0.279599	-0.0564568	0.197247	-0.111157	-0.410514	-0.252183	-0.0649303	0.410534	0.336807	0.437148	-0.149505	-0.112929	0.134138	-0.311867	0.0359228	0.36957	-0.286047	-0.215767	-0.280126	0.130121	0.380243	0.211389	-0.656122	-0.552083	-0.226599	0.375514	0.457726	0.271712	-0.367554	-0.433281	-0.291311	0.398257	0.931631	0.331166	-0.16987	-0.0199627	0.140207	0.129412	0.393878	0.51049	-0.506165	-0.473375	-0.377653	0.197581	0.591553	-0.168615	-0.304944	-0.966478	-0.548432	0.377762	0.501137	0.0540452	-0.575442	-1.28817	0.146917	0.733855	0.883062	0.39797	-0.485399	-1.01687	-0.139965	0.348442	0.604174	0.267885	-0.42821	-0.59361	-0.710432	-0.118754	1.02304	0.373517
