,toybin0000
1868,0.311258
1869,0.289099
1870,0.312479
1871,0.299034
1872,0.323959
1873,0.297091
1874,0.468827
1875,0.380144
1876,0.535663
1877,0.370675
1878,0.499244
1879,0.527721
1880,0.476956
1881,0.391061
1882,0.398512
1883,0.462361
1884,0.343309
1885,0.333222
1886,0.524786
1887,0.5474
1888,0.188068
1889,0.27554
1890,0.39532
1891,0.453754
1892,0.451087
1893,0.474955
1894,0.356905
1895,0.356905
1896,0.517845
1897,0.56654
1898,0.583236
1899,0.565037
1900,0.451439
1901,0.492913
1902,0.388289
1903,0.483009
1904,0.491455
1905,0.47183
1906,0.359324
1907,0.504446
1908,0.348487
1909,0.43745
1910,0.349376
1911,0.421979
1912,0.507694
1913,0.357135
1914,0.326941
1915,0.331455
1916,0.291193
1917,0.311302
1918,0.311363
1919,0.340225
1920,0.238529
1921,0.257392
1922,0.223854
1923,0.434576
1924,0.321887
1925,0.264006
1926,0.382103
1927,0.434271
1928,0.359466
1929,0.487502
1930,0.263957
1931,0.29847
1932,0.302256
1933,0.337216
1934,0.618651
1935,0.172213
1936,0.281186
1937,0.508978
1938,0.481294
1939,0.382852
1940,0.393477
1941,0.530326
1942,0.324833
1943,0.344282
1944,0.306877
1945,0.277294
1946,0.277294
1947,0.317619
1948,0.540784
1949,0.444992
1950,0.573949
1951,0.595784
1952,0.416295
1953,0.544217
1954,0.562591
1955,0.422973
1956,0.360318
1957,0.458306
1958,0.477955
1959,0.341722
1960,0.599008
1961,0.412807
1962,0.258798
1963,0.259059
1964,0.296914
1965,0.487469
1966,0.670794
1967,0.632979
1968,0.541526
1969,0.446088
1970,0.376816
1971,0.559696
1972,0.419411
1973,0.300333
1974,0.284571
1975,0.176313
1976,0.609986
1977,0.60814
1978,0.562262
1979,0.423912
1980,0.384571
1981,0.393293
1982,0.552745
1983,0.577507
1984,0.361929
1985,0.408441
1986,0.475704
1987,0.416207
1988,0.420974
1989,0.400478
1990,0.379222
1991,0.432389
1992,0.523452
1993,0.470797
1994,0.288954
1995,0.337973
1996,0.417151
1997,0.550451
1998,0.344103
1999,0.343983
2000,0.425058
2001,0.399225
2002,0.389619
2003,0.4835
2004,0.229022
2005,0.553053
2006,0.548242
2007,0.575263
2008,0.383707
2009,0.383707
2010,0.510828
2011,0.354012
2012,0.492757
2013,0.340204
2014,0.459919
2015,0.360075
2016,0.445674
2017,0.460477
2018,0.404967
2019,0.444085
2020,0.397292
2021,0.281917
2022,0.271523
2023,0.250309
2024,0.280891
2025,0.396407
2026,0.38368
2027,0.394602
2028,0.498918
2029,0.477042
2030,0.509132
2031,0.221139
2032,0.219349
2033,0.2556
2034,0.284755
2035,0.305724
2036,0.317218
2037,0.314326
2038,0.338466
2039,0.34261
2040,0.359141
2041,0.342364
2042,0.502383
2043,0.464325
2044,0.289965
2045,0.304514
2046,0.22009
2047,0.383221
2048,0.485989
2049,0.368638
2050,0.494249
2051,0.384291
2052,0.443983
2053,0.334922
2054,0.323691
2055,0.338294
2056,0.339144
2057,0.411565
2058,0.418122
2059,0.310594
2060,0.363566
2061,0.40762
2062,0.362419
2063,0.344119
2064,0.437557
2065,0.331291
2066,0.43664
2067,0.341735
2068,0.542338
2069,0.547348
2070,0.554733
2071,0.694215
2072,0.538416
2073,0.410527
2074,0.393944
2075,0.49934
2076,0.509196
2077,0.33154
2078,0.230187
2079,0.257746
2080,0.257746
2081,0.235959
2082,0.155297
2083,0.172009
2084,0.766928
2085,0.641498
2086,0.595967
2087,0.589334
2088,0.361053
2089,0.457301
2090,0.514346
2091,0.544545
2092,0.306428
2093,0.287577
2094,0.403346
2095,0.41767
2096,0.392485
2097,0.407615
2098,0.383003
2099,0.3972
2100,0.499056
2101,0.328245
2102,0.45105
2103,0.317509
2104,0.304378
2105,0.252647
2106,0.261143
2107,0.254911
2108,0.321121
2109,0.409518
2110,0.397677
2111,0.315379
2112,0.268838
2113,0.327165
2114,0.44057
2115,0.371362
2116,0.476015
2117,0.350235
2118,0.37014
2119,0.37014
2120,0.349509
2121,0.33816
2122,0.473458
2123,0.367327
2124,0.465544
2125,0.359695
2126,0.4734
2127,0.476938
2128,0.486514
2129,0.462857
2130,0.457429
2131,0.33431
2132,0.299639
2133,0.499587
2134,0.368012
2135,0.502851
2136,0.334345
2137,0.328036
2138,0.444855
2139,0.101534
2140,0.128997
2141,0.657732
2142,0.673526
2143,0.554946
2144,0.556576
2145,0.468898
2146,0.527642
2147,0.617641
2148,0.331064
2149,0.333585
2150,0.513136
2151,0.28784
2152,0.424544
2153,0.396145
2154,0.424379
2155,0.477913
2156,0.455336
2157,0.479482
2158,0.417498
2159,0.384541
2160,0.386789
2161,0.472849
2162,0.396229
2163,0.393766
2164,0.513
2165,0.527399
2166,0.523976
2167,0.715827
2168,0.241466
2169,0.139244
2170,0.207705
2171,0.207705
2172,0.546724
2173,0.520167
2174,0.493484
2175,0.302785
2176,0.336172
2177,0.453805
2178,0.351618
2179,0.425278
2180,0.425278
2181,0.425147
2182,0.375315
2183,0.516023
2184,0.510077
2185,0.390182
2186,0.385173
2187,0.55104
2188,0.553323
2189,0.518652
2190,0.53081
2191,0.41949
2192,0.364129
2193,0.376666
2194,0.376666
2195,0.338136
2196,0.439884
2197,0.376125
2198,0.376125
2199,0.534602
2200,0.486071
2201,0.460371
2202,0.397563
2203,0.347255
2204,0.423338
2205,0.567347
2206,0.462892
2207,0.477842
2208,0.540775
2209,0.571718
2210,0.327699
2211,0.390335
2212,0.412945
2213,0.298127
2214,0.496929
2215,0.403468
2216,0.49721
2217,0.384963
2218,0.421995
2219,0.428689
2220,0.376618
2221,0.361801
2222,0.367623
2223,0.407365
2224,0.472637
2225,0.417861
2226,0.300089
2227,0.443481
2228,0.513993
2229,0.290553
2230,0.231597
2231,0.262855
2232,0.376021
2233,0.473975
2234,0.465746
2235,0.461518
2236,0.311222
2237,0.343607
2238,0.358175
2239,0.42585
2240,0.421715
2241,0.3499
2242,0.314217
2243,0.411064
2244,0.348465
2245,0.427589
2246,0.442133
2247,0.482198
2248,0.374605
2249,0.369578
2250,0.357494
2251,0.494364
2252,0.443676
2253,0.439004
2254,0.35069
2255,0.320796
2256,0.340008
2257,0.48603
2258,0.421154
2259,0.344146
2260,0.294731
2261,0.495773
2262,0.486871
2263,0.48186
2264,0.349693
2265,0.531815
2266,0.533378
2267,0.446565
2268,0.35737
2269,0.327058
2270,0.407466
2271,0.526401
2272,0.500746
2273,0.387385
2274,0.379929
2275,0.551146
2276,0.367408
2277,0.405349
2278,0.502958
2279,0.292263
2280,0.559922
2281,0.542459
2282,0.580156
2283,0.583116
2284,0.293874
2285,0.363416
2286,0.429104
2287,0.510352
2288,0.495089
2289,0.505273
2290,0.42668
2291,0.431604
2292,0.308266
2293,0.266179
2294,0.198437
2295,0.292768
2296,0.254706
2297,0.485882
2298,0.498348
2299,0.413864
2300,0.471636
2301,0.30108
2302,0.822214
2303,0.222992
2304,0.248823
2305,0.359924
2306,0.559485
2307,0.517264
2308,0.379817
2309,0.367476
2310,0.548851
2311,0.351401
2312,0.435912
2313,0.399492
2314,0.41523
2315,0.368686
2316,0.199724
2317,0.199724
2318,0.320142
2319,0.340054
2320,0.507156
2321,0.627052
2322,0.392593
2323,0.464829
2324,0.660057
2325,0.630937
2326,0.59033
2327,0.583608
2328,0.403878
2329,0.431141
2330,0.575391
2331,0.558952
2332,0.545101
2333,0.662261
2334,0.56336
2335,0.517946
2336,0.38416
2337,0.310274
2338,0.313237
2339,0.240755
2340,0.568379
2341,0.564267
2342,0.429364
2343,0.334981
2344,0.353133
2345,0.363767
2346,0.480573
2347,0.46433
2348,0.486753
2349,0.441502
2350,0.442951
2351,0.406303
2352,0.226436
2353,0.358133
2354,0.421621
2355,0.424805
2356,0.417822
2357,0.316937
2358,0.450857
2359,0.387079
2360,0.480963
2361,0.553086
2362,0.679548
2363,0.696321
2364,0.723222
2365,0.53259
2366,0.574029
2367,0.193282
2368,0.212081
2369,0.274168
2370,0.56585
2371,0.44
2372,0.443485
2373,0.435676
2374,0.448476
2375,0.287272
2376,0.448138
2377,0.396036
2378,0.500231
2379,0.364918
2380,0.448548
2381,0.398808
2382,0.486057
2383,0.345109
2384,0.35691
2385,0.405537
2386,0.431957
2387,0.32562
2388,0.456104
2389,0.464573
2390,0.414912
2391,0.354728
2392,0.454283
2393,0.451694
2394,0.310201
2395,0.451638
2396,0.333017
2397,0.39446
2398,0.437292
2399,0.309289
2400,0.50634
2401,0.479411
2402,0.306744
2403,0.469143
2404,0.474442
2405,0.465807
2406,0.618051
2407,0.471907
2408,0.331109
2409,0.29057
2410,0.434215
2411,0.442427
2412,0.303427
2413,0.310837
2414,0.457408
2415,0.427656
2416,0.514228
2417,0.419664
2418,0.543396
2419,0.444386
2420,0.444386
2421,0.632479
2422,0.623081
2423,0.596864
2424,0.445094
2425,0.35131
2426,0.377937
2427,0.300826
2428,0.341379
2429,0.425634
2430,0.526958
2431,0.520043
2432,0.558281
2433,0.537706
2434,0.639128
2435,0.552376
2436,0.468517
2437,0.348162
2438,0.348162
2439,0.329221
2440,0.399743
2441,0.395083
2442,0.484278
2443,0.706259
2444,0.441945
2445,0.459499
2446,0.444356
2447,0.605653
2448,0.590538
2449,0.592549
2450,0.584065
2451,0.199499
2452,0.180606
2453,0.27066
2454,0.494711
2455,0.486188
2456,0.711003
2457,0.489067
2458,0.504259
2459,0.395479
2460,0.45321
2461,0.537331
2462,0.499699
2463,0.398042
2464,0.29487
2465,0.278978
2466,0.321649
2467,0.264111
2468,0.264111
2469,0.291665
2470,0.484254
2471,0.28053
2472,0.28053
2473,0.489733
2474,0.343271
2475,0.507057
2476,0.340968
2477,0.337357
2478,0.317958
2479,0.449114
2480,0.4551
2481,0.268518
2482,0.267507
2483,0.417656
2484,0.354591
2485,0.326896
2486,0.326896
2487,0.330981
2488,0.278395
2489,0.361718
2490,0.483616
2491,0.0420229
2492,0.471353
2493,0.491984
2494,0.221541
2495,0.58278
2496,0.6291
2497,0.633937
2498,0.584406
2499,0.604878
2500,0.588091
2501,0.575092
2502,0.612843
2503,0.421176
2504,0.33925
2505,0.321586
2506,0.465038
2507,0.480781
2508,0.476106
2509,0.467436
2510,0.307743
2511,0.307743
2512,0.27427
2513,0.246116
2514,0.46592
2515,0.450125
2516,0.384046
2517,0.476378
2518,0.270803
2519,0.398014
2520,0.49258
2521,0.521753
2522,0.388363
2523,0.424161
2524,0.392273
2525,0.424029
2526,0.361097
2527,0.440061
2528,0.322271
2529,0.395793
2530,0.192105
2531,0.650827
2532,0.536817
2533,0.568251
2534,0.464602
2535,0.417125
2536,0.460644
2537,0.262677
2538,0.280141
2539,0.180237
2540,0.633892
2541,0.366859
2542,0.300094
2543,0.493833
2544,0.503031
2545,0.340385
2546,0.448524
2547,0.517569
2548,0.495087
2549,0.362174
2550,0.340525
2551,0.470553
2552,0.285366
2553,0.408815
2554,0.263614
2555,0.531867
2556,0.487175
2557,0.346163
2558,0.330563
2559,0.301132
2560,0.337874
2561,0.380057
2562,0.258638
2563,0.218984
2564,0.563792
2565,0.49257
2566,0.377807
2567,0.436492
2568,0.436492
2569,0.238488
2570,0.268758
2571,0.268758
2572,0.262033
2573,0.208593
2574,0.156111
2575,0.209031
2576,0.243217
2577,0.450221
2578,0.456971
2579,0.346001
2580,0.465712
2581,0.446873
2582,0.529117
2583,0.34766
2584,0.477094
2585,0.351132
2586,0.43337
2587,0.356446
2588,0.356446
2589,0.552854
2590,0.593558
2591,0.220975
2592,0.296504
2593,0.328067
2594,0.328067
2595,0.345119
2596,0.444303
2597,0.685136
2598,0.665906
2599,0.624068
2600,0.523361
2601,0.363613
2602,0.533555
2603,0.509878
2604,0.529319
2605,0.370505
2606,0.608579
2607,0.605872
2608,0.565454
2609,0.541096
2610,0.555703
2611,0.557279
2612,0.539068
2613,0.580312
2614,0.624877
2615,0.622557
2616,0.656041
2617,0.661826
2618,0.634652
2619,0.617346
2620,0.313225
2621,0.326973
2622,0.448699
2623,0.501997
2624,0.264944
2625,0.467732
2626,0.448743
2627,0.351844
2628,0.48487
2629,0.246597
2630,0.290732
2631,0.217609
2632,0.165772
2633,0.272362
2634,0.224377
2635,0.266147
2636,0.239495
2637,0.265165
2638,0.510925
2639,0.496865
2640,0.463051
2641,0.472135
2642,0.397019
2643,0.386137
2644,0.386779
2645,0.384491
2646,0.476082
2647,0.369112
2648,0.444794
2649,0.403962
2650,0.277984
2651,0.23616
2652,0.240699
2653,0.551921
2654,0.662945
2655,0.382137
2656,0.486453
2657,0.345114
2658,0.366795
2659,0.436707
2660,0.336806
2661,0.358678
2662,0.411555
2663,0.449004
2664,0.409675
2665,0.459084
2666,0.484958
2667,0.561542
2668,0.315678
2669,0.45169
2670,0.555559
2671,0.527269
2672,0.486495
2673,0.449665
2674,0.371643
2675,0.396799
2676,0.38012
2677,0.400229
2678,0.478438
2679,0.495209
2680,0.349349
2681,0.313034
2682,0.469404
2683,0.429402
2684,0.424012
2685,0.289832
2686,0.289832
2687,0.346716
2688,0.33056
2689,0.345401
2690,0.487799
2691,0.447146
2692,0.466608
2693,0.486931
2694,0.378565
2695,0.391484
2696,0.460883
2697,0.338619
2698,0.481001
2699,0.402073
2700,0.392571
2701,0.422375
2702,0.418361
2703,0.384594
2704,0.381949
2705,0.49722
2706,0.370959
2707,0.373322
2708,0.378312
2709,0.369975
2710,0.233924
2711,0.526133
2712,0.447787
2713,0.394579
2714,0.510521
2715,0.293023
2716,0.306693
2717,0.301247
2718,0.517929
2719,0.402049
2720,0.35443
2721,0.420347
2722,0.540804
2723,0.554494
2724,0.545347
2725,0.543909
2726,0.237761
2727,0.365264
2728,0.475762
2729,0.354017
2730,0.501319
2731,0.671736
2732,0.576965
2733,0.58699
2734,0.616259
2735,0.646658
2736,0.684893
2737,0.675442
2738,0.351589
2739,0.45321
2740,0.302761
2741,0.312269
2742,0.575252
2743,0.455476
2744,0.34968
2745,0.338755
2746,0.360721
2747,0.364214
2748,0.431209
2749,0.338764
2750,0.427247
2751,0.462523
2752,0.579973
2753,0.59104
2754,0.474979
2755,0.627289
2756,0.475042
2757,0.46051
2758,0.464989
2759,0.279052
2760,0.256115
2761,0.310858
2762,0.465024
2763,0.404055
2764,0.618261
2765,0.458791
2766,0.273109
2767,0.311973
2768,0.346886
2769,0.476583
2770,0.396454
2771,0.395357
2772,0.367022
2773,0.492488
2774,0.467999
2775,0.359658
2776,0.409507
2777,0.202316
2778,0.197325
2779,0.367761
2780,0.503098
2781,0.478634
2782,0.459803
2783,0.387451
2784,0.384582
2785,0.454023
2786,0.328704
2787,0.323268
2788,0.414795
2789,0.378536
2790,0.374028
2791,0.401947
2792,0.401947
2793,0.342761
2794,0.470287
2795,0.558758
2796,0.566379
2797,0.404851
2798,0.394056
2799,0.458187
2800,0.478924
2801,0.36722
2802,0.493498
2803,0.277701
2804,0.394481
2805,0.48487
2806,0.670113
2807,0.283629
2808,0.205296
2809,0.257077
2810,0.293345
2811,0.403723
2812,0.365669
2813,0.379445
2814,0.372667
2815,0.423177
2816,0.423177
2817,0.431804
2818,0.367451
2819,0.551055
2820,0.404211
2821,0.365229
2822,0.326852
2823,0.3032
2824,0.275623
2825,0.278777
2826,0.28077
2827,0.304248
2828,0.244594
2829,0.244594
2830,0.252394
2831,0.44117
2832,0.461884
2833,0.393326
2834,0.37627
2835,0.418267
2836,0.498535
2837,0.382346
2838,0.566269
2839,0.434142
2840,0.286446
2841,0.487095
2842,0.375511
2843,0.30327
2844,0.30327
2845,0.218393
2846,0.258289
2847,0.416086
2848,0.283752
2849,0.398613
2850,0.361922
2851,0.502426
2852,0.306407
2853,0.466601
2854,0.369913
2855,0.475294
2856,0.14314
2857,0.203094
2858,0.599079
2859,0.43453
2860,0.413635
2861,0.420003
2862,0.541196
2863,0.463994
2864,0.231394
2865,0.266505
2866,0.224989
2867,0.182921
2868,0.223074
2869,0.147491
2870,0.438181
2871,0.404163
2872,0.384917
2873,0.429381
2874,0.333803
2875,0.44564
2876,0.336564
2877,0.466696
2878,0.384796
2879,0.414104
2880,0.355107
2881,0.337324
2882,0.531026
2883,0.381531
2884,0.393544
2885,0.37592
2886,0.441985
2887,0.452462
2888,0.410472
2889,0.490702
2890,0.234361
2891,0.270234
2892,0.279835
2893,0.512193
2894,0.262887
2895,0.250715
2896,0.250715
2897,0.545906
2898,0.270406
2899,0.318053
2900,0.460478
2901,0.483019
2902,0.466256
2903,0.463686
2904,0.40165
2905,0.441314
2906,0.444159
2907,0.481798
2908,0.473041
2909,0.477142
2910,0.506473
2911,0.394928
2912,0.394787
2913,0.693623
2914,0.375658
2915,0.444585
2916,0.467848
2917,0.367007
2918,0.520716
2919,0.310937
2920,0.290015
2921,0.488094
2922,0.60516
2923,0.571371
2924,0.560675
2925,0.755044
2926,0.661825
2927,0.679496
2928,0.658958
2929,0.662762
2930,0.591384
2931,0.55892
2932,0.402881
2933,0.474549
2934,0.337085
2935,0.337085
2936,0.317947
2937,0.426899
2938,0.420049
2939,0.304894
2940,0.490239
2941,0.489959
2942,0.333249
2943,0.322954
2944,0.266519
2945,0.317484
2946,0.447843
2947,0.40054
2948,0.373151
2949,0.403363
2950,0.419467
2951,0.397586
2952,0.572191
2953,0.586677
2954,0.626006
2955,0.450881
2956,0.444681
2957,0.611833
2958,0.587536
2959,0.586317
2960,0.36732
2961,0.443231
2962,0.451397
2963,0.47132
2964,0.3004
2965,0.475276
2966,0.499595
2967,0.380493
2968,0.367766
2969,0.499371
2970,0.53669
2971,0.557721
2972,0.525627
2973,0.489761
2974,0.230592
2975,0.18502
2976,0.203637
2977,0.294823
2978,0.244025
2979,0.254565
2980,0.308877
2981,0.33003
2982,0.397215
2983,0.343386
2984,0.564267
2985,0.719472
2986,0.678973
2987,0.638784
2988,0.555482
2989,0.339346
2990,0.307949
2991,0.337149
2992,0.482421
2993,0.369048
2994,0.466847
2995,0.409639
2996,0.479297
2997,0.334134
2998,0.578593
2999,0.535612
3000,0.270947
3001,0.44561
3002,0.466073
3003,0.178887
3004,0.28126
3005,0.531503
3006,0.547034
3007,0.257512
3008,0.159558
3009,0.419434
3010,0.37255
3011,0.218529
3012,0.194728
3013,0.292156
3014,0.319657
3015,0.471199
3016,0.308236
3017,0.412884
3018,0.461161
3019,0.479725
3020,0.478973
3021,0.483615
3022,0.483615
3023,0.497465
3024,0.5447
3025,0.318546
3026,0.603961
3027,0.561841
3028,0.52702
3029,0.503803
3030,0.287223
3031,0.287223
3032,0.243842
3033,0.441953
3034,0.536985
3035,0.402664
3036,0.332547
3037,0.561155
3038,0.431277
3039,0.396712
3040,0.439049
3041,0.384904
3042,0.426481
3043,0.481057
3044,0.458213
3045,0.429308
3046,0.423273
3047,0.423273
3048,0.357851
3049,0.411724
3050,0.564996
3051,0.594846
3052,0.569283
3053,0.413162
3054,0.362185
3055,0.412934
3056,0.140365
3057,0.388333
3058,0.40058
3059,0.53799
3060,0.506141
3061,0.480131
3062,0.372697
3063,0.398527
3064,0.398527
3065,0.374286
3066,0.478448
3067,0.549242
3068,0.535353
3069,0.576885
3070,0.540382
3071,0.537109
3072,0.523321
3073,0.537718
3074,0.520182
3075,0.505627
3076,0.380829
3077,0.389074
3078,0.486806
3079,0.485581
3080,0.333398
3081,0.361428
3082,0.365061
3083,0.353723
3084,0.53802
3085,0.396258
3086,0.43306
3087,0.43306
3088,0.358851
3089,0.364444
3090,0.428953
3091,0.542275
3092,0.324905
3093,0.476875
3094,0.310158
3095,0.523723
3096,0.230491
3097,0.239648
3098,0.154781
3099,0.180241
3100,0.263589
3101,0.271756
3102,0.249257
3103,0.249257
3104,0.249257
3105,0.430363
3106,0.334132
3107,0.463368
3108,0.357459
3109,0.488366
3110,0.258092
3111,0.322469
3112,0.261514
3113,0.24589
3114,0.268045
3115,0.328802
3116,0.326203
3117,0.351917
3118,0.504357
3119,0.538434
3120,0.503798
3121,0.448911
3122,0.386518
3123,0.383078
3124,0.388761
3125,0.530277
3126,0.395121
3127,0.249237
3128,0.474475
3129,0.455201
3130,0.477911
3131,0.351679
3132,0.47019
3133,0.303022
3134,0.425993
3135,0.348556
3136,0.425456
3137,0.421476
3138,0.384078
3139,0.38379
3140,0.414076
3141,0.363747
3142,0.397071
3143,0.300114
3144,0.226992
3145,0.160259
3146,0.260856
3147,0.451504
3148,0.441328
3149,0.6103
3150,0.410777
3151,0.359366
3152,0.368907
3153,0.460548
3154,0.243286
3155,0.576566
3156,0.380932
3157,0.438268
3158,0.243651
3159,0.531061
3160,0.502828
3161,0.450472
3162,0.457603
3163,0.475988
3164,0.463053
3165,0.337741
3166,0.416104
3167,0.413965
3168,0.636092
3169,0.416464
3170,0.250128
3171,0.269215
3172,0.458801
3173,0.172395
3174,0.647141
3175,0.536821
3176,0.253857
3177,0.300803
3178,0.237536
3179,0.280962
3180,0.322487
3181,0.31227
3182,0.460794
3183,0.472215
3184,0.465273
3185,0.375692
3186,0.589814
3187,0.326601
3188,0.544756
3189,0.574775
3190,0.409062
3191,0.408192
3192,0.321446
3193,0.297679
3194,0.509086
3195,0.370359
3196,0.373142
3197,0.453611
3198,0.278884
3199,0.266477
3200,0.201347
3201,0.262913
3202,0.462187
3203,0.448916
3204,0.410545
3205,0.373445
3206,0.440625
3207,0.438783
3208,0.467929
3209,0.418355
3210,0.311936
3211,0.254625
3212,0.190055
3213,0.235618
3214,0.217239
3215,0.261747
3216,0.429294
3217,0.315914
3218,0.426353
3219,0.459217
3220,0.450355
3221,0.278757
3222,0.485926
3223,0.498024
3224,0.491961
3225,0.516187
3226,0.534533
3227,0.401596
3228,0.462649
3229,0.372555
3230,0.494557
3231,0.510518
3232,0.414784
3233,0.462167
3234,0.369556
3235,0.429284
3236,0.50383
3237,0.330752
3238,0.443744
3239,0.0679165
3240,0.134509
3241,0.552688
3242,0.539417
3243,0.545531
3244,0.235764
3245,0.296063
3246,0.405426
3247,0.653035
3248,0.603725
3249,0.469176
3250,0.277837
3251,0.382799
3252,0.439796
3253,0.514943
3254,0.525932
3255,0.55553
3256,0.575671
3257,0.426463
3258,0.419838
3259,0.523394
3260,0.496117
3261,0.444794
3262,0.572779
3263,0.222608
3264,0.24167
3265,0.436504
3266,0.194492
3267,0.234471
3268,0.0686319
3269,0.118122
3270,0.383183
3271,0.397663
3272,0.377787
3273,0.408702
3274,0.460089
3275,0.30492
3276,0.487371
3277,0.406108
3278,0.314771
3279,0.306186
3280,0.464759
3281,0.392287
3282,0.117906
3283,0.117906
3284,0.421329
3285,0.446431
3286,0.455077
3287,0.489829
3288,0.481499
3289,0.500699
3290,0.478413
3291,0.39654
3292,0.456833
3293,0.345917
3294,0.402137
3295,0.281846
3296,0.526962
3297,0.27247
3298,0.312292
3299,0.292393
3300,0.301893
3301,0.253758
3302,0.408373
3303,0.389125
3304,0.586101
3305,0.583236
3306,0.307853
3307,0.321217
3308,0.458806
3309,0.637973
3310,0.441224
3311,0.450486
3312,0.581115
3313,0.465667
3314,0.465244
3315,0.376357
3316,0.474924
