,ebin00costbin00,ebin00costbin01,ebin00costbin02,ebin00costbin03,ebin00costbin04,ebin00costbin05,ebin01costbin00,ebin01costbin01,ebin01costbin02,ebin01costbin03,ebin01costbin04,ebin01costbin05,ebin02costbin00,ebin02costbin01,ebin02costbin02,ebin02costbin03,ebin02costbin04,ebin02costbin05
13077,-0.109045,-0.143053,-0.0371159,-0.0887815,-0.0928905,-0.126386,-0.102355,-0.108553,-0.0472251,0.029192,-0.00452926,-0.0645525,-0.152738,0.0140737,-0.0887847,-0.103198,-0.0769971,0.0452031
13078,-0.0989521,-0.190748,-0.0892451,-0.0396924,-0.0763499,-0.0506964,-0.130323,-0.101087,-0.0147796,0.0477106,-0.108957,-0.0480338,-0.154742,-0.129966,-0.0279885,-0.102358,0.00535819,-4.10355e-05
13079,-0.150477,-0.173411,-0.0750829,-0.10877,-0.0260667,-0.103376,-0.131907,-0.193851,-0.00432405,0.019539,-0.0179322,-0.0597705,-0.218306,-0.0399448,-0.0352663,-0.118437,-0.0546432,0.114646
13080,-0.108822,-0.210951,-0.0936471,-0.0544779,-0.0657273,-0.033633,-0.163176,-0.0642827,-0.0449891,-0.03474,-0.077192,-0.0709223,-0.0709055,-0.0517727,0.0198033,-0.0824587,-0.0728596,-0.03016
13081,-0.156605,-0.17936,-0.078451,-0.0848057,-0.0233496,-0.105802,-0.0927717,-0.178603,-0.0188136,0.0343956,-0.0424453,-0.0179793,-0.150056,-0.00203306,-0.0934222,-0.110053,-0.0271648,-0.00500846
13082,-0.0918443,-0.202015,-0.0810092,-0.0558473,-0.0555806,-0.0629314,-0.130256,-0.166708,-0.0297815,0.0219604,-0.04692,-0.0486255,-0.186608,-0.127139,-0.0524139,-0.136148,-0.0111417,0.0830924
13083,-0.106453,-0.165014,-0.0714015,-0.0459478,-0.0253231,-0.136003,-0.103482,-0.136521,-0.0679987,0.022056,-0.0651346,-0.0691138,-0.174695,-0.0226191,-0.0368705,-0.135847,-0.075467,0.033481
13084,-0.129819,-0.234354,-0.0831628,-0.0865993,-0.0655459,-0.0298953,-0.129686,-0.142284,0.0106036,0.031536,-0.0352666,-0.075597,-0.137358,0.00113142,0.0086889,-0.0798238,-0.0676534,0.0620935
13085,-0.0840554,-0.211528,-0.103189,-0.0625217,-0.0652719,-0.14378,-0.129177,-0.114609,-0.0958158,-0.0256402,-0.0762628,-0.0944771,-0.174777,-0.0964461,0.0473201,-0.166795,-0.0701301,0.105225
13086,-0.150305,-0.19036,-0.0425747,-0.057326,-0.0202731,-0.141997,-0.110738,-0.11717,0.0355836,0.00588576,-0.0256643,-0.110555,-0.120716,-0.0535742,-0.0136472,-0.135314,-0.0792542,0.168294
13087,-0.121041,-0.171638,-0.0647303,-0.0834658,-0.0371659,-0.120716,-0.148543,-0.111226,-0.0845838,-0.0157579,-0.0531037,-0.00465103,-0.187229,-0.0518319,-0.00921851,-0.0716609,-0.0066802,0.0200229
13088,-0.158112,-0.187138,-0.0872064,-0.0853325,-0.0505908,-0.0457157,-0.161668,-0.0885418,0.00990213,-0.00297623,-0.0620492,-0.0958955,-0.102609,-0.0393472,-0.0309703,-0.159434,-0.0791181,0.0337871
13089,-0.108025,-0.175895,-0.0701539,-0.0594639,-0.0422282,-0.0283761,-0.0665546,-0.149236,0.0087014,0.0499074,-0.0537009,0.000462118,-0.15058,-0.0582707,-0.0282868,-0.0656417,-0.0233013,0.0295656
13090,-0.0439174,-0.20188,-0.0880798,-0.0748263,-0.0543931,-0.159777,-0.166467,-0.0913212,-0.0558948,-0.0327155,-0.0222273,-0.020206,-0.162769,-0.0376354,-0.00365309,-0.123514,-0.0418285,0.0691886
13091,-0.179102,-0.167744,-0.0806896,-0.0564926,-0.0526006,-0.0694137,-0.0769629,-0.154949,0.0267603,-0.00886218,-0.0978643,-0.0867304,-0.150467,-0.0211674,-0.105854,-0.102288,-0.0651084,0.0966587
13092,-0.148935,-0.213078,-0.0472474,-0.0693675,-0.0538048,-0.0866271,-0.138647,-0.0650183,-0.00957354,-0.034265,-0.00660434,-0.0198344,-0.14331,-0.0393623,-0.025641,-0.170793,-0.0275072,0.0502988
13093,-0.13425,-0.153455,-0.0892679,-0.0478148,-0.0537982,-0.0545146,-0.175316,-0.139058,-0.0111778,0.0256672,-0.0431673,-0.0404298,-0.171399,-0.101285,-0.0134411,-0.113745,0.0144338,0.039151
13094,-0.12003,-0.124292,-0.0791682,-0.084605,-0.0455585,-0.116321,-0.0751374,-0.0852048,-0.0382907,-0.0161936,-0.0578911,-0.0758719,-0.145432,-0.0552668,-0.0213504,-0.105177,-0.0985445,0.0810147
13095,-0.0941014,-0.235077,-0.0684837,-0.0631177,-0.0821573,-0.0682345,-0.114294,-0.150652,0.0157174,0.0369318,-0.0435236,-0.0190488,-0.194627,-0.00129002,-0.0226528,-0.0754296,-0.0194677,0.0130611
13096,-0.164368,-0.132666,-0.085459,-0.0699973,-0.0118275,-0.10745,-0.111619,-0.109547,-0.039599,-0.0248654,-0.0305944,-0.049481,-0.128969,-0.00516793,0.000822193,-0.203718,-0.0314255,0.0914535
13097,-0.12024,-0.242545,-0.0457881,-0.0647719,-0.0591558,-0.102421,-0.164251,-0.146169,-0.0172496,0.0033852,-0.0973468,-0.0622064,-0.137409,-0.114674,-0.0154638,0.0200923,-0.0644388,0.0176119
13098,-0.17065,-0.117338,-0.0171306,-0.0892484,-0.041053,-0.0872805,-0.118926,-0.0961139,-0.0300998,0.0332492,-0.0303569,-0.0217156,-0.199201,0.0138231,-0.0166848,-0.00884358,-0.0532985,0.0816783
13099,-0.0956817,-0.236432,-0.0161311,-0.0281794,-0.0670754,-0.112701,-0.102936,-0.149883,-0.0265865,0.0334025,-0.0506062,-0.0495852,-0.166237,-0.0413938,-0.0445377,-0.192059,-0.0481376,0.0262161
13100,-0.108143,-0.128949,-0.107886,-0.0723663,-0.0463019,-0.111503,-0.134491,-0.0925216,0.00716644,-0.0121889,-0.0591788,-0.049884,-0.17224,0.0423136,0.0150691,-0.0564328,-0.0376083,0.0870566
13101,-0.129869,-0.216406,-0.0652985,-0.0790584,-0.0667341,-0.0450351,-0.105812,-0.146981,0.00652029,0.0225842,-0.0499745,-0.0253391,-0.176175,-0.10375,-0.0361269,-0.159103,-0.0234153,0.0356356
13102,-0.136044,-0.137038,-0.0674059,-0.0532285,-0.027606,-0.119373,-0.15416,-0.124963,-0.0409085,0.0123122,-0.084707,-0.0826716,-0.229993,-0.0120337,-0.0593772,-0.0983097,-0.0691463,0.0931174
13103,-0.130166,-0.189269,-0.0893495,-0.057505,-0.0729803,-0.0893824,-0.0791119,-0.0973065,-0.0067882,0.00214797,-0.0180425,0.0135413,-0.0762616,-0.0970993,0.00519108,-0.0898901,-0.00290942,0.082427
13104,-0.14616,-0.249197,-0.095108,-0.0777209,-0.0223437,-0.0646126,-0.114887,-0.0907451,-0.0388042,0.0217989,-0.0501879,-0.0992522,-0.0810655,-0.00115749,-0.0169411,-0.106818,-0.10077,0.0629089
13105,-0.0864303,-0.151932,-0.0410242,-0.107264,-0.0549446,-0.10934,-0.100001,-0.10245,-0.00881409,0.0157452,-0.071502,-0.0227395,-0.137699,-0.105333,0.00731216,-0.168775,-0.147811,0.0738551
13106,-0.165329,-0.211735,-0.124472,-0.0281155,-0.0410191,-0.123821,-0.186459,-0.141149,-0.0394755,-0.00890843,-0.0511456,-0.0551389,-0.166151,-0.0844915,-0.00734632,-0.105331,0.00870323,0.0776461
13107,-0.119409,-0.207625,-0.0767879,-0.104532,-0.0270311,-0.131936,-0.133309,-0.137985,-0.0292652,0.0236836,-0.106514,-0.0694383,-0.134945,-0.013732,-0.0529644,-0.0873799,-0.112803,0.112171
13108,-0.143019,-0.187232,-0.0648533,-0.107345,-0.04785,-0.0361779,-0.0743054,-0.105956,-0.0187698,-0.00466881,-0.058214,-0.0574242,-0.176059,-0.0768243,-0.0212444,-0.0834615,0.0270206,0.0245314
13109,-0.117397,-0.162545,-0.055239,-0.0545616,-0.0306774,-0.124303,-0.0934737,-0.137958,-0.0497771,0.0184327,-0.0525912,-0.0227457,-0.116775,-0.034465,0.00274124,-0.195993,-0.112233,0.056071
13110,-0.109496,-0.20503,-0.111317,-0.0810875,-0.0594354,-0.0692224,-0.169292,-0.102148,0.0200318,0.013356,-0.0315337,-0.0980485,-0.195294,-0.0131967,-0.0297484,-0.125109,-0.0826314,0.076629
13111,-0.128845,-0.135739,-0.114737,-0.0730197,-0.0253162,-0.0964607,-0.161881,-0.139273,-0.0822524,0.0150329,-0.0464208,-0.0440818,-0.147941,-0.0897909,-0.0168131,-0.108443,-0.00225845,0.000720301
13112,-0.111137,-0.18796,-0.0369144,-0.0756582,-0.0322549,-0.069589,-0.0721826,-0.108269,-0.0346722,-0.00449379,-0.0745285,-0.0112469,-0.200219,-0.0334479,-0.0365986,-0.140631,-0.0325596,0.109497
13113,-0.110155,-0.178914,-0.109889,-0.0408786,-0.0730743,-0.0813203,-0.157251,-0.138133,-0.0123775,0.0183315,-0.0199461,-0.104379,-0.0678087,0.010986,0.0151696,-0.0667681,-0.052365,0.0299073
13114,-0.130517,-0.149351,-0.0951205,-0.0521271,-0.0172241,-0.111851,-0.0643457,-0.0893508,0.0182537,-0.00996193,-0.0577331,-0.100107,-0.154905,-0.107368,-0.0499025,-0.161756,-0.0624127,0.0390088
13115,-0.0930991,-0.172498,-0.0769404,-0.0481065,-0.0565505,-0.0621076,-0.104246,-0.149399,-0.0677914,0.0250141,-0.0603153,-0.0210648,-0.111983,-0.0615674,-0.0732,-0.178405,-0.0448351,0.0816601
13116,-0.173258,-0.118999,-0.0485013,-0.0847604,-0.0361434,-0.107423,-0.123537,-0.098764,0.00485318,-0.0222949,-0.0413382,0.00875241,-0.174374,-0.0442899,-0.0102293,-0.170027,-0.013659,0.0586257
13117,-0.112573,-0.154129,-0.0919597,-0.0716866,-0.0590134,-0.0892793,-0.0993808,-0.120183,0.00318787,-0.000708473,-0.0683963,-0.0936016,-0.0723866,-0.0869329,-0.0786795,-0.0310657,-0.037915,0.154818
13118,-0.0872414,-0.209651,-0.0652018,-0.046422,-0.0141273,-0.0919205,-0.133533,-0.0888757,-0.052042,0.0111019,-0.106804,-0.00456313,-0.199406,-0.0234612,0.0555568,-0.0761071,-0.0412909,0.02604
13119,-0.154881,-0.200286,-0.0400442,-0.0605661,-0.0372394,-0.075733,-0.103563,-0.159467,-0.0241038,-0.0169553,-0.0722513,-0.103154,-0.154401,-0.0902408,-0.0917708,-0.115048,-0.0527394,0.0538713
13120,-0.0468744,-0.162417,-0.0600267,-0.033724,-0.0497022,-0.0709781,-0.102607,-0.0887502,-0.0252829,0.0177548,-0.0359178,-0.00695808,-0.11752,-0.0700619,0.0474351,-0.0248112,-0.0333808,0.0598549
13121,-0.123895,-0.201757,-0.0674105,-0.077453,-0.0101977,-0.0741734,-0.127291,-0.106507,-0.0344614,-0.00678709,-0.0430849,-0.10976,-0.201095,-0.00395455,-0.0736922,-0.158336,-0.0749507,0.047043
13122,-0.103837,-0.163872,-0.0796986,-0.0733656,-0.0809601,-0.102297,-0.0946828,-0.115254,-0.0130975,0.0224973,-0.0838733,-0.0505282,-0.118182,-0.078259,-0.0228181,-0.0599906,0.0301998,0.0785996
13123,-0.094179,-0.138705,-0.0717369,-0.0663411,-0.0770482,-0.0971081,-0.205747,-0.120861,-0.0260667,-0.00341757,-0.0836126,-0.0627247,-0.196079,-0.103066,-0.014567,-0.148188,-0.137359,0.0793611
13124,-0.145419,-0.199503,-0.0910424,-0.0574175,-0.0171853,-0.0526959,-0.159784,-0.132354,-0.0235864,0.0274634,-0.0335947,-0.0372103,-0.186855,-0.0266947,-0.0264332,-0.121246,-0.0182136,0.0264414
13125,-0.0865133,-0.148091,-0.0678293,-0.0668003,0.00256265,-0.088971,-0.136626,-0.114344,-0.0424482,-0.0126273,-0.0405659,-0.106503,-0.23155,-0.129977,-0.0270268,-0.0936372,-0.0471574,0.0680544
13126,-0.141684,-0.218576,-0.0658486,-0.0694744,-0.0155622,-0.0815175,-0.131135,-0.127768,-0.0347716,0.000192465,-0.063183,-0.00682209,-0.213207,-0.0274769,0.0385014,-0.123286,0.00386324,0.0594097
13127,-0.106951,-0.218995,-0.091595,-0.0405393,-0.0576784,-0.116804,-0.0928313,-0.148633,-0.0165285,0.014086,-0.0676627,-0.0351179,-0.116801,-0.0498391,-0.00132281,-0.108674,-0.00601485,0.0592866
13128,-0.0646035,-0.138348,-0.109092,-0.101756,-0.0622913,-0.0538031,-0.13362,-0.118119,-0.0395185,0.044024,-0.0431327,-0.0286673,-0.212627,-0.0411598,-0.0297363,-0.143222,-0.0496527,0.052243
13129,-0.148695,-0.227636,-0.0804439,-0.0669114,-0.0615307,-0.0847561,-0.17068,-0.140424,-0.0170143,-0.0210305,-0.0499294,-0.0342741,-0.165903,-0.0647476,-0.0199942,-0.0307679,-0.0606186,0.199924
13130,-0.0784135,-0.136985,-0.029255,-0.0264563,-0.0260249,-0.086991,-0.150228,-0.0960009,-0.0333095,-0.0251022,-0.0256793,-0.0793022,-0.14727,-0.0175936,-0.0229755,-0.12163,-0.0560978,-0.110662
13131,-0.164709,-0.159833,-0.0302643,-0.082155,-0.0265342,-0.0922966,-0.167834,-0.160444,-0.0137507,0.0397462,-0.0689468,-0.0432942,-0.20908,-0.0183383,0.0132641,-0.0941877,-0.00257972,0.0790368
13132,-0.0941895,-0.138034,-0.12019,-0.0720435,-0.0691148,-0.0589624,-0.0427772,-0.0773466,-0.0137101,0.040436,-0.0800196,-0.0731821,-0.193256,-0.0806557,-0.0373808,-0.108968,0.0152437,0.0231937
13133,-0.183071,-0.191854,-0.0248942,-0.0660485,-0.0288278,-0.0653184,-0.175231,-0.159772,-0.0156248,0.0680211,-0.0532538,-0.00109817,-0.118886,-0.00298574,-0.0429328,-0.0643682,-0.0452677,0.0946486
13134,-0.0797248,-0.149835,-0.134823,-0.0693196,-0.0201343,-0.0776599,-0.0809729,-0.0949326,-0.030274,0.0596965,-0.0726318,-0.0502139,-0.168345,-0.0465748,0.0290846,-0.150216,-0.0454468,0.0231876
13135,-0.158711,-0.161258,-0.0326431,-0.0717606,-0.0256223,-0.0933928,-0.108608,-0.16131,-0.00995399,-0.0356557,-0.0261697,-0.0352621,-0.171031,-0.053862,-0.0693843,-0.0424015,-0.0215222,0.00133406
13136,-0.117435,-0.2072,-0.135301,-0.106516,-0.0884863,-0.0965862,-0.0609555,-0.0753078,-0.0536225,0.0568479,-0.048706,-0.0794781,-0.162963,-0.0595989,0.0108861,-0.1281,-0.111494,0.0682582
13137,-0.0778204,-0.159375,-0.049652,-0.0356462,-0.0506826,-0.0660337,-0.167633,-0.141171,-0.0180631,-0.0468516,-0.0612013,-0.063857,-0.175458,-0.0378025,-0.071404,-0.108333,-0.0641193,0.118821
13138,-0.153549,-0.205355,-0.0785711,-0.0574461,-0.071255,-0.0870189,-0.0550411,-0.129919,-0.0270839,0.0549082,-0.00610675,-0.116944,-0.160962,-0.0342635,-0.0372697,-0.0862083,-0.0916783,0.00590484
13139,-0.134397,-0.160618,-0.108732,-0.0670821,-0.0314235,-0.116212,-0.176665,-0.0994608,-0.0205509,-0.00277379,-0.0907975,-0.00656651,-0.201617,-0.042104,-0.0179304,-0.0718437,0.00475072,0.112651
13140,-0.0720169,-0.205162,-0.0463537,-0.070561,-0.0355742,-0.0593639,-0.060099,-0.0981183,-0.0368469,0.00400716,-0.0889329,-0.0320206,-0.0635623,-0.0769948,-0.00258171,-0.0787636,-0.0714224,0.0865748
13141,-0.153604,-0.18464,-0.104418,-0.0631883,-0.0296876,-0.109243,-0.118078,-0.153236,-0.0353814,-0.0412693,-0.0774303,-0.0526535,-0.18332,-0.0218021,0.0117993,-0.131255,-0.0197751,0.0106848
13142,-0.0869749,-0.181697,-0.0793033,-0.0196414,-0.068973,-0.0496363,-0.111276,-0.162888,-0.0296788,0.0358956,-0.0261967,-0.0566103,-0.140809,-0.0668402,-0.05481,-0.138271,-0.0662886,0.0343298
13143,-0.126047,-0.183781,-0.0770495,-0.0162456,-0.0329343,-0.121185,-0.132401,-0.0997878,-0.00920672,-0.0233331,-0.0939131,-0.0410031,-0.11712,-0.0253629,-0.046544,-0.151484,-0.0178894,0.0943298
13144,-0.112251,-0.170363,-0.117081,-0.125068,-0.00338539,-0.078926,-0.0743065,-0.143771,-0.0450221,0.0172013,-0.0181548,-0.068583,-0.0935501,-0.0590285,0.0301583,-0.054838,-0.0568642,0.0093493
13145,-0.118543,-0.191528,-0.0341527,-0.0163886,-0.0236898,-0.114756,-0.137069,-0.100266,-0.0389002,-0.00570876,-0.0777031,-0.0721337,-0.18407,-0.00576444,-0.050318,-0.149482,-0.0305704,0.109563
13146,-0.115365,-0.20709,-0.0458745,-0.0537994,-0.0362335,-0.054648,-0.132945,-0.159486,-0.00873211,0.0264046,-0.0298327,-0.0254754,-0.13594,-0.062534,-0.00520302,-0.125429,-0.026191,-0.00764704
13147,-0.0988808,-0.160958,-0.0747672,-0.0684749,-0.039457,-0.112215,-0.0700269,-0.0806194,-0.0209113,-2.66336e-05,-0.075211,-0.0567147,-0.182398,0.011214,-0.0583552,-0.0923997,-0.0987028,0.118501
13148,-0.141216,-0.184171,-0.121198,-0.07284,-0.0685176,-0.0842089,-0.104853,-0.159327,-0.0390111,0.0126452,-0.0157687,-0.0417697,-0.167606,-0.0731248,0.018708,-0.110574,0.0215005,0.00174354
13149,-0.101149,-0.17807,-0.0986542,-0.0571926,-0.0939274,-0.0961733,-0.125517,-0.0979561,-0.0257962,0.00755761,-0.0784448,-0.0707697,-0.0249056,-0.00373618,-0.0606036,-0.130013,-0.103268,0.0347162
13150,-0.111271,-0.19605,-0.115206,-0.0701147,-0.0386583,-0.135046,-0.0723546,-0.178571,0.0215757,0.00930113,-0.0371034,-0.0400295,-0.187305,-0.0744616,-0.0788587,-0.126963,-0.0385257,0.0124964
13151,-0.0945676,-0.210229,-0.0394867,-0.0688616,-0.0195526,-0.0275026,-0.145922,-0.149587,0.038246,0.00601403,-0.0798762,-0.0779299,-0.125736,-0.0359495,-0.0159892,-0.162375,-0.0545335,0.0782203
13152,-0.141527,-0.166594,-0.0220947,-0.0766757,-0.0802836,-0.0914048,-0.0670141,-0.107875,-0.056548,0.0138783,-0.0335373,-0.0290292,-0.222877,-0.0602201,-0.0349887,-0.141337,-0.0243535,-0.00902538
13153,-0.116823,-0.170127,-0.0845973,-0.0484671,-0.012306,-0.0952141,-0.102997,-0.135979,-0.0187998,-0.00253215,-0.0749632,-0.0452509,-0.105503,-0.0317851,-0.0113656,-0.0983593,-0.0536919,0.119013
13154,-0.118147,-0.198922,-0.106239,-0.101164,-0.0763752,-0.12117,-0.101659,-0.052744,-0.00840977,0.0200144,-0.0428399,-0.0734392,-0.207116,-0.0766514,0.0423162,-0.0619,-0.00749179,0.158647
13155,-0.107418,-0.174979,-0.0695129,-0.0425842,-0.0322852,-0.100968,-0.164458,-0.0947157,-0.0224275,0.0205063,-0.093882,-0.044659,-0.104022,0.0108947,0.0449359,-0.138298,-0.0791665,-0.0507985
13156,-0.130024,-0.229364,-0.100394,-0.0472687,0.00375181,-0.0431625,-0.0605774,-0.120383,-0.0185887,-0.00440412,0.000534753,-0.07406,-0.215927,-0.0535344,-0.0776123,-0.157755,-0.00647861,0.125072
13157,-0.117982,-0.134946,-0.0729135,-0.0605565,-0.0909523,-0.0489813,-0.172174,-0.118151,-0.0286583,0.0145889,-0.0474102,-0.0610921,-0.198136,-0.0858057,0.0279338,-0.05526,-0.0789681,0.027036
13158,-0.133674,-0.140085,-0.0803498,-0.0988991,-0.0765124,-0.122835,-0.0593016,-0.12574,-0.0106071,0.0104333,-0.0831943,-0.0583189,-0.122641,-0.00238578,-0.0836507,-0.070953,-0.0405113,0.151132
13159,-0.12159,-0.221575,-0.0754742,-0.0390633,-0.0220489,-0.0825445,-0.110312,-0.0946435,-0.0258385,0.0130946,-0.0603308,-0.0606605,-0.189585,-0.100724,-0.0695285,-0.0896538,-0.0443567,-0.0149521
13160,-0.111787,-0.189243,-0.072925,-0.0956872,-0.0325651,-0.0756433,-0.105834,-0.156029,-0.00804083,-0.00149734,-0.0627026,-0.0206346,-0.140422,-0.026391,0.0335868,-0.0800307,-0.0605787,-0.00429001
13161,-0.128853,-0.148775,-0.0649383,-0.0446125,-0.0586525,-0.0793627,-0.175591,-0.117785,-0.0494451,0.0168029,-0.0536169,-0.087754,-0.0920512,-0.0802824,-0.0620764,-0.133157,-0.100877,0.047395
13162,-0.116713,-0.193205,-0.0633047,-0.0642661,-0.0584763,-0.09376,-0.0559018,-0.0685364,-0.014315,-0.00627462,-0.0311667,-0.0791877,-0.110509,-0.0852045,0.0122438,-0.0864399,-0.00768443,0.0744347
13163,-0.135512,-0.174156,-0.090595,-0.0896112,-0.021413,-0.0772783,-0.132467,-0.169209,-0.0134564,0.0324863,-0.033768,-0.0335213,-0.216414,-0.0163407,-0.0758886,-0.149443,-0.0197847,-0.00984607
13164,-0.117841,-0.196787,-0.0490672,-0.0469259,-0.0527162,-0.0909351,-0.102618,-0.123336,-0.033896,-0.0246515,-0.0808972,-0.0221394,-0.0968448,-0.0856824,0.0372815,-0.0874766,-0.0630712,0.139113
13165,-0.107065,-0.144718,-0.0896663,-0.0936906,-0.0542096,-0.0707104,-0.125025,-0.189275,-0.0258842,-0.0393803,-0.0715716,-0.0936873,-0.205324,-0.0276735,-0.0994235,-0.107822,-0.101894,0.00980276
13166,-0.135575,-0.197492,-0.0630677,-0.0347124,-0.03783,-0.0752841,-0.12108,-0.0658137,-0.0163007,0.0156205,-0.0746413,-0.00576541,-0.210303,-0.0834891,0.0150213,-0.0856703,0.00395895,0.00970439
13167,-0.0991049,-0.201025,-0.0424653,-0.0700702,-0.0632411,-0.116436,-0.108655,-0.18958,-0.012974,-0.00196598,-0.0405399,-0.10815,-0.151583,-0.0466074,-0.0575048,-0.0892427,-0.0901768,0.0548996
13168,-0.0773744,-0.165019,-0.0983658,-0.0647175,-0.0449966,-0.0463882,-0.132386,-0.0947988,0.0123811,0.0151409,-0.0388959,0.00717154,-0.151464,-0.0606386,-0.0084495,-0.117414,-0.00149108,0.0641837
13169,-0.167449,-0.215617,-0.0677141,-0.0747704,-0.042809,-0.12331,-0.110152,-0.151435,0.0126232,0.0115042,-0.0708558,-0.122171,-0.180029,-0.0529863,-0.0795079,-0.0927184,-0.102213,0.000239232
13170,-0.140781,-0.237079,-0.0819316,-0.0625468,-0.0311329,-0.0858978,-0.131395,-0.0807999,-0.0258893,0.0170547,-0.0296459,-0.0577634,-0.102206,-0.0193656,0.0529491,-0.143326,0.0151948,0.120348
13171,-0.175374,-0.169394,-0.0855952,-0.0766541,-0.0503827,-0.0911893,-0.151157,-0.114552,-0.00174923,-0.0413433,-0.0619073,-0.0525997,-0.135535,-0.0110043,-0.0807546,-0.159053,-0.115446,0.0142722
13172,-0.109138,-0.188223,-0.0596041,-0.0451265,-0.0555663,-0.127293,-0.069718,-0.127827,-0.0454883,0.00699244,-0.0447122,-0.0531152,-0.172563,-0.0733432,-0.0924611,-0.105678,0.0085762,0.036264
13173,-0.145843,-0.172187,-0.107214,-0.0900433,-0.0288006,-0.0492189,-0.131957,-0.0953102,-0.00461371,0.00152148,-0.0679911,-0.135728,-0.147533,-0.0230894,-0.0400612,-0.107352,-0.0791418,0.0546773
13174,-0.093169,-0.187744,-0.0484675,-0.0567319,-0.0549929,-0.0978445,-0.125071,-0.128374,-0.0526662,0.00880194,-0.0455086,-0.0504758,-0.180047,-0.111839,0.0197198,-0.0793472,-0.0589926,0.0502958
13175,-0.145876,-0.178349,-0.108107,-0.0890545,-0.0356008,-0.0700538,-0.147785,-0.115074,0.00373034,0.00569334,-0.0256197,-0.0743387,-0.130904,-0.0111518,-0.0659828,-0.0910975,-0.0624026,0.0522342
13176,-0.106763,-0.209608,-0.0792184,-0.0993308,-0.0323048,-0.0744838,-0.0736296,-0.0791444,-0.0434766,0.00369215,-0.089346,-0.036047,-0.128945,-0.0908931,0.023339,-0.0661143,-0.0152435,0.0801246
13177,-0.137245,-0.194625,-0.0651277,-0.0772641,-0.0637649,-0.0899355,-0.0967069,-0.148765,-0.0705279,0.00814791,-0.0584541,-0.0765326,-0.177831,-0.0108041,0.00144858,-0.141613,-0.0916159,0.036598
13178,-0.115395,-0.135146,-0.0593972,-0.0618295,-0.0623916,-0.0701074,-0.0721852,-0.105323,0.0321657,0.00678111,-0.0461833,-0.069615,-0.11026,-0.0415487,0.0646277,-0.041726,-0.0429951,0.0724663
13179,-0.175246,-0.174655,-0.0953259,-0.110437,-0.0728643,-0.0903667,-0.121098,-0.0734422,0.0152359,0.0384431,-0.0520657,-0.0456981,-0.175771,-0.0597892,-0.0211068,-0.158184,-0.0731646,-0.0409099
13180,-0.0119369,-0.181306,-0.075961,-0.0256346,-0.0612181,-0.0783018,-0.0727956,-0.171788,0.00663797,0.0247507,-0.0586299,-0.048799,-0.116991,-0.040022,-0.0386686,-0.0526301,-0.0130985,0.113798
13181,-0.237675,-0.185818,-0.0716932,-0.0652497,-0.0398411,-0.05617,-0.156239,-0.0704674,-0.0126964,-0.0382124,-0.0486052,-0.0117105,-0.084319,-0.0132323,0.0603069,-0.155174,-0.0278549,0.130123
13182,-0.00536115,-0.118671,-0.0518494,-0.0841247,-0.0639454,-0.119943,-0.0746883,-0.103837,-0.0192112,0.0520171,-0.0532748,-0.0982317,-0.231084,-0.0174566,-0.0857356,-0.0977519,-0.0609794,-0.0313866
13183,-0.179371,-0.215819,-0.0710056,-0.0547411,-0.0284986,-0.0563085,-0.134797,-0.14412,-0.0293309,-0.0416213,-0.0411883,-0.0897,-0.0766262,-0.0205731,0.0658586,-0.0760938,-0.0147876,0.136675
13184,-0.0862581,-0.151818,-0.111273,-0.0770539,-0.0380386,-0.104797,-0.0982543,-0.136484,-0.018016,0.0709498,-0.0147854,-0.0246278,-0.167315,-0.0660332,0.0309455,-0.103751,-0.0606593,-0.00660728
13185,-0.0744754,-0.165031,-0.097796,-0.0683167,-0.0637888,-0.0250693,-0.109498,-0.135018,-0.0293299,-0.0449525,-0.100924,-0.0870992,-0.106175,-0.0541837,-0.00458783,-0.110616,-0.0606593,0.0746392
13186,-0.103837,-0.202025,-0.0821492,-0.0592008,-0.0318477,-0.0116057,-0.0895034,-0.0834523,-0.000498374,0.0297708,-0.0502023,-0.0142441,-0.204491,-0.0548625,-0.0293508,-0.110624,-0.0693699,0.0327838
13187,-0.160551,-0.180902,-0.0139647,-0.0900188,-0.0545032,-0.0711144,-0.131967,-0.125339,-0.0608713,0.0109414,-0.0419619,-0.00975431,-0.110845,-0.0298952,0.0250553,-0.100334,-0.0590262,0.0447839
13188,-0.0772294,-0.192083,-0.11763,-0.0496829,-0.0654426,-0.117018,-0.161223,-0.0849216,-0.0212015,0.00564141,-0.07332,-0.0117488,-0.162831,-0.0723563,-0.0629093,-0.109744,-0.0385866,0.0698495
13189,-0.0910863,-0.201728,-0.0619064,-0.0716231,-0.0350393,-0.0724012,-0.125578,-0.143385,-0.0493142,-0.0182993,-0.0672371,-0.0917563,-0.129992,-0.0444959,-0.0376455,-0.112443,-0.0144611,0.00968781
13190,-0.155924,-0.123175,-0.0372381,-0.0537538,-0.124614,-0.109678,-0.0624846,-0.118569,-0.0162853,0.0113165,-0.0917129,-0.0736983,-0.167957,-0.0598631,0.00099341,-0.107629,-0.0706809,0.0733659
13191,-0.131806,-0.235896,-0.0854033,-0.0565012,-0.0512448,-0.0577769,-0.144944,-0.108083,-0.0236459,0.0036009,-0.0510425,-0.0642843,-0.232166,-0.0104416,-0.0196891,-0.0187774,0.0292088,-0.0338393
