,toybin0000,toybin0001,toybin0002,toybin0003,toybin0004,toybin0005,toybin0006,toybin0007,toybin0008,toybin0009
2188,0.614932,-0.0326475,0.661679,0.462643,0.399212,0.651193,0.754126,0.568674,0.42378,9.5552e-05
2189,0.137619,0.214368,0.706559,0.84419,0.155811,0.74402,0.564422,0.382939,-0.141071,0.589675
2190,0.651913,0.293185,0.422763,0.256754,-0.0120427,0.634263,0.306524,0.51756,0.0463989,0.0250489
2191,0.821806,0.522484,0.661297,0.783889,0.787237,0.618653,0.633233,0.283089,0.159093,0.688534
2192,0.528295,-0.00275037,0.77076,0.717092,-0.0679022,0.599523,0.446596,0.630131,0.113665,0.700239
2193,0.501808,0.272236,0.357799,0.534299,0.246237,0.751936,0.559847,0.659285,-0.0424716,-0.0174415
2194,0.288298,0.187582,0.79898,0.575905,0.52622,0.869052,0.275538,0.692762,-0.41147,0.0739818
2195,0.148603,0.232029,0.266651,0.755969,0.290352,0.92301,0.599699,0.878147,0.475069,0.693905
2196,0.384599,0.0406861,0.464647,0.743895,0.280336,0.917211,0.233758,0.132375,-0.291802,0.854829
2197,0.446202,0.308427,0.571521,0.319588,0.496969,0.0408106,0.732802,0.80246,0.401143,0.253595
2198,0.26131,-0.0502383,0.484061,0.709179,0.177832,0.92799,0.238823,0.383504,-0.289637,0.552527
2199,0.391919,0.17406,0.563164,0.571814,0.449667,0.818098,0.683354,0.502905,-0.247213,0.207411
2200,0.267172,0.444879,0.531341,0.790375,0.237551,0.895045,0.426795,0.420356,0.424443,-0.115252
2201,0.570633,-0.136886,0.681426,0.39542,0.479959,0.322578,0.483022,0.5488,-0.520571,0.397012
2202,0.150213,0.513608,0.446828,0.510669,0.414383,0.913091,0.404813,0.598864,0.339208,0.187246
2203,0.427531,0.381383,0.413238,0.479825,0.513645,0.916773,0.287775,0.508368,-0.280759,0.580356
2204,0.611192,-0.125222,0.578456,0.460517,0.29081,0.773046,0.679916,0.645149,0.0510385,0.0449263
2205,0.0905469,0.40653,0.696752,0.469646,0.796717,0.501441,0.043495,0.216357,-0.088243,0.966078
2206,0.572642,0.294616,0.516952,0.65274,0.585171,0.502054,0.892527,0.809638,0.0499937,0.0375622
2207,0.488445,0.0579956,0.759953,0.749275,0.723602,0.716356,0.161609,0.30471,0.260354,0.391173
2208,0.507859,-0.120898,0.830716,0.798066,0.0521837,0.71195,0.66316,0.535394,-0.0285634,0.306226
2209,-0.0315255,-0.00940618,0.835035,0.498466,0.228676,0.53484,0.243232,0.233706,-0.0360175,0.77753
2210,0.671088,0.254584,0.247793,0.538398,0.549532,0.589756,0.382239,0.301422,0.0502493,0.0771032
2211,0.738262,-0.0420803,0.90247,0.445293,0.22344,0.953669,0.469788,0.603348,0.0747154,0.948288
2212,0.844398,0.380659,0.535109,0.809647,0.57325,0.744715,0.501134,0.51272,0.132231,0.847583
2213,-0.276084,-0.138994,0.615712,0.464309,0.203923,0.253071,0.535971,0.438383,-0.0849668,-0.0481377
2214,0.730394,0.170937,0.557446,0.727557,0.497078,0.807112,0.561974,0.819846,0.398372,0.297566
2215,-0.131201,0.0773229,0.567723,0.693963,0.223578,0.797035,0.358007,0.522089,-0.544223,0.257836
2216,0.675855,0.185487,0.732138,0.614632,0.749013,0.824469,0.498184,0.36958,0.14487,0.562853
2217,0.113735,0.172352,0.411606,0.334063,-0.0117655,0.454827,0.450598,0.638292,-0.10298,0.549623
2218,0.943453,-0.0207978,0.684397,0.782779,0.442303,0.631498,0.498322,0.206714,0.404689,0.68456
2219,0.830401,-0.0107893,0.646243,0.145196,0.628696,0.775696,0.408502,0.437149,-0.176449,0.689355
2220,0.114766,0.121604,0.489856,0.50167,0.711712,0.510361,0.498693,0.417125,0.370722,0.106243
2221,0.49529,-0.0779753,0.708694,0.831994,0.680996,0.687653,0.404372,0.337777,0.199453,0.63849
2222,0.145065,0.32377,0.496594,0.491166,0.105304,0.769949,0.776263,0.584982,0.21458,0.0862382
2223,0.726786,-0.115233,0.861734,0.559296,0.24477,0.7927,0.0713822,0.813441,0.156984,0.556525
2224,0.0768453,0.247077,0.681818,0.678019,0.670035,0.658517,0.901384,0.364847,-0.00695418,0.16612
2225,0.535072,0.590511,0.459086,0.600027,0.599064,0.623257,-0.0800107,0.554894,0.148825,0.549189
2226,-0.0286775,-0.161797,0.651373,0.669353,0.72173,0.843738,0.874698,0.212341,0.368302,0.341764
2227,0.622708,0.400263,0.637656,0.738334,0.0427714,0.963396,0.917092,0.3064,0.557308,0.445815
2228,0.396816,0.142541,0.0844319,0.502351,0.769619,0.965594,0.920342,-0.136836,-0.457622,0.274402
2229,0.209492,0.11778,0.883259,0.597594,0.542469,0.349889,0.335471,0.921318,-0.159453,0.739564
2230,0.507262,0.277764,0.762088,0.560144,0.0673736,0.830372,0.543928,-0.127047,0.233254,-0.156835
2231,0.0822284,0.328299,0.696645,0.413099,0.706092,0.990543,0.38324,0.788336,-0.140659,0.839397
2232,0.407573,0.0505656,0.748558,0.727734,0.60652,0.968214,0.615406,0.781684,0.069297,0.198423
2233,0.219318,0.211,0.843941,0.440303,0.350423,0.247694,0.209283,0.777593,0.0783868,0.149627
2234,0.323488,0.208869,0.620399,0.63604,0.437449,0.90014,0.463753,0.400553,0.110053,0.591063
2235,0.0681456,0.128502,0.516449,0.602918,0.489413,0.807416,0.49657,0.410524,-0.0134046,0.156347
2236,0.603425,0.112491,0.647948,0.477326,0.707324,0.612626,0.438718,0.630969,0.190413,0.60517
2237,-0.356255,0.14366,0.710527,0.685566,0.0361064,0.80344,0.674926,0.258965,-0.0643896,0.252016
2238,0.341661,0.441144,0.844626,0.330204,0.876364,0.591595,0.341725,0.621531,0.0602236,0.770303
2239,0.406969,0.0390942,0.208234,0.774676,0.768019,0.633995,0.761273,0.315031,-0.00729543,0.282668
2240,0.228016,0.558777,0.945093,0.44803,0.611048,0.668485,0.58125,0.865338,-0.370513,0.267759
2241,0.528607,-0.342277,0.170335,0.69307,0.313826,0.70075,0.223986,0.780358,-0.111287,0.605181
2242,0.792769,0.550693,0.844334,0.598157,0.802722,0.584629,0.703921,0.693127,0.0221125,0.736759
2243,-0.124478,0.254705,0.126419,0.486226,0.0623332,0.571117,0.320936,0.512395,0.10511,0.149477
2244,0.688083,0.654953,0.845841,0.627394,0.702057,0.691568,0.636454,0.50598,-0.074092,0.608098
2245,0.136875,0.430526,0.79988,0.527605,0.48773,0.444724,0.205768,0.519713,-0.249316,0.487696
2246,0.687271,0.24013,0.431253,0.191289,0.608838,0.726494,0.622385,0.407394,0.368327,0.820489
2247,0.0965215,0.0541363,0.650077,0.175473,0.0955329,0.872496,0.322372,0.312511,-0.254733,0.860796
2248,0.657403,0.00695557,0.543286,0.854512,0.516488,0.41012,0.710183,0.79231,0.403289,0.34492
2249,-0.0212934,-0.065795,0.499528,0.375011,0.236714,0.892549,0.207947,0.19489,-0.116767,0.328308
2250,0.678824,0.277738,0.484215,0.81319,0.379603,0.624715,0.64626,0.640919,-0.0876555,0.293472
2251,0.239643,0.20098,0.591788,0.726651,0.412345,0.623631,0.141463,0.196109,-0.033191,0.374863
2252,0.384699,-0.0164498,0.54431,0.357718,0.427362,0.648684,0.673762,0.728147,0.185531,0.915996
2253,0.673196,0.197485,0.840969,0.739567,0.498385,0.634342,0.684912,0.880504,-0.391864,0.910997
2254,0.231934,0.02453,0.581229,0.39494,0.554002,0.558564,0.247072,0.355524,-0.228241,-0.246784
2255,0.285925,0.105461,0.600709,0.486213,0.421597,0.870166,0.623607,0.59239,0.260452,0.923963
2256,0.295329,0.0813718,0.48088,0.684093,0.425651,0.405739,0.635304,0.444645,0.207598,0.627539
2257,0.235438,0.180112,0.646583,0.822659,0.354078,0.491969,0.379686,0.651789,0.230727,0.496368
2258,0.505271,-0.0545605,0.816518,0.597932,0.555476,0.76797,0.453013,0.531968,0.106441,0.327895
2259,0.522249,0.299095,0.151694,0.488315,0.260908,0.469818,0.424593,0.383085,-0.0322434,0.435833
2260,0.592335,-0.0363425,0.427697,0.700201,0.269289,0.844787,0.531623,0.524616,-0.294368,0.50097
2261,0.111548,0.0932715,0.810073,0.41207,0.490505,0.570141,0.799958,0.426698,0.58345,0.0732316
2262,0.584959,0.123021,0.485539,0.640731,0.188624,0.719106,-0.14813,0.619199,-0.54059,0.702046
2263,0.683983,0.292227,0.601018,0.332148,0.366463,0.514327,0.887244,0.234254,-0.0754021,0.0459394
2264,0.825112,0.218501,0.64425,0.821071,0.22401,0.760535,0.554832,0.641581,-0.114753,0.677069
2265,-0.286327,0.201163,0.647096,0.750556,0.273113,0.515642,0.845707,0.193218,0.195768,0.506789
2266,0.325533,0.108529,0.640904,0.302336,0.422701,0.847569,0.353147,0.35056,0.284801,0.381045
2267,0.476191,0.137404,0.298787,0.483679,0.305143,0.48927,0.490613,0.238187,0.197438,0.421759
2268,0.350265,0.293075,0.74699,0.726745,0.263784,0.806721,0.45447,0.82579,0.15936,0.433168
2269,0.101315,0.112698,0.557428,0.58356,0.459918,0.826127,0.612171,0.722638,0.192529,0.300902
2270,0.407707,0.126955,0.455338,0.364881,0.577581,0.435557,0.953878,0.164062,0.0781285,0.305135
2271,0.511145,-0.0227738,0.845943,0.710306,0.193026,0.944408,0.651695,0.703472,-0.0670291,0.239966
2272,0.245921,0.3302,0.355988,0.580145,0.610126,0.95451,0.611463,0.353927,-0.331781,0.589393
2273,0.441898,0.402566,0.592004,0.556198,0.681036,0.936241,0.371621,0.586165,0.0453689,0.168145
2274,0.208208,0.0756339,0.825352,0.5388,0.110996,0.325639,0.485171,0.701041,0.00784553,0.20335
2275,0.332232,0.30776,0.577595,0.365283,0.643989,0.86296,0.550213,0.135477,0.217706,0.605495
2276,0.34687,-0.0743299,0.714982,0.631956,0.518701,0.451398,0.343583,0.181228,0.083335,0.101785
2277,0.317318,-0.04974,0.518825,0.910601,0.164732,0.684589,0.529743,0.81325,-0.012262,0.292723
2278,0.396652,0.357013,0.462029,0.715102,0.677568,0.683291,0.354021,0.540545,0.359113,0.480815
2279,-0.260817,-0.146507,0.488638,0.55105,-0.0189848,0.817322,0.720176,0.891693,-0.235431,0.292141
2280,0.913096,0.443504,0.727123,0.632671,0.742859,0.470354,0.643026,0.223102,0.370749,0.673134
2281,0.955289,-0.173794,0.538047,0.567261,0.0718975,0.476307,0.251372,0.658548,0.192034,0.0443345
2282,-0.0340656,0.377283,0.684505,0.556886,0.880455,0.953487,0.841163,0.562137,0.112308,0.662301
2283,0.510739,-0.109221,0.313307,0.890165,0.845095,0.387758,0.245429,0.602386,-0.072288,0.700885
2284,0.283349,0.242417,0.235814,0.882311,0.874201,0.832134,0.54401,0.295808,0.507215,0.0883992
2285,0.363491,-0.0184063,0.701235,0.278781,0.80174,0.683374,0.164875,0.635261,-0.052678,0.547465
2286,0.145427,0.270817,0.734811,0.962883,0.555342,0.761323,0.7456,0.217575,0.130096,0.284563
2287,0.452116,0.190117,0.455696,0.894694,0.315257,0.918102,0.103088,0.787448,-0.00923119,0.7772
2288,0.532235,-0.0928439,0.670243,0.14262,0.495523,0.953194,0.489767,0.668224,0.147346,0.199636
2289,0.479974,-0.00634657,0.460472,0.978594,0.663703,0.969236,0.413375,0.686265,0.270312,0.0878101
2290,0.105981,0.266507,0.679834,0.959122,0.716722,0.705878,0.763581,0.339339,0.0735997,0.624414
2291,0.172098,-0.111032,0.691543,0.92889,0.119413,0.8257,-0.0202557,0.640178,-0.0025215,0.40067
2292,0.630984,0.521897,0.660485,-0.0524842,0.0539018,0.475731,0.898406,0.621672,-0.132713,0.130274
2293,-0.110164,-0.0942054,0.454856,0.82358,0.849132,0.744301,0.9568,0.835951,0.209724,0.0913124
2294,0.616401,-0.290999,0.717576,0.906079,0.138322,0.906167,0.958878,0.898976,0.0646892,0.656564
2295,0.32794,0.355323,0.903333,0.921541,0.48827,0.867284,0.920397,-0.106566,0.523774,0.42689
2296,0.324295,-0.0464051,0.262937,0.866031,0.335016,0.577116,0.829914,0.709697,-0.0408904,0.396179
2297,0.469945,0.293008,0.909109,0.267019,0.408924,0.484103,0.107272,0.211257,0.38276,0.40247
2298,0.81781,-0.0659929,0.549866,0.282069,0.58434,0.967749,0.738128,0.553985,-0.270157,0.40247
2299,-0.113782,0.245674,0.553642,0.707268,0.490281,0.185126,0.378802,0.374757,0.381099,0.291833
2300,-0.233133,-0.00176902,0.449967,0.488765,0.454945,0.92098,0.49414,0.523716,0.251481,0.480674
2301,0.836997,-0.0696398,0.779283,0.666038,0.52201,0.696628,0.34761,0.588661,0.199715,0.324692
2302,0.196539,0.409303,0.731711,0.279148,0.603136,0.602687,0.560228,0.649176,0.164063,0.454554
2303,0.379779,0.102383,0.448779,0.977005,0.491662,0.655536,0.410184,0.542778,0.155257,0.352483
2304,0.231793,0.354819,0.574256,0.979137,0.30079,0.588677,0.502126,0.774926,0.123972,0.481976
2305,0.38768,-0.125582,0.742344,0.953072,0.349215,0.703452,0.450225,-0.00804218,0.039198,0.461816
2306,-0.0679513,0.222863,0.375577,0.953731,0.45114,0.430557,0.713097,0.876598,0.123869,0.212129
2307,0.55228,0.0755451,0.836973,0.855009,0.560405,0.975789,0.349586,-0.256289,-0.194435,0.276378
2308,0.0465163,0.047231,0.860428,0.136775,0.192593,0.131794,0.523988,-0.0169647,-0.114693,0.698119
2309,0.694807,0.117426,0.571323,0.726899,0.676185,0.960708,0.498235,0.88159,0.223391,0.657922
2310,-0.136901,0.33223,0.598155,0.318572,0.052507,0.985117,0.374493,0.950435,0.0786033,0.40623
2311,0.241317,0.250054,0.939146,0.814721,0.616296,0.987362,0.453883,0.947902,0.252762,0.319895
2312,0.540687,0.0955453,-0.00999298,0.790124,0.630829,0.839682,0.493742,0.940207,0.0461966,0.289682
2313,0.261585,0.222832,0.929476,0.658435,0.557049,0.53628,0.363604,0.946294,0.373436,0.492427
2314,0.23046,-0.00995008,0.0890342,0.763262,0.245605,0.706091,0.421573,0.961045,0.339878,0.111397
2315,0.419009,0.150515,0.380103,0.41092,0.825601,0.630816,0.399891,0.95914,0.0258526,0.537314
2316,0.370049,0.315405,0.613955,0.538862,0.68191,0.928408,0.591237,-0.287507,0.187079,0.429874
2317,0.0767334,0.223766,0.651214,0.535383,0.231912,0.885508,0.730338,0.37185,0.091504,0.395238
2318,0.387805,-0.0176957,0.78352,0.606529,0.540746,0.466192,0.0684769,0.63939,0.148926,0.583565
2319,0.402478,-0.302027,0.565985,0.536039,0.638397,0.539859,0.780275,0.601538,0.0997086,0.148414
2320,0.209918,0.114381,0.506651,0.650828,0.162211,0.807078,0.373485,0.257112,0.398101,0.40392
2321,0.394704,0.0330564,0.726836,0.475686,0.322899,0.665493,0.592532,0.617508,-0.242003,0.266877
2322,0.495502,0.230132,0.866159,0.758521,0.767232,0.783909,0.14018,0.428134,-0.21103,0.322452
2323,0.071678,0.0115985,0.663598,0.646009,0.758191,0.420179,0.659637,0.501196,0.607794,0.297242
2324,0.590765,-0.127458,0.383552,0.457121,0.128079,0.948179,0.253094,0.169221,0.258848,0.634481
2325,0.107221,0.37041,0.718154,0.592753,0.639413,0.976012,0.60625,0.348449,0.00133308,0.316216
2326,0.431306,-0.141891,0.406109,0.489821,0.0578146,0.595593,0.216658,0.662321,0.529167,0.750632
2327,-0.195769,0.376035,0.704386,0.49117,0.664011,0.521486,0.561984,0.492631,0.102739,-0.152672
2328,-0.150442,0.451385,0.547064,0.860498,0.734733,0.466253,0.925094,0.276069,0.00903828,0.843049
2329,0.346501,0.292918,0.628177,0.382374,0.00325062,0.76804,0.931163,0.41523,0.0452471,0.30466
2330,0.354336,-0.102108,0.547393,0.813669,0.846003,0.472801,0.880189,0.493344,0.0881927,0.469201
2331,0.268568,0.507695,0.571918,0.362371,-0.0418711,0.67317,0.992617,0.349956,0.131225,0.951062
2332,0.400748,-0.149412,0.735319,0.663933,0.757484,0.509947,0.869228,0.31299,0.0515748,-0.0592058
2333,0.568152,0.165239,0.650086,0.439432,0.880055,0.773366,0.729284,0.472486,0.28733,0.860358
2334,0.0564479,0.078074,0.524117,0.745217,0.0110298,0.425488,0.278642,0.569498,-0.149736,0.345596
2335,0.0710332,0.0533924,0.354974,0.382988,0.648192,0.905243,0.603068,0.525035,0.249237,0.537154
2336,0.324371,0.0734344,0.761245,0.681641,0.623059,0.2297,0.376304,0.304649,-0.100838,0.1397
2337,0.182502,0.236019,0.733043,0.903713,0.0951265,0.650222,0.623396,0.772841,0.242326,0.696068
2338,0.661347,0.223442,0.371309,0.556872,0.161123,0.610066,0.601123,0.33845,-0.116894,0.652865
2339,-0.13378,0.0431004,0.438602,0.651744,0.614874,0.595319,0.3223,0.503117,0.199167,0.134038
2340,-0.0784564,0.206321,0.808162,0.306474,0.187008,0.619848,0.742444,0.037714,0.056826,0.724959
2341,0.470994,0.441664,0.283525,0.842313,0.495205,0.44337,0.583735,0.791753,0.186489,0.558357
2342,0.506077,-0.188765,0.517318,0.292577,0.248832,0.927045,0.524302,0.170695,-0.0207729,0.176618
2343,0.265711,0.177119,0.861108,0.901798,0.517725,0.946422,0.392975,0.827541,0.126286,-0.0157571
2344,0.52534,0.0740656,0.0603728,0.856503,0.176018,0.888277,0.471314,0.796472,0.0565981,0.243994
2345,0.0780141,0.0382828,0.878129,0.893821,0.357502,0.764153,0.44967,0.158966,0.166888,0.542133
2346,0.529642,0.221538,0.578263,0.147477,0.407295,0.732485,0.538547,0.712136,0.0941581,0.124173
2347,-0.0561029,-0.148065,0.610491,0.915116,0.00361318,0.600259,0.554266,0.400136,-0.0686833,0.465556
2348,0.610742,0.487744,0.408063,0.863103,0.339813,0.486392,0.386497,0.63436,0.2162,0.298352
2349,0.465459,-0.246073,0.267318,0.243444,0.922386,0.460826,0.621848,0.576196,-0.076219,0.669777
2350,0.0612045,0.060709,0.814467,0.793281,0.947823,0.778191,0.246714,0.478823,0.281254,0.782566
2351,0.483393,-0.172209,0.854621,0.735528,0.482297,0.460864,0.606849,0.603778,0.0132659,0.689462
2352,0.434878,0.708503,0.58095,0.613417,0.723222,0.965375,0.347916,0.27963,0.216301,0.407754
2353,0.558432,-0.447415,0.434072,0.583323,0.793065,0.979583,0.531061,0.336874,0.187846,0.54433
2354,0.521511,0.154894,0.688507,0.5576,0.604635,0.494095,0.608867,0.651053,0.316899,0.655332
2355,0.450734,-0.0366514,0.895809,0.506302,0.346234,0.777067,0.869291,0.432391,-0.0832962,0.277799
2356,0.129637,0.531493,0.349865,0.544785,0.436235,0.802978,0.718298,0.4174,0.358101,0.542067
2357,0.471747,0.461058,0.70657,0.563982,0.336182,0.523689,0.318358,0.333142,-0.225462,0.375886
2358,0.554976,-0.0168135,0.629335,0.443916,0.271913,0.384139,0.982795,0.535033,0.152295,0.426474
2359,0.646769,0.336062,0.475819,0.701626,0.616036,0.853709,0.988363,0.423541,0.423424,0.451284
2360,0.518327,-0.188463,0.476419,0.430349,0.137139,0.606477,0.85233,0.384752,-0.309894,0.331879
2361,0.237929,-0.240292,0.59862,0.629311,0.648743,0.880879,0.893948,0.456215,0.36567,0.566948
2362,0.554431,-0.242506,0.17505,0.450047,0.659042,0.71618,0.521187,0.348848,0.424261,0.321558
2363,0.390171,-0.174469,0.729624,0.710422,0.331847,0.683393,0.42663,0.700741,0.263,0.44242
2364,0.683531,0.40012,0.683797,0.598705,0.484013,0.623275,0.851865,0.271383,-0.0552117,0.641496
2365,0.389783,-0.159958,0.122878,0.632564,0.116661,0.60786,0.800585,0.424173,0.217535,0.175453
2366,0.354532,0.430973,0.900938,0.774069,0.718232,0.730814,0.73986,0.557438,0.142284,0.470479
2367,0.129208,0.351264,0.480586,0.825949,0.143919,0.874089,0.383536,0.549563,-0.171409,0.472477
2368,0.506832,-0.15264,0.725104,0.930995,0.62151,0.390112,0.50385,0.386244,0.0677318,0.0777751
2369,0.593522,-0.341203,0.666012,0.917502,0.459959,0.912237,0.448727,0.270151,0.232754,0.696011
2370,0.307791,0.235468,0.409745,0.813455,0.351412,0.937387,0.456461,0.97468,0.00115303,0.0885086
2371,0.155551,-0.00234797,0.331162,0.843953,0.474957,0.769424,0.467953,0.948228,0.244721,0.878817
2372,0.604859,0.417753,0.932154,0.764182,0.542112,0.48739,0.384912,0.905,-0.0735814,-0.024422
2373,0.00511055,-0.191922,0.188211,0.699696,0.333015,0.361306,0.397396,0.988452,-0.100417,0.343158
2374,0.725715,0.0520989,0.844668,0.384297,0.376971,0.863981,0.427695,0.982636,-0.00944562,0.467497
2375,0.759041,0.468535,0.327394,0.709292,0.328288,0.854631,0.544954,0.556638,0.381633,0.700476
2376,-0.179953,0.214217,0.843333,0.817245,0.373244,0.363493,0.463825,0.499645,0.234264,0.719345
2377,0.698818,0.45939,0.788662,0.197637,0.469024,0.63003,0.405076,0.435281,0.271823,0.259006
2378,0.518061,0.432765,0.831382,0.823324,0.293689,0.647108,0.718195,0.359463,-0.112139,0.416385
2379,0.429466,0.338978,0.242648,0.190779,0.477479,0.921632,0.498744,0.705857,-0.0156968,0.551774
2380,0.65292,0.0826474,0.383306,0.479081,0.542156,0.234403,0.547009,0.397064,-0.178779,0.143476
2381,-0.0504067,0.186234,0.821229,0.695804,0.454606,0.935096,0.453236,0.434002,0.260892,0.644329
2382,0.491426,0.318257,0.706872,0.597875,0.157707,0.248897,0.573448,0.408103,-0.211651,0.880596
2383,0.04314,0.24247,0.589012,0.927348,0.586479,0.741703,0.314097,0.455311,-0.240617,0.146089
2384,0.568118,0.0323666,0.562064,0.898509,0.216194,0.438373,0.67891,0.578276,0.0366952,0.592053
2385,0.138499,0.215487,0.555989,0.92409,0.600701,0.734648,0.203941,0.927436,0.0977898,0.141411
2386,0.303669,0.406503,0.547789,0.950094,0.406635,0.613232,0.746052,0.958553,0.0456446,0.436799
2387,0.307003,0.342056,0.585365,0.844057,0.562172,0.728026,0.399233,0.934188,0.436299,0.444956
2388,0.429182,0.367165,0.68564,0.447234,0.313726,0.676371,0.578622,0.601187,-0.311759,0.6773
2389,0.422501,-0.130605,0.469573,0.656217,0.464904,0.57078,0.703477,0.397343,0.318306,0.551082
2390,0.202122,0.312465,0.664942,0.592629,0.28504,0.632339,0.152664,0.59369,0.0566977,0.319611
2391,0.582656,-0.0364945,0.771711,0.736067,0.247256,0.655384,0.303335,0.744246,-0.0102745,0.360079
2392,-0.00136307,-0.10612,0.556208,0.339753,0.384858,0.826047,0.759926,0.692397,0.0444714,0.424941
2393,0.602377,0.333362,0.47757,0.518261,0.692413,0.355573,0.369094,0.287507,0.273487,0.334516
2394,0.158539,0.108281,0.636934,0.594417,0.0291714,0.846021,0.518976,0.156757,0.0534183,0.346616
2395,0.308179,0.113325,0.562299,0.610596,0.819595,0.937873,0.117978,0.736845,0.145108,0.395907
2396,0.380629,0.545029,0.54387,0.566094,0.281676,0.94835,0.633723,0.581889,0.162911,0.456051
2397,0.303332,-0.0741384,0.863907,0.773641,0.525604,0.338103,0.384797,0.600678,0.253632,0.75945
2398,0.0675689,0.28706,0.768717,0.573254,0.0680703,0.726832,0.415826,0.527346,0.363899,0.180654
2399,0.512786,0.0598362,0.608368,0.624058,0.208213,0.434096,0.137694,0.16643,0.261478,0.180168
2400,0.301361,0.139026,0.516469,0.448595,0.340649,0.683582,0.722299,0.887185,-0.131385,0.443722
2401,0.367305,0.183466,0.725443,0.345216,0.373391,0.769036,0.899243,0.111648,-0.320072,0.302185
2402,0.486883,-0.144058,0.818158,0.708582,0.6719,0.54188,0.927197,0.316633,0.345624,0.269057
2403,-0.0344015,0.338678,0.615963,0.665541,0.526464,0.731737,0.0577495,0.557716,0.106285,0.287196
2404,0.397763,-0.321794,0.538731,0.613038,0.482263,0.383166,0.0294299,0.657851,-0.0538227,0.268463
2405,0.141021,0.559162,0.634482,0.372316,0.302796,0.927182,0.319601,0.454906,-0.198542,0.503322
2406,0.188028,-0.361495,0.49534,0.643283,0.485248,0.962441,0.548481,0.258806,0.185081,0.313577
2407,0.227907,0.62786,0.518016,0.367993,0.744224,0.197629,0.558299,0.44557,-0.118467,0.483531
2408,0.239881,-0.100982,0.695423,0.732084,0.891503,0.933553,0.389456,0.496143,0.511102,0.463868
2409,0.341689,0.268229,0.390317,0.733567,-0.189356,0.23364,0.725857,0.458676,0.306547,0.295631
2410,0.303261,0.0416336,0.783509,0.818782,0.807428,0.980491,0.1269,0.545177,-0.159021,0.712476
2411,0.323356,0.21425,0.249745,0.943096,0.177485,0.380167,0.843674,0.368874,0.169194,0.780942
2412,0.323597,0.0338792,0.791262,0.059866,0.36031,0.862348,0.657371,0.530069,0.239415,-0.0547775
2413,0.309539,0.419772,0.295091,0.830617,0.306663,0.38836,0.412925,0.270355,0.246412,0.214571
2414,0.194793,0.456744,0.788203,0.428036,0.589984,0.662482,0.331226,0.616004,-0.147583,0.609185
2415,0.787528,-0.087035,0.699178,0.630316,0.240626,0.593109,0.584031,0.453399,0.450225,0.507128
2416,0.41948,0.211404,0.564234,0.640506,0.60148,0.639372,-0.178033,0.401197,0.155031,0.673889
2417,0.129701,0.0123484,0.563686,0.762032,0.657662,0.756099,0.625623,0.621237,-0.0711396,0.216873
2418,0.533286,0.269994,0.777978,0.389947,0.785583,0.924582,0.252987,0.576763,0.173001,0.331815
2419,0.389856,0.594928,0.342494,0.344329,0.770654,0.843401,0.630819,0.330547,-0.197791,0.448642
2420,0.165891,0.10116,0.724005,0.562905,0.00452257,0.739697,0.286394,0.672915,0.34489,0.420288
2421,0.138172,0.134317,0.414263,0.631354,0.74824,0.634964,0.491619,0.274703,0.198976,0.505242
2422,0.383917,0.0198748,0.702708,0.400966,0.202717,0.931454,0.717321,0.37256,0.0164992,0.37972
2423,0.280677,0.617371,0.445951,0.561085,0.197647,0.918072,0.389192,0.529161,0.129379,0.712663
2424,0.519821,-0.401702,0.743912,0.551014,0.547542,0.352514,0.7,0.427816,0.101958,0.160874
2425,0.250846,0.335744,0.430698,0.629391,0.482776,0.68179,0.812058,0.575212,0.117514,0.805931
2426,0.493124,-0.104688,0.438823,0.329674,0.248601,0.54079,0.779042,0.601308,-0.0313935,0.496068
2427,0.264228,0.134559,0.610908,0.736123,0.582834,0.564391,0.281485,-0.143624,0.129106,0.484954
2428,0.511262,0.159317,0.53419,0.348482,0.206295,0.736212,0.622863,0.919491,0.04656,0.482345
2429,0.372795,0.214426,0.515186,0.690126,0.371897,0.625334,0.356844,-0.0123254,0.0863394,0.31372
2430,-0.00871775,0.141478,0.626853,0.472014,0.75491,0.73036,0.607336,0.103982,0.0716697,0.708289
2431,0.59956,0.110436,0.634862,0.899831,0.461556,0.53123,0.29461,0.865493,0.072242,0.044922
2432,0.140266,0.0347391,0.549612,0.128607,0.226616,0.851412,0.441908,0.166545,-0.00862714,0.822064
2433,0.490846,0.125136,0.330521,0.847484,0.598274,0.777757,0.542128,0.185807,0.329303,-0.0584853
2434,0.172096,0.275503,0.701204,0.594126,0.360117,0.842067,0.326089,0.8171,-0.237732,0.776798
2435,0.517496,0.143675,0.791944,0.424839,0.522643,0.758246,0.553489,0.762264,0.377393,0.0776673
2436,0.0664945,0.144987,0.377709,0.654248,0.250121,0.410398,0.172001,0.33675,-0.253078,0.561889
2437,0.709869,0.577777,0.665523,0.166993,0.193455,0.85151,0.943126,0.597632,0.142732,0.258969
2438,0.90129,0.205705,0.425804,0.842087,0.493006,0.480535,0.977352,0.499406,0.116006,0.156053
2439,-0.0399543,-0.0158933,0.833171,0.665791,0.218882,0.515164,0.98383,0.480833,-0.0752343,0.627425
2440,0.718867,0.327599,0.652463,0.832436,0.301311,0.646326,0.981548,0.398792,-0.00708174,0.336016
2441,-0.152427,0.0360314,0.490672,0.263193,0.521939,0.989507,-0.0723472,0.449025,-0.0818153,0.533738
