,ebin00costbin00,ebin00costbin01,ebin00costbin02,ebin00costbin03,ebin00costbin04,ebin00costbin05,ebin01costbin00,ebin01costbin01,ebin01costbin02,ebin01costbin03,ebin01costbin04,ebin01costbin05,ebin02costbin00,ebin02costbin01,ebin02costbin02,ebin02costbin03,ebin02costbin04,ebin02costbin05
7778,-0.705041,-0.0633792,0.393498,-0.452399,-0.253437,0.233998,-0.679575,-0.0680186,-0.246778,0.500201,-0.300161,0.214325,0.145045,0.451496,0.125509,0.127259,0.22145,-0.97457
7779,-0.359606,-0.296648,0.136365,-0.133657,-0.0431754,0.340899,-0.832498,-0.010915,-0.6166,-0.0135977,-0.123413,0.0787298,0.480863,0.106169,-0.0409352,-0.902728,-0.166549,0.735329
7780,-0.737193,-0.0708568,0.368491,-0.379879,-0.74068,-0.397276,-0.396525,-0.351206,-0.0810217,0.329593,-0.229398,0.309043,-0.142639,0.696599,0.252905,-0.37959,0.326039,0.726181
7781,-0.285318,-0.399744,-0.20475,-0.507518,0.569911,-0.263597,-0.843084,-0.0737295,-0.600904,0.0604856,0.042423,0.176414,0.673884,-0.367166,0.326088,-0.16814,0.498381,-0.727262
7782,-0.704895,-0.191733,0.17003,-0.60575,-0.751776,-0.0337118,-0.774308,0.150007,-0.0527878,0.0348498,-0.103409,0.00208955,0.215609,0.648704,-0.280177,-0.710407,0.491873,-0.734008
7783,-0.371638,-0.346807,-0.400505,-0.305629,-0.567685,-0.313761,-0.789456,-0.374187,-0.507777,-0.0248492,-0.405006,0.0327598,0.235537,-0.107583,0.326289,-0.367921,-0.474826,-0.210295
7784,-0.565839,-0.25835,0.271673,-0.708816,-0.304794,0.151044,-0.168389,-0.0501206,-0.0880034,0.509904,-0.31481,0.281237,0.0919775,0.431773,-0.263896,-0.429978,0.742933,-0.473871
7785,-0.566329,-0.275404,-0.417088,-0.195731,0.2732,-0.505576,-0.324577,-0.172994,-0.565624,0.523589,-0.26165,-0.165511,-0.233663,0.145385,0.0253151,-0.552645,0.570452,-0.338218
7786,-0.680666,-0.564802,0.310673,-0.199757,0.108805,0.197052,-0.433343,-0.705502,-0.0185418,-0.188959,-0.314471,0.32673,0.936026,0.181395,-0.331834,-0.467634,0.226638,-0.794949
7787,-0.562708,-0.0367299,-0.38209,-0.249879,-0.157783,-0.258047,-0.561374,0.398646,-0.584282,-0.240269,-0.245997,0.318902,0.765583,-0.231708,-0.241447,-0.341571,0.235698,0.441265
7788,-0.702066,-0.134817,0.334319,-0.387235,-0.168496,0.144892,-0.91338,-0.180785,-0.0481363,0.0519096,-0.279667,-0.541469,-0.516285,-0.0360409,0.231053,-0.653476,-0.0393603,-0.868486
7789,-0.316937,-0.163222,-0.0481899,0.110778,-0.339056,-0.275792,-0.690946,-0.0422111,-0.505407,0.383458,-0.590424,0.326902,-0.762628,0.249222,0.124679,-0.36333,-0.0315912,-0.349383
7790,-0.996536,-0.384413,0.0922276,-0.761608,-0.300297,0.166471,-0.642617,-0.226708,-0.374701,0.171103,0.260629,-0.259314,0.236956,0.278144,-0.625961,-0.386749,0.546045,0.0266768
7791,-0.982377,-0.312596,-0.130617,0.311177,-0.232819,0.15058,-0.875645,-0.126724,-0.163658,0.42853,-0.655077,-0.33553,0.0450274,0.138762,0.720562,-0.5787,0.247515,0.103819
7792,-0.889476,-0.438562,0.216545,-0.602229,-0.0491469,-0.26226,-0.804582,-0.198191,-0.416487,-0.0567516,-0.0591715,0.635003,0.669763,-0.0331054,-0.689022,-0.560656,-0.167772,-0.215143
7793,-0.391136,-0.1104,-0.177119,-0.0831559,0.0686602,0.12034,-0.561299,-0.145783,-0.222203,0.577442,-0.663395,-0.428216,-0.363937,0.238387,0.483492,-0.269442,-0.0448991,-0.102517
7794,-0.590368,-0.571938,0.0387673,-0.255472,-0.17252,0.0626104,-0.470845,-0.244394,-0.240096,0.0662858,-0.336365,0.516969,-0.0756392,0.518867,-0.443703,0.294723,-0.0623883,-0.328277
7795,-0.861242,-0.0571439,0.200834,-0.304268,0.0153798,-0.30565,-0.419966,0.0067802,-0.12887,0.277263,-0.625471,-0.631426,0.487579,-0.1103,-0.418625,-0.928353,0.171762,-0.317387
7796,-0.297682,-0.181407,0.204751,-0.0646511,-0.220017,0.364271,-0.516395,-0.27385,-0.413093,0.16779,-0.661316,0.704966,-0.118431,0.644044,0.449221,-0.379026,0.338017,-0.169492
7797,-0.854388,-0.41569,-0.267196,-0.550235,-0.0603286,-0.667533,-0.497366,-0.435757,-0.0901555,-0.0664181,-0.527249,0.311771,0.401138,-0.17244,-0.29089,-0.495985,0.48561,-0.233604
7798,-0.81045,0.0048341,0.0889501,-0.0278825,0.14958,-0.511017,-0.531008,-0.112537,-0.142352,0.0799768,0.145416,0.193273,0.852362,0.634534,-0.126463,-0.49049,-0.702092,-0.264024
7799,-0.991,0.0143093,-0.206356,-0.519012,0.0295382,0.426137,-0.587427,0.212625,-0.53332,0.301525,-0.63417,0.199007,0.435924,-0.33754,0.135187,-0.256415,0.857777,-0.270089
7800,-0.998005,-0.549634,-0.215893,0.0492479,-0.433769,-0.712985,-0.628141,-0.542856,-0.0876755,0.05219,-0.536856,0.32347,0.158983,0.46167,0.359591,-0.726676,-0.631823,-0.354538
7801,-0.997947,0.143292,-0.206191,-0.19485,-0.716391,-0.274171,-0.534535,-0.639121,-0.597294,-0.0182268,-0.575728,-0.111477,0.0514969,0.0706482,0.849085,-0.829004,0.107885,0.0205309
7802,-0.925384,-0.594734,-0.00818036,-0.520982,-0.856928,-0.0289368,-0.515155,0.243208,0.0489639,0.342291,0.159423,0.27123,0.47122,0.305978,0.495875,-0.159922,0.334665,-0.448504
7803,-0.982277,0.151855,0.27116,0.0914221,-0.406144,-0.337218,-0.509954,-0.416501,-0.6067,0.102675,-0.730192,-0.154512,-0.046549,0.092852,-0.177238,-0.657878,-0.28305,0.516495
7804,-0.986784,-0.692943,0.27116,-0.725795,0.200346,0.0492243,-0.622796,-0.127336,-0.369523,0.354766,0.438345,0.279785,0.56912,0.563647,-0.014809,-0.691614,0.215832,-0.878037
7805,-0.729165,-0.360793,-0.307003,0.0969926,-0.32789,0.0169713,-0.454531,-0.249125,-0.317165,0.0372879,-0.833792,-0.166698,0.726896,0.0994801,0.149884,-0.652331,-0.282602,-0.88698
7806,-0.639916,-0.0128038,0.227763,-0.574061,-0.730355,0.368609,-0.198965,-0.152092,-0.423089,0.413453,-0.181005,0.140405,0.444777,-0.201997,-0.10656,-0.403191,0.41433,-0.557272
7807,-0.612273,-0.0604824,-0.305821,-0.0570207,0.469801,-0.293879,-0.252696,-0.162661,-0.180919,0.178949,-0.301628,0.0746137,0.402494,0.354112,-0.0727251,-0.352702,-0.242285,-0.100242
7808,-0.913086,-0.713193,-0.00512476,-0.923929,-0.0694736,-0.140673,-0.789509,0.322539,-0.298061,0.276115,-0.239059,-0.0373239,-0.185398,0.516927,0.100264,-0.570784,-0.421574,-0.245793
7809,-0.911487,-0.0476277,-0.00865974,0.134525,-0.315507,0.138127,-0.209603,-0.408385,-0.154108,0.308012,-0.302576,0.14157,0.57651,-0.105707,-0.106259,-0.329214,0.518031,-0.173427
7810,-0.0328273,-0.662037,-0.191636,-0.320074,-0.178128,-0.266357,-0.667889,-0.349473,-0.482034,0.0726085,-0.327553,0.388009,-0.362014,0.307597,0.21596,-0.99403,0.0138579,0.0427898
7811,-0.886636,-0.798933,0.0415048,-0.306664,0.256222,0.199701,-0.40674,-0.222939,-0.324272,0.244475,-0.35419,-0.228384,0.142405,0.00309029,-0.0157815,0.527875,-0.414691,-0.383948
7812,-0.898055,0.272946,-0.592916,-0.0859313,-0.228021,-0.304031,-0.611356,0.0688482,-0.361774,0.213912,-0.476288,0.338313,0.230687,0.44215,-0.0198476,-0.959763,0.18508,-0.610679
7813,-0.972989,-0.421265,0.376043,-0.235395,-0.223367,0.0832634,-0.48233,-0.536433,-0.247413,0.182945,-0.330144,-0.482371,0.352519,0.0149592,0.195793,-0.628875,-0.113966,-0.011835
7814,-0.989799,-0.0330348,-0.102924,-0.29519,-0.0016379,-0.142959,-0.673284,0.181304,-0.496743,0.242629,-0.583566,0.333338,-0.251843,0.328299,-0.141687,-0.544685,0.428202,-0.384393
7815,-0.672473,-0.28073,0.0254699,-0.248272,-0.221073,-0.147908,0.176459,-0.569867,-0.200479,0.146656,-0.662534,0.410021,0.826814,0.349837,0.114659,-0.355935,-0.351448,-0.682623
7816,-0.284712,-0.671024,-0.000210807,-0.119114,-0.2394,0.430733,-0.956013,-0.116783,-0.0803354,0.262536,0.11868,-0.240475,-0.583748,0.546591,-0.060144,-0.688534,0.494803,0.462159
7817,-0.843895,-0.435661,-0.0790348,-0.321918,-0.0107108,-0.466593,-0.132264,-0.0732233,-0.462189,0.117834,-0.404013,0.362114,0.108702,0.197479,0.0855835,-0.212722,-0.348701,-0.842134
7818,-0.691455,-0.466485,-0.337847,-0.225021,-0.184517,0.273758,-0.802958,0.110501,-0.507011,0.26505,-0.246031,-0.207202,0.201608,0.222425,-0.60626,-0.945065,0.39546,-0.490263
7819,-0.366474,-0.160197,0.340612,-0.627361,-0.548651,-0.347603,-0.11574,-0.52277,-0.48602,0.294564,-0.271278,-0.299222,-0.31931,0.3474,0.612665,-0.117484,0.284725,-0.915896
7820,-0.535104,-0.216579,-0.51605,-0.458699,0.313458,-0.667265,-0.841842,-0.213724,-0.345745,0.186476,-0.23909,0.415703,0.386729,0.696778,-0.354115,-0.740667,-0.159889,0.548205
7821,-0.577839,-0.0820799,-0.391781,-0.241106,-0.56359,0.510084,-0.572901,-0.0596079,-0.185391,0.274964,-0.206658,0.410879,-0.010908,0.700823,0.330072,-0.165366,0.492318,-0.781723
7822,-0.38474,-0.400303,0.286053,-0.46277,0.0554068,-0.0443135,-0.848512,-0.388291,-0.326713,0.131366,-0.381804,0.0671443,-0.010908,-0.121947,-0.233484,-0.840895,-0.274433,-0.742861
7823,-0.912723,-0.360004,-0.392429,-0.520929,-0.186018,-0.0870409,-0.253865,-0.206047,-0.228042,0.206806,-0.419946,0.245371,0.198529,0.515503,-0.054012,-0.902143,0.341241,-0.124675
7824,-0.58294,-0.20174,-0.125476,-0.284886,0.175959,0.0615117,-0.922104,-0.406477,-0.385497,-0.0250404,-0.333741,0.0409077,0.0324867,0.311293,-0.292271,0.0843636,-0.134044,0.246096
7825,-0.549448,-0.386342,0.27109,-0.554827,-0.40204,0.0818014,-0.934304,0.0657979,-0.407648,0.32702,0.0775872,-0.0245668,0.0575528,0.437591,0.283241,-0.874191,0.305611,0.178419
7826,-0.732478,-0.141609,-0.375329,-0.530946,0.166091,-0.107994,-0.640667,0.188258,-0.543276,-0.00709505,-0.406135,-0.327645,0.205498,-0.277213,0.115398,0.0954912,0.501005,-0.696493
7827,-0.742009,-0.193675,0.138904,-0.539752,0.0704581,-0.0933293,-0.676458,-0.616518,-0.644947,0.115402,-0.150521,0.776012,0.293225,0.710797,-0.204399,-0.896098,0.450154,-0.372481
7828,-0.348283,-0.614691,-0.226323,-0.0973378,-0.250695,-0.337233,-0.405646,0.342381,-0.58232,0.260373,-0.661339,0.128142,0.661248,-0.251392,-0.295006,-0.371405,0.213985,-0.039688
7829,-0.720972,-0.433145,0.171151,-0.681302,0.144144,0.502139,-0.555652,-0.0333394,0.051427,0.138703,0.160084,0.0346693,-0.361922,0.661792,0.384138,-0.553634,-0.138806,-0.512705
7830,-0.425966,-0.515816,0.0738185,0.218451,-0.207185,-0.686082,-0.396923,-0.378245,-0.180901,0.303533,-0.1032,-0.528218,-0.180728,-0.222092,-0.175229,-0.372589,0.553041,-0.657027
7831,-0.787389,0.0059806,0.293614,-0.614536,0.364301,0.579791,-0.769932,-0.102554,-0.337809,0.102486,-0.397609,0.402324,0.478675,0.266679,-0.354206,-0.474523,-0.534932,-0.441171
7832,-0.702627,-0.569047,-0.357306,-0.278045,-0.33243,0.414949,-0.830925,0.276249,-0.257052,0.472335,-0.366764,0.189969,-0.387122,0.15421,0.417038,-0.594786,0.600552,0.158942
7833,-0.360775,0.141898,-0.0253238,-0.268632,0.0754915,-0.682418,-0.934832,-0.594147,-0.519204,-0.32435,-0.407661,0.277602,0.700813,0.340319,-0.393354,-0.689715,-0.27917,-0.574942
7834,-0.672596,-0.419525,-0.0726015,-0.0119236,-0.213519,0.492145,-0.945923,-0.410553,-0.0929516,0.622542,-0.0444993,0.338932,-0.249864,0.935623,0.330215,-0.50992,0.595293,-0.338185
7835,-0.351987,-0.298179,-0.33273,-0.651361,-0.256599,-0.433479,-0.841526,0.102698,-0.676081,-0.069834,-0.102626,-0.0892525,-0.0845459,0.476332,0.197021,-0.449178,-0.125112,0.0543428
7836,-0.76134,-0.226444,-0.0529666,0.07739,-0.137879,0.175068,-0.8994,-0.493865,0.0381305,-0.147282,-0.339785,0.0767925,0.398776,0.43922,-0.0485182,-0.512547,0.188613,0.0597989
7837,-0.280959,-0.469359,0.0460334,-0.641272,0.175181,-0.153539,-0.291749,-0.212503,-0.51288,0.298757,-0.354845,0.162285,-0.0852742,0.00554236,0.116358,-0.626377,-0.025013,-0.609893
7838,-0.79724,-0.114729,-0.193373,0.00595234,0.063766,-0.267599,-0.752676,-0.305597,-0.137952,0.043581,-0.314055,6.48673e-05,0.589891,0.848656,-0.11046,-0.271198,-0.327753,-0.704796
7839,-0.486266,-0.458561,-0.66991,-0.0642448,-0.221407,0.151063,-0.702489,-0.132167,-0.529458,0.0366667,-0.280015,0.0752835,0.530564,-0.47772,-0.216093,-0.777296,0.259275,0.133779
7840,-0.594115,-0.54766,0.0173833,-0.42428,0.0211634,-0.223818,-0.314931,-0.174428,-0.758674,0.331817,-0.133552,0.013335,0.45632,0.80586,0.262576,-0.591937,-0.372968,0.243205
7841,-0.697742,-0.208079,0.402466,-0.0364202,-0.137709,-0.488162,-0.693175,-0.119491,-0.224887,-0.0490095,-0.312402,0.0934072,-0.0395725,-0.35396,-0.253254,-0.360871,0.467752,-0.820747
7842,-0.28672,-0.612458,-0.498427,-0.00804998,-0.165807,-0.454232,-0.378576,-0.0464315,-0.223168,0.42887,-0.276128,0.315267,0.521066,-0.587616,-0.237283,-0.366908,0.0824692,-0.456963
7843,-0.869992,-0.49469,0.365172,-0.260665,-0.0212552,0.411096,-0.424777,0.212064,-0.255837,0.27461,-0.164965,0.231397,-0.346005,0.893931,0.371016,-0.37294,-0.12259,-0.724179
7844,-0.225073,-0.57852,-0.0221094,-0.0508807,-0.123939,0.0699891,-0.53197,-0.515809,-0.331962,0.449223,-0.258294,0.0937908,0.491598,0.411714,-0.192311,-0.409114,-0.124368,0.29258
7845,-0.798138,-0.262828,-0.145484,-0.500006,0.0205205,0.546759,-0.426754,-0.527079,-0.269596,0.555232,-0.294835,0.219899,-0.185868,0.0134355,0.139486,-0.466739,0.490909,0.376336
7846,-0.942132,-0.451841,0.219049,0.0548206,-0.170727,-0.416567,-0.628969,0.100778,-0.472853,0.337129,-0.665385,0.750753,0.710993,0.445486,-0.322081,-0.349864,0.521648,-0.713858
7847,-0.768992,-0.444526,0.28112,-0.521458,0.325014,-0.182274,-0.204304,-0.462021,-0.434397,0.260526,-0.734238,0.420325,-0.611857,0.831774,0.447857,-0.886185,0.0823054,0.270544
7848,-0.278908,-0.0943064,-0.217658,-0.0561523,-0.449999,-0.186494,-0.624795,0.0298199,-0.146546,0.102389,-0.14373,0.00590029,0.729487,-0.206385,0.171282,-0.471543,0.0980211,0.0816904
7849,-0.816637,-0.403585,-0.0592369,-0.364255,-0.543552,0.137167,-0.691302,-0.246947,-0.470604,0.574962,-0.0180984,-0.0301305,0.380276,0.370446,-0.400658,-0.508974,-0.68876,-0.548938
7850,-0.743575,-0.153342,-0.275147,-0.405726,-0.366412,-0.300418,-0.280569,-0.126286,-0.212936,-0.231937,-0.449903,0.337452,-0.0381063,-0.18287,0.0171237,-0.706212,0.0994625,0.199173
7851,-0.597089,-0.514138,0.0611119,-0.474366,0.038921,-0.314902,0.237194,-0.351962,-0.276475,0.608728,-0.067138,-0.175069,0.601618,0.541439,-0.163341,-0.196617,0.0247824,-0.048316
7852,-0.634295,0.0383831,-0.0143929,0.0513563,-0.124905,-0.461844,-0.625315,-0.380187,-0.246427,0.672036,-0.544074,0.00890587,0.469449,-0.112601,0.382824,-0.403447,-0.08029,-0.819474
7853,-0.438612,-0.075295,-0.0306869,-0.190809,-0.140855,-0.115272,-0.586237,0.044724,-0.532741,0.332067,-0.277285,0.369101,0.0100232,0.605125,0.0596528,-0.46453,-0.332104,-0.399011
7854,-0.91682,-0.501677,0.243957,-0.411357,0.116068,-0.0256849,-0.722909,-0.418596,-0.0469449,0.325302,-0.48073,-0.0734915,0.226277,-0.248527,0.10596,-0.516447,0.00947415,-0.202113
7855,-0.898746,0.07929,-0.427393,-0.702184,-0.2122,-0.125816,-0.551998,-0.0727017,-0.599482,0.0667748,-0.14366,0.148643,0.27238,0.403494,-0.0160172,-0.51406,-0.443504,-0.521278
7856,-0.655137,-0.593228,0.103747,0.154974,-0.149717,-0.335939,-0.399371,0.050256,-0.11229,0.0239886,-0.17123,0.35876,-0.00342919,-0.0521368,-0.021014,-0.258416,0.547419,-0.797568
7857,-0.609563,0.14889,-0.243316,-0.614164,-0.0293686,0.0113593,-0.569607,-0.057928,-0.753695,0.378807,-0.0958203,0.0218337,-0.387579,0.132837,0.163296,-0.349983,0.608403,0.568044
7858,-0.593122,-0.261219,0.128939,-0.776407,-0.140119,-0.476997,-0.634894,-0.235724,-0.25798,0.49165,-0.402913,0.373479,0.61428,0.239596,-0.0978701,-0.711857,-0.461885,-0.553105
7859,-0.260765,-0.269109,-0.28792,0.366384,-0.000773584,0.104202,-0.483793,0.125905,-0.268575,-0.147836,-0.125972,-0.204118,0.170823,0.163166,0.496988,-0.786413,-0.0778135,-0.234954
7860,0.341888,-0.229085,0.227793,-0.816711,-0.347706,-0.118922,-0.526015,-0.474463,-0.287539,0.491213,-0.298205,0.157726,0.254896,0.206083,-0.396982,-0.716718,0.420567,0.0158764
7861,-0.994639,-0.154653,-0.41124,-0.838154,0.144733,-0.0886575,-0.704635,-0.141933,-0.279897,-0.182337,-0.285392,0.0478223,0.740576,0.318022,-0.35579,-0.558285,-0.04693,-0.0113848
7862,-0.961668,-0.362038,-0.123833,-0.531181,-0.557519,-0.446708,-0.56959,-0.322903,-0.316612,-0.249704,-0.0860229,-0.158346,0.0979638,-0.0893096,-0.00140992,-0.55908,0.134522,-0.975461
7863,-0.438943,-0.150668,-0.198034,-0.118648,0.340496,-0.178155,-0.583272,0.145364,-0.58416,0.534544,-0.267357,0.384886,-0.00318897,0.445053,0.0151856,-0.618271,0.0708843,-0.102902
7864,-0.426064,-0.304519,0.218847,-0.577124,-0.69663,-0.231133,-0.667953,-0.313869,-0.00662496,-0.168221,-0.0930617,-0.248884,0.362211,-0.234859,0.0299663,-0.42165,-0.000202743,-0.506314
7865,-0.692558,-0.186138,-0.374317,-0.113618,-0.329352,0.347919,-0.535122,0.118106,-0.253646,0.646457,-0.138838,0.0803577,-0.00329354,0.629317,-0.0610749,-0.530155,0.309916,0.110673
7866,-0.429941,-0.326093,0.145958,-0.404471,0.148399,-0.4351,-0.603563,-0.432525,-0.302445,-0.202521,-0.747191,0.220804,0.567938,0.47395,-0.159439,-0.880324,0.0488938,-0.439265
7867,-0.789635,-0.331761,-0.613379,-0.179608,-0.208616,0.274689,-0.354459,0.0520917,-0.312044,0.520283,0.298817,-0.0555995,0.11111,-0.0454017,0.162563,-0.900273,-0.20722,-0.33704
7868,-0.61341,-0.263514,0.462289,-0.321345,-0.929208,-0.277923,-0.678222,-0.840286,-0.583698,-0.226213,-0.466548,-0.00825951,0.153732,0.436281,-0.366518,-0.778405,0.1305,-0.204111
7869,-0.913019,-0.594059,-0.5721,-0.0967166,0.227202,0.046568,-0.527053,-0.219567,-0.435301,0.552218,-0.557609,0.0875474,0.525605,0.97953,0.0302787,-0.153719,-0.0680099,-0.367608
7870,-0.585844,0.00596352,-0.679138,-0.682957,-0.309935,0.171479,-0.481036,-0.12776,-0.158773,0.421907,-0.295684,0.0168638,-0.172778,0.583087,-0.237584,-0.83674,0.620006,-0.102961
7871,-0.832209,-0.198779,0.530903,-0.0795164,0.433958,-0.183056,-0.500812,-0.253265,-0.561645,0.272823,-0.309251,0.0858612,0.645338,-0.0188805,0.254019,-0.569785,0.0635227,-0.225043
7872,-0.619864,0.091827,-0.398838,-0.670665,-0.584098,0.197105,-0.501989,0.0513254,-0.270834,0.167101,-0.343698,-0.18949,-0.501893,-0.196761,-0.210443,-0.506744,0.251122,-0.324932
7873,-0.45549,-0.719826,0.32802,-0.501403,-0.320447,-0.103925,-0.563981,-0.434547,-0.568161,-0.0355107,0.208749,0.220769,0.639302,0.220729,0.0624675,-0.645699,-0.00434858,0.0344302
7874,-0.571394,-0.106854,-0.436594,-0.188693,-0.0571495,0.240105,-0.524907,0.0802036,-0.490689,0.359869,-0.723193,-0.133772,-0.426527,0.320716,0.0922897,-0.572119,0.349211,-0.542044
7875,-0.644043,-0.544645,0.334982,-0.249077,-0.134766,-0.145749,-0.542894,-0.389128,-0.16809,0.0595737,0.162339,-0.0555849,0.641137,0.303051,-0.108345,-0.490065,-0.269593,0.264885
7876,-0.432989,-0.491081,0.388096,-0.319797,-0.0226456,-0.0526093,-0.485649,-0.167259,-0.324229,0.197635,-0.641845,0.867389,-0.291102,0.355495,0.206066,-0.435446,-0.197824,-0.343376
7877,-0.692271,-0.248826,0.117942,-0.0807147,-0.441013,0.0196788,-0.574416,0.183945,-0.193805,0.236426,-0.136432,0.38461,-0.149586,0.908091,-0.159863,-0.307978,0.383242,-0.410256
7878,-0.827526,-0.397333,-0.112255,-0.397969,0.288368,-0.222527,-0.163507,-0.551438,-0.201106,0.343166,-0.0981458,0.209048,0.485983,0.497991,0.120954,-0.474407,0.370644,-0.800845
7879,-0.85048,-0.473443,0.0246618,-0.195827,-0.39638,0.166791,-0.87504,-0.597805,-0.551539,0.0241292,-0.223997,0.292484,0.429453,0.315755,-0.0629101,-0.393269,-0.0272715,0.301151
7880,-0.768036,-0.0288897,0.0303371,-0.433662,-0.0346254,0.214959,-0.259608,-0.837243,-0.153396,0.250949,-0.380461,-0.120548,0.561157,-0.159445,0.0885554,-0.542228,0.406297,-0.731597
7881,-0.863907,-0.136699,0.2911,0.0547868,-0.279674,-0.640969,-0.843511,0.513154,0.0370178,0.167444,-0.40736,0.24282,-0.317605,0.675459,-0.0718728,-0.503354,0.170848,-0.587881
7882,-0.154918,-0.454778,-0.678172,-0.563044,-0.13123,-0.158734,-0.533656,-0.837298,-0.587395,0.333367,-0.3852,0.370979,0.249845,-0.311728,0.0445434,-0.589796,0.500958,0.0983947
7883,-0.880601,0.149715,0.0972695,0.0174548,0.0350449,-0.354413,-0.716036,-0.857568,-0.195263,0.0654745,-0.212139,-0.139056,0.113969,0.741772,0.202363,-0.514831,-0.198674,-0.669893
7884,-0.913221,-0.523946,-0.216575,-0.338162,-0.387442,0.292268,-0.748844,-0.901984,-0.225603,0.284663,-0.385252,-0.358472,-0.0126699,-0.26382,-0.195993,-0.512864,-0.154645,0.10534
7885,-0.0457587,0.0722869,-0.0141333,-0.510495,0.095507,-0.333842,-0.480314,-0.852226,-0.269353,-0.0582475,-0.0171714,0.506365,0.131657,0.451767,-0.207517,-0.708343,-0.246891,-0.613929
7886,-0.727469,-0.214979,-0.0677851,-0.629356,-0.470752,0.0558783,-0.740833,-0.19735,-0.297692,0.673566,-0.542744,0.343343,-0.040985,0.679222,0.154245,-0.746136,0.419541,0.0279364
7887,-0.455045,-0.267595,-0.200521,-0.133711,0.290185,-0.361706,-0.692107,-0.26312,-0.469471,0.206239,0.088425,0.02866,0.383656,0.427408,0.252908,-0.41788,-0.196443,-0.462243
7888,-0.850572,-0.257442,-0.259426,-0.298059,-0.54198,-0.759632,-0.621183,-0.17407,-0.184376,0.396057,-0.594424,0.0335123,0.00609836,-0.00572708,-0.215532,-0.87034,0.349228,-0.160747
7889,-0.204022,-0.690588,0.196449,-0.196117,0.332104,-0.1256,-0.400099,0.0711436,-0.450103,-0.0325465,-0.0651656,-0.100158,0.345798,0.224581,0.0990163,-0.309791,-0.373067,-0.429996
7890,-0.324983,-0.315009,-0.0203354,-0.338849,0.520022,0.10665,-0.65797,-0.145818,-0.0511444,0.555702,-0.383333,0.283981,0.303397,0.0884154,-0.328391,-0.645066,0.341449,0.268593
7891,-0.743836,-0.338486,-0.107425,-0.243788,-0.334833,-0.361785,-0.43561,0.0953522,-0.538033,0.101333,-0.175339,-0.0841835,-0.0777218,0.229679,0.152519,-0.849168,0.470983,-0.690469
7892,-0.428438,-0.253672,0.104555,-0.37215,-0.144019,0.0814559,-0.752758,-0.301451,-0.0417763,0.254838,-0.0827268,-0.0464209,0.985576,-0.208704,0.067198,-0.333892,-0.320575,0.224848
7893,-0.523028,-0.348089,0.0799959,-0.481821,0.0807501,0.651715,-0.749606,0.152328,-0.578611,0.285289,-0.0243386,0.141787,0.971979,0.0675762,0.260253,-0.622017,0.414841,-0.632525
7894,-0.274621,-0.297395,0.526137,-0.190626,-0.0884767,0.0550495,-0.417607,-0.539653,-0.0236517,0.162573,-0.581772,-0.0209654,0.830773,0.412124,-0.00596171,-0.0926567,-0.264262,0.415051
7895,-0.909436,0.126861,-0.00827415,-0.425754,-0.536628,-0.0818331,-0.454593,0.169793,-0.54451,0.22376,0.0853231,0.0861463,-0.21939,0.0205606,0.0268035,-0.527043,0.444701,0.0820235
7896,0.0378508,-0.62688,-0.142278,-0.0791737,0.366498,0.252707,-0.464281,-0.207187,-0.217327,0.0696677,0.196124,0.0334426,0.508411,0.431452,0.0985621,-0.285873,-0.250267,-0.253189
7897,-0.912717,-0.200022,-0.0862754,-0.606048,0.0457918,0.317935,-0.629579,-0.260796,-0.156756,0.346625,-0.680688,0.0560585,0.62814,0.18109,0.195776,-0.451712,0.387925,-0.444604
7898,-0.90771,-0.019905,0.0214711,-0.607895,0.0565676,-0.771137,-0.972607,-0.286407,-0.481884,-0.0341806,-0.190561,0.595348,0.896162,0.234235,-0.175153,-0.795211,-0.254839,-0.0349077
7899,-0.720294,-0.693697,-0.0782692,-0.719176,-0.0722597,-0.971859,-0.0977791,-0.158849,-0.577866,0.348054,-0.388422,0.483925,-0.674793,0.16097,0.0866951,-0.21724,0.404581,0.141487
7900,-0.373919,-0.662767,0.253578,-0.238216,-0.683602,-0.248409,-0.52647,-0.337852,0.0623648,0.00934555,-0.155151,-0.1129,-0.763476,0.670864,-0.0769688,-0.499771,0.432148,-0.130429
7901,-0.718817,-0.200295,-0.0421349,-0.272829,0.51894,0.231517,-0.197401,-0.0469809,-0.644663,0.115599,-0.442634,0.529431,0.965213,-0.364939,-0.184955,0.119701,0.152378,-0.221909
7902,-0.814259,-0.226709,-0.0424169,0.0755931,-0.686774,0.844602,-0.783827,-0.342913,-0.695419,0.115599,-0.148351,-0.422934,0.108654,0.681311,0.0807481,-0.894681,0.0574664,-0.713594
7903,-0.239547,-0.220204,-0.185815,-0.262196,0.429561,-0.161358,-0.41342,0.18702,-0.567363,0.412894,-0.237328,-0.364452,0.528939,0.173067,-0.19417,-0.489031,0.0839981,-0.691088
7904,-0.011609,-0.190546,0.299022,-0.631438,-0.112171,0.0367216,-0.518863,-0.295794,-0.28868,0.345075,-0.0941015,0.0576251,-0.0497034,0.543735,0.177399,-0.445992,0.503748,-0.446411
7905,-0.980452,-0.137332,-0.227067,0.0313176,-0.347289,-0.093187,-0.816516,-0.107724,-0.404489,-0.117444,-0.762653,-0.0171092,0.464365,0.507283,0.301874,-0.296386,-0.00880559,-0.381595
