,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,a[1],a[2],a[3],a[4],b[1],b[2],b[3],b[4],sigma_bkg,a_bkg[1],a_bkg[2],a_bkg[3],a_bkg[4],b_bkg[1],b_bkg[2],b_bkg[3],b_bkg[4]
606,-5.50815,0.764369,0.553734,3.0,7.0,0.0,11.2308,-0.625662,-0.0175932,-0.00708808,0.0549863,0.100925,-0.0231059,0.0575083,0.0132693,0.00838449,-0.641363,0.0764331,0.00325401,0.0926458,-0.0878465,-0.00762319,-0.0993946,0.0626171,0.0836562
607,-4.62967,0.951311,0.553734,3.0,7.0,0.0,16.1249,0.349216,0.116099,0.091655,-0.0101264,-0.0892605,-0.0742838,0.00149798,-0.150177,0.0166193,-0.26448,-0.0110968,-0.0783183,0.00445248,-0.0233673,-0.201263,-0.00595345,-0.0833846,-0.0536793
608,-4.89142,0.988469,0.553734,3.0,7.0,0.0,13.5631,-0.639579,0.0325454,0.11666,-0.0280803,0.0157736,0.0733073,-0.00513385,0.0475035,-0.0771991,-0.428524,0.080592,0.00704689,0.0715808,-0.167927,-0.0415064,-0.0267958,0.0271583,0.0445459
609,-2.68186,0.96131,0.553734,3.0,7.0,0.0,13.0734,0.0912068,0.131906,-0.0624278,-0.0330021,0.0292321,-0.177986,0.0738561,-0.177642,0.0452308,-0.0217616,-0.020254,-0.0343442,0.0409165,-0.0271513,-0.122844,-0.089715,-0.0975954,0.0187184
610,-4.25165,0.86635,0.553734,3.0,7.0,0.0,11.8674,-0.546351,0.032802,0.0831369,-0.00305751,-0.000269562,0.0786272,-0.0257901,0.0422764,-0.118946,-0.443818,0.071649,0.0342447,0.0693719,-0.0940225,-0.0598154,-0.020344,0.0465761,0.0447321
611,-4.44648,0.932699,0.553734,3.0,7.0,0.0,13.4877,-0.526681,0.0793147,-0.0588577,-0.0621211,0.0401234,-0.175189,0.0875416,-0.1594,0.106326,-0.357688,-0.103204,-0.0855983,0.0431095,-0.0415399,-0.0750347,-0.0612117,-0.0702593,0.00241061
612,-9.16014,0.926162,0.553734,3.0,7.0,0.0,17.818,0.628686,0.151259,0.0371485,-0.140965,0.0966411,-0.0276678,-0.110247,0.00425816,-0.00663088,-0.275553,0.128361,0.0283203,0.0724173,0.002472,-0.113895,-0.101191,0.0374032,0.0123632
613,-4.51247,0.952996,0.553734,3.0,7.0,0.0,16.7991,0.381526,0.173228,0.0471377,-0.101038,0.0975714,-0.050381,-0.0790124,0.00383588,-0.00243483,-0.366751,0.0270913,0.0122602,0.021871,-0.0638127,-0.0759078,-0.147842,0.0276582,-0.0377409
614,-5.27969,0.909807,0.553734,3.0,7.0,0.0,16.6735,-0.686252,-0.00836759,0.00931753,0.00738614,-0.0823354,-0.0424434,0.149923,-0.149601,-0.0497321,-0.160118,0.00750808,-0.0702531,0.150154,-0.0673492,-0.130067,0.00616528,-0.0735848,0.112437
615,-8.46135,0.828969,0.553734,3.0,7.0,0.0,16.5689,0.27318,0.148194,0.071983,-0.0883864,0.125792,-0.0454591,0.0019132,0.0964573,-0.0830158,-0.722635,0.0527853,-0.0241636,-0.0257191,-0.0499671,-0.0845257,-0.0505013,0.0318908,-0.0938317
616,-8.60331,0.89183,0.553734,3.0,7.0,0.0,22.5933,-0.706605,-0.0350294,-0.0289073,0.00585541,-0.0700811,-0.055875,0.0257591,-0.231064,0.0754472,-0.316905,-0.119733,-0.0677447,0.131526,-0.101627,-0.08287,-0.0665239,-0.0778309,0.113725
617,-8.24253,1.0,0.553734,3.0,7.0,0.0,15.0718,-0.430794,0.141923,0.0856855,-0.0356205,0.0609066,-0.14361,0.0535011,0.0699334,-0.116619,-0.109179,0.19867,0.05363,-0.0548262,-0.0599763,-0.0356661,-0.0800501,0.0104568,0.00757513
618,-5.00375,1.0,0.553734,3.0,7.0,0.0,16.0005,-0.459623,0.182563,-0.0627161,-0.0252356,0.0677153,0.031296,0.0389057,-0.195748,-0.01837,-0.295521,-0.036814,0.040851,0.0838724,-0.0689708,-0.0925434,0.0191272,-0.0966387,-0.0575545
619,-3.10337,1.0,0.553734,3.0,7.0,0.0,11.3586,-0.224772,0.0688982,0.104108,-0.00191056,-0.062127,-0.0541607,-0.03729,-0.0644983,-0.0263578,0.0620531,0.0543416,0.091413,0.124549,-0.113458,-0.160524,-0.0529822,0.0862079,0.0542853
620,-2.41376,0.991032,0.553734,3.0,7.0,0.0,9.18342,-0.163698,0.0806404,-0.0514288,-0.00903782,0.10827,-0.0952675,0.0421696,-0.110039,0.0276144,-0.510394,0.0253765,-0.0936487,-0.0287905,-0.135932,-0.0646036,-0.0917319,-0.0815306,-0.0798712
621,-3.10662,0.958254,0.553734,3.0,7.0,0.0,7.50921,-0.220452,0.0263215,0.0591527,0.00398463,-0.0448983,0.0435235,-0.0827485,-0.0115849,-0.0183358,-0.0292087,-0.00332268,0.004733,0.141011,-0.0474881,-0.132422,-0.0563282,0.0736455,0.133767
622,-2.77347,1.0,0.553734,3.0,7.0,0.0,6.31118,-0.242002,0.0911196,-0.0183094,-0.0760313,0.0812982,-0.162475,0.121087,-0.0958717,-0.0118061,-0.485161,0.0155688,-0.0459059,-0.0115758,-0.103683,-0.0481759,-0.0453851,-0.0850857,-0.105406
623,-1.47295,0.853172,0.553734,3.0,7.0,0.0,11.1293,-0.378163,0.0280808,-0.0358822,-0.0617928,0.113372,-0.0832757,0.116025,-0.032406,0.00248185,-0.366007,0.0107714,-0.0354162,-0.0334728,-0.0722882,-0.0104516,-0.0420406,-0.0245582,-0.0488156
624,-1.80125,0.889471,0.553734,3.0,7.0,0.0,11.0438,0.0391066,0.0211925,0.102941,-0.0223451,-0.0912273,-0.0555772,-0.0877017,-0.0704838,-0.0497658,-0.165231,0.0338815,-0.0529455,0.140074,-0.147104,-0.143257,-0.037609,-0.0207032,0.0985225
625,-2.12365,0.950105,0.553734,3.0,7.0,0.0,8.00055,-0.25742,0.132842,-0.0425356,-0.0659688,0.131265,-0.0655833,0.0872205,-0.0506785,0.0511219,-0.541553,0.0298392,0.00323966,0.00392957,-0.00271745,-0.0534263,-0.0720927,-0.0171941,-0.0608077
626,-2.10428,0.849796,0.553734,3.0,7.0,0.0,11.2212,0.0321988,0.0207429,0.069543,0.00987347,-0.129352,-0.0616968,-0.0276204,-0.0879623,-0.0774044,0.0408627,0.00834364,-0.0802898,0.112034,-0.073352,-0.164088,-0.0432601,-0.0232363,0.0960624
627,-6.68516,0.558077,0.553734,3.0,7.0,0.0,18.9657,-0.209488,-0.072641,-0.106508,-0.0205745,0.110533,-0.0730511,0.069233,-0.0509025,-0.0322431,-0.539702,0.0149551,0.122247,-0.0244134,0.0152061,-0.134777,-0.0557693,-0.112867,0.0298859
628,-4.61839,0.900683,0.553734,3.0,7.0,0.0,18.243,-0.330079,0.134056,0.0205403,-0.14746,0.132649,-0.051364,0.0507391,-0.156983,0.0962611,-0.641101,0.0593614,-0.0210493,0.0788875,-0.0385568,-0.162579,0.00564637,-0.0547282,0.0735103
629,-1.15704,0.952658,0.553734,3.0,7.0,0.0,11.1035,0.00644363,0.0280829,0.0477678,-0.0500379,0.0036957,-0.159378,-0.000544975,0.0422046,-0.125401,-0.261686,0.0402148,-0.0783236,0.0648109,-0.113886,-0.143127,-0.0728939,0.0204321,-0.0248984
630,-7.42405,0.593192,0.553734,3.0,7.0,0.0,15.0405,-0.413699,0.079257,0.0140865,-0.0503573,0.0396297,-0.106301,0.15373,-0.0561432,-0.0350519,-0.552087,0.107916,-0.00281114,0.172165,0.0110621,-0.0803634,-0.0114361,0.175474,0.00309883
631,-5.16038,0.9482,0.553734,3.0,7.0,0.0,17.5524,-0.0176893,-0.0828179,-0.0205087,-0.0901243,-0.0596576,-0.114032,0.0167879,0.0197757,0.0645007,-0.580952,0.00159175,0.00502993,0.084152,0.0411212,0.014744,-0.0499448,-0.0053158,0.00353615
632,-7.51668,0.936437,0.553734,3.0,7.0,0.0,16.044,-0.243906,0.169562,0.0143238,0.0734883,0.0710882,0.00672979,-0.0445777,-0.131863,-0.0533762,-0.943348,0.0783418,-0.029078,0.101997,-0.0402017,-0.153575,0.0241949,-0.0160302,-0.0201336
633,-4.20867,0.88303,0.553734,3.0,7.0,0.0,15.9685,-0.51417,-0.0321428,0.0278195,-0.164562,-0.0548434,-0.0952542,0.0731166,-0.0143901,0.0206971,0.17919,0.0497487,0.00464358,0.038243,-0.118193,-0.0160194,-0.158682,-0.0279453,0.0298089
634,-2.4839,0.989083,0.553734,3.0,7.0,0.0,10.7196,-0.215065,0.0724507,0.00773452,-0.0409125,0.00492173,-0.205896,-0.0518265,-0.040466,-0.0450236,-0.310384,-0.0342435,0.0914082,0.129135,-0.106796,-0.123967,-0.0688872,0.000900911,-0.0568688
635,-0.606171,0.972869,0.553734,3.0,7.0,0.0,9.05703,-0.17253,-0.00354955,0.022372,-0.119427,0.0940609,0.00446704,0.0493466,0.0143722,-0.0592127,-0.0283884,0.0745846,-0.0329185,-0.000124399,-0.0182631,-0.0725704,-0.0316009,-0.0342339,0.0325957
636,-3.73699,0.725554,0.553734,3.0,7.0,0.0,11.6933,0.0256155,0.149802,-0.0285647,0.0302493,-0.0458747,-0.16767,0.00172684,-0.00929618,-0.0474955,-0.413757,0.00603584,-0.0251192,0.075561,-0.113601,-0.249921,-0.03436,0.0440067,0.0671054
637,-6.40556,0.89765,0.553734,3.0,7.0,0.0,12.8748,0.208996,0.14033,0.00225974,-0.0161635,0.0197223,-0.183794,-0.0219737,-0.0213509,-0.0520421,-0.335365,-0.0088962,-0.0170552,0.0954391,-0.0791639,-0.272143,0.0328431,0.0980196,0.0253766
638,-2.87493,0.965535,0.553734,3.0,7.0,0.0,16.1135,-0.230884,0.0471605,-0.00668595,-0.0946046,0.0977922,0.0850576,0.0431318,-0.00450766,-0.0438993,-0.261516,0.0377732,0.0108649,0.0471717,-0.0508664,-0.0154654,-0.145862,-0.0812117,0.127996
639,-7.30522,0.754989,0.553734,3.0,7.0,0.0,15.6393,0.0118292,-0.0197157,-0.0398055,-0.175056,0.123992,-0.0189566,0.0454659,-0.0430578,-0.0313624,-0.119266,0.144371,-0.0959082,-0.0225136,-0.0719957,-0.159937,0.0440447,0.0299401,0.144959
640,-2.37047,1.0,0.553734,3.0,7.0,0.0,12.1801,-0.364942,0.0362632,0.0488295,0.0112875,0.0462636,-0.0823441,-0.00213526,-0.17358,0.0820241,-0.546031,-0.0704401,0.0723807,0.00742507,-0.0548542,-0.065684,-0.0158419,-0.0330912,0.00372454
641,-6.95812,0.777998,0.553734,3.0,7.0,0.0,16.0079,-0.191297,0.0742669,-0.0728685,-0.17677,-0.045843,-0.0750473,0.0351229,-0.00323077,-0.045683,-0.59825,0.0722726,-0.247244,0.0340073,-0.0584606,-0.126223,-0.0479122,0.034078,-0.0141217
642,-11.0444,0.742289,0.553734,3.0,7.0,0.0,20.6093,-0.259357,0.0961502,0.0732535,0.0775805,0.0972414,-0.016589,0.0272032,0.0166361,0.0364838,-0.145192,-0.130529,0.132503,0.137534,-0.0709174,-0.0952705,-0.158186,-0.00785401,0.217604
643,-5.15795,0.989816,0.553734,3.0,7.0,0.0,16.6864,-0.139149,0.0796012,-0.0119373,0.0298164,-0.0321418,-0.0151365,-0.0157775,-0.060536,0.0561879,0.0919218,-0.0276208,0.0363568,0.100603,-0.0205119,-0.150028,-0.141115,-0.0424436,0.224311
644,-1.84827,0.99205,0.553734,3.0,7.0,0.0,10.4492,0.242057,0.0634766,-0.0584169,-0.0371237,-0.0296072,-0.0148998,0.0234848,-0.0379535,0.0459778,0.124633,0.123533,-0.000417218,0.0383714,-0.013356,-0.112176,-0.061368,-0.0648865,0.0685897
645,-6.68349,0.863023,0.553734,3.0,7.0,0.0,13.0744,-0.570518,0.157755,0.213041,-0.062073,0.0951245,-0.117928,0.045216,-0.0858917,-0.0317443,-0.136683,0.0472113,0.00187732,0.0400485,-0.131784,-0.169149,0.0120291,-0.140396,0.0422407
646,-5.47104,0.782408,0.553734,3.0,7.0,0.0,22.0501,-0.477857,0.0183801,-0.115325,0.0338139,-0.103089,-0.0663683,-0.0242769,0.021704,0.04209,-0.587089,-0.018081,-0.0166772,0.0254716,0.0166602,-0.086605,-0.0515015,-0.119222,-0.0179328
647,-2.27703,1.0,0.553734,3.0,7.0,0.0,12.3824,-0.0557678,0.077644,-0.035358,-0.0408363,0.0434425,-0.0685965,0.0533308,-0.181826,-0.0699927,0.384773,0.0612324,0.0272562,0.0589569,-0.0524796,-0.0468476,-0.0695759,0.0127187,0.0445613
648,-6.88572,0.823541,0.553734,3.0,7.0,0.0,12.4092,-0.261056,0.0568812,-0.0428486,-0.0592592,0.0786273,-0.114722,0.0961573,-0.16316,-0.11461,0.489856,0.121933,0.0495082,0.033521,-0.0643798,-0.109982,-0.1054,0.0583953,0.0190417
649,-5.93575,0.956916,0.553734,3.0,7.0,0.0,13.9024,-0.14729,0.0907299,0.0874397,-0.129565,0.0137076,0.0311109,0.0112472,0.0406821,0.0823588,-0.644065,-0.100846,-0.10469,0.032805,-0.150909,-0.0825987,-0.00855218,-0.0884635,-0.0213544
650,-6.05609,0.964472,0.553734,3.0,7.0,0.0,16.0081,-0.460608,-0.0454752,-0.0146148,0.0558889,-0.0130169,-0.133048,0.0200376,-0.154652,-0.0814951,-0.526241,0.1441,0.0254258,0.0861547,0.0283627,-0.143275,-0.098346,0.056157,0.0403518
651,-3.35518,0.997583,0.553734,3.0,7.0,0.0,13.354,-0.273801,0.0368115,-0.0223285,-0.0571826,0.0244407,-0.0168274,-0.03373,-0.0292218,-0.184418,0.176682,-0.0599716,-0.0201303,0.0952783,-0.133909,-0.154921,-0.0524712,-0.0670098,0.0866833
652,-2.42863,0.84753,0.553734,3.0,7.0,0.0,13.4359,-0.410348,-0.0152202,0.0360531,-0.050874,-0.0106525,-0.106246,0.0112957,-0.0322625,-0.186744,-0.149173,-0.0467894,-0.0171835,0.136887,-0.0923427,-0.106875,-0.0162815,-0.0787237,0.0789875
653,-0.445951,0.844962,0.553734,3.0,7.0,0.0,12.0072,0.0994233,0.146678,-0.00522942,-0.0459444,0.0631705,0.0036879,0.0432225,-0.055881,0.0750025,-0.33008,0.0994775,-0.0332285,0.000278087,-0.0949092,-0.0617637,-0.0729757,0.0464589,0.0019003
654,-1.05958,0.978599,0.553734,3.0,7.0,0.0,6.13539,-0.451723,0.0547969,0.0104856,-0.134777,-0.113232,-0.061323,0.000287081,-0.108401,-0.0144419,-0.186051,-0.0472213,0.00787807,0.085995,-0.00345476,-0.111731,-0.117343,-0.0614739,0.0684255
655,-4.11735,0.821741,0.553734,3.0,7.0,0.0,10.7435,0.0968214,-0.0607782,-0.0504262,0.0823696,0.0403547,-0.0360088,0.0137326,-0.0834576,0.00723524,-0.322967,0.109726,-0.105486,-0.0350912,-0.0720615,-0.180742,0.0238806,0.00417741,0.00841235
656,-3.22081,0.994326,0.553734,3.0,7.0,0.0,10.4274,-0.464883,0.0855235,0.0651657,-0.112045,0.0855638,-0.0990808,-0.0852413,-0.0842619,0.0411181,-0.169977,-0.0296404,-0.0120439,0.132555,-0.145467,0.0300659,-0.11053,0.00475273,0.0174472
657,-4.16239,0.668102,0.553734,3.0,7.0,0.0,21.3191,0.114313,0.0743546,-0.0207871,0.0195982,-0.0936477,-0.00772209,0.0953737,-0.0905725,-0.0713456,-0.214476,0.098685,-0.0472674,-0.0253118,0.00539056,-0.203957,0.0408998,-0.0712659,0.050793
658,-3.59517,0.880268,0.553734,3.0,7.0,0.0,12.6961,-0.391522,0.0324015,-0.098008,-0.0941982,-0.0337403,-0.0703716,-0.0394861,-0.0212813,0.0173169,-0.370767,-0.050297,0.0529741,0.119862,-0.170005,0.00228864,-0.116572,0.0299083,0.0568711
659,-3.40106,0.922606,0.553734,3.0,7.0,0.0,12.6621,-0.374777,0.0347934,0.122785,0.0042679,0.12781,-0.027658,0.0905999,-0.0333657,-0.048046,-0.0965237,-0.087385,-0.0607217,0.113048,0.00148512,-0.14028,-0.0291287,-0.11317,0.0582792
660,-4.43573,0.71036,0.553734,3.0,7.0,0.0,16.7947,0.0877152,0.136846,-0.0922677,-0.0740646,-0.110617,-0.0690665,-0.0478555,-0.0966508,0.0217779,-0.361584,0.116618,0.065813,-0.0130008,-0.120849,-0.083962,-0.082745,0.0574148,0.00144058
661,-1.55666,0.986611,0.553734,3.0,7.0,0.0,10.3013,-0.235256,0.1028,-0.0482964,0.0080721,-0.0108472,-0.00994297,-0.0462035,-0.0274913,0.00776918,-0.294844,-0.0478153,0.036111,0.106753,-0.0552328,-0.244737,-0.0763672,-0.0675976,-0.00490701
662,-9.37972,0.749309,0.553734,3.0,7.0,0.0,15.6818,-0.0969673,0.1859,-0.064596,-0.105781,0.0541531,0.0951167,-0.0077274,-0.111461,0.00282055,-0.216866,0.197454,0.00853239,0.178167,-0.0529501,-0.049683,-0.0875014,-0.0411335,-0.125725
663,-2.07676,0.987653,0.553734,3.0,7.0,0.0,15.1292,-0.260998,0.106571,0.0444945,0.026821,-0.0624335,-0.140938,0.0515559,-0.00010658,-0.00900685,0.211717,-0.0236285,0.0279348,0.0150044,-0.137696,-0.0945909,-0.0975824,0.0201159,-0.0224473
664,-4.87725,0.868185,0.553734,3.0,7.0,0.0,12.6189,-0.208207,0.0277595,-0.0675445,-0.164487,0.137589,0.023353,-0.0340568,-0.125426,-0.0655626,-0.652494,0.0795736,-0.0830741,0.10632,-0.0542333,-0.0737789,0.0236971,-0.0350621,0.0729926
665,-3.19515,0.878018,0.553734,3.0,7.0,0.0,14.0567,0.021964,0.097819,0.109134,0.0438897,-0.0991254,-0.159613,0.0920776,-0.0236694,0.00673533,-0.014654,-0.0173662,0.0216143,0.02343,-0.107383,-0.0658098,-0.103012,0.0308097,0.00496348
666,-2.02781,0.980285,0.553734,3.0,7.0,0.0,9.9414,-0.0510027,0.0323879,-0.0601118,-0.110298,0.116051,0.0498814,-0.0628897,-0.0566722,-0.0492439,-0.472706,0.112532,-0.057534,0.0911123,-0.0518272,-0.130565,-0.023516,-0.0548668,0.0299742
667,-3.2344,0.831988,0.553734,3.0,7.0,0.0,9.56602,-0.614926,0.0649794,-0.0577274,-0.0290139,0.0220661,0.0327382,-0.0544544,-0.0726328,0.0107675,-0.408686,0.0878,-0.0923591,-0.0291554,-0.0706527,-0.0973857,-0.0951219,0.0140276,0.138372
668,-3.9145,0.93363,0.553734,3.0,7.0,0.0,11.8152,0.252823,0.0637587,0.113639,-0.00732142,0.0297451,-0.146437,0.116334,-0.0818308,-0.00914459,-0.15661,-0.0522027,-0.00426831,0.129039,-0.112796,-0.0925155,0.0203624,-0.00627482,-0.0841462
669,-2.89392,0.84638,0.553734,3.0,7.0,0.0,16.8836,0.110939,0.0353968,0.0898918,-0.0300432,0.0220291,-0.149598,0.171279,-0.0877051,-0.0076086,-0.226192,0.00312721,0.035511,0.0355687,0.00926658,-0.149549,0.0101241,-0.00791827,-0.0510308
670,-2.11381,0.93054,0.553734,3.0,7.0,0.0,9.86751,-0.0709419,0.0726139,-0.00585182,0.0381306,-0.0478551,-0.0948213,-0.082681,-0.0705583,-0.118466,-0.213309,0.00473798,0.0585646,-0.0302267,-0.00815144,-0.0456539,-0.0379191,-0.032293,0.0707604
671,-3.93183,0.786213,0.553734,3.0,7.0,0.0,15.5031,-0.0666793,-0.00267448,0.0449263,-0.0564729,0.115005,-0.030612,0.0995324,0.0491286,0.0910078,-0.293398,0.00685615,-0.0682353,0.00889744,-0.197579,-0.0773504,-0.0691228,0.0577132,0.0277338
672,-2.51393,0.97388,0.553734,3.0,7.0,0.0,11.506,-0.10961,0.0977802,-0.0295443,-0.0343162,-0.0480673,-0.078894,-0.0328313,-0.200396,-0.153042,-0.218957,0.0452354,-0.00976371,0.109279,-0.0250264,-0.0886656,-0.00727199,-0.0687736,0.0600716
673,-3.09207,0.642094,0.553734,3.0,7.0,0.0,18.2341,-0.296226,0.0729305,0.0541919,-0.0454043,0.11818,-0.0417426,0.0425054,0.0921257,0.118099,-0.234616,-0.00785511,-0.0288169,0.0657742,-0.0797973,-0.0828879,-0.144643,0.0229352,0.0356984
674,-3.23609,0.960575,0.553734,3.0,7.0,0.0,9.77322,-0.227476,0.0167974,0.00461313,0.00578982,-0.10438,-0.0570738,-0.0155874,-0.212975,-0.108684,-0.308521,0.0678975,0.00682465,0.0823223,-0.0951267,-0.113911,0.0341465,-0.0801943,-0.0047534
675,-3.14537,0.811859,0.553734,3.0,7.0,0.0,13.2643,0.204503,0.0950237,-0.0343708,-0.114272,0.0690587,-0.0340952,-0.0489944,-0.0753178,0.02099,0.0993385,0.0520612,0.0419578,0.155785,-0.0750598,-0.109461,-0.0426886,-0.137351,0.0793085
676,-3.77078,0.783541,0.553734,3.0,7.0,0.0,12.6465,-0.692057,0.00951942,0.00999728,-0.0729105,0.0450556,-0.0869308,0.0598406,-0.166488,-0.0304497,0.0231374,0.0804228,-0.108989,0.1675,-0.0563363,-0.176013,-0.103967,-0.0611278,0.0164251
677,-7.99954,0.917488,0.553734,3.0,7.0,0.0,14.2682,0.413657,0.121038,0.0520607,0.0302963,0.0635747,-0.0959045,0.0821096,0.00414775,0.0994741,-0.36638,-0.0561306,0.0660469,-0.0551786,0.0238782,-0.054913,-0.0672773,0.0726123,0.0222509
678,-5.41251,0.909585,0.553734,3.0,7.0,0.0,19.6149,0.0184486,-0.0104538,-0.0397472,0.0777837,0.0169102,-0.156797,0.115288,-0.112131,0.0875366,-0.361277,-0.102608,-0.00967713,0.0313514,-0.172906,-0.159383,-0.0633493,-0.0303748,0.0546045
679,-6.20685,0.927253,0.553734,3.0,7.0,0.0,12.9472,-0.319697,0.110139,0.0617022,-0.186133,-0.0021828,0.0288072,-0.0387077,-0.0348825,-0.0808736,-0.120477,0.183724,-0.0583152,0.136789,0.0360739,-0.0441625,-0.0686193,-0.0127003,-0.00165173
680,-4.85512,1.0,0.553734,3.0,7.0,0.0,13.3799,-0.13002,-0.0541202,0.00135497,0.143419,0.00185691,-0.118341,0.0388296,-0.048778,0.089146,-0.178853,0.0236468,0.0652211,-0.0138732,-0.138792,-0.0266354,-0.0178207,-0.0481628,0.0638329
681,-4.97308,0.914916,0.553734,3.0,7.0,0.0,14.0977,-0.165748,-0.0267503,-0.0459904,0.00566047,0.136674,0.00415404,-0.113392,-0.104061,0.0372499,0.011517,-0.0568446,-0.104614,0.103762,-0.0551037,-0.153739,-0.0165567,-0.0782899,0.0934754
682,-6.61727,0.761621,0.553734,3.0,7.0,0.0,18.8328,-0.310441,0.0450862,0.0950835,-0.0100442,-0.0820463,0.0445111,-0.0306797,-0.141129,0.0539883,-0.649547,0.0312557,-0.119902,0.123729,-0.123049,-0.122396,-0.0309338,0.0597547,0.177927
683,-8.75973,0.971528,0.553734,3.0,7.0,0.0,17.5386,-0.115482,0.0738137,-0.0560796,-0.069602,0.105347,-0.165164,0.0967275,0.00570445,-0.114375,0.287315,0.000880971,0.0963794,0.00483299,-0.00239427,-0.0282739,-0.0940724,-0.108634,-0.094478
684,-8.85977,0.950946,0.553734,3.0,7.0,0.0,18.0829,-0.599743,0.012935,-0.0920065,-0.147425,0.0242,-0.077416,0.115684,-0.0731478,-0.121805,-0.0840838,-0.0501598,0.0542344,0.0125328,-0.0939911,-0.0684693,-0.00162695,-0.100345,-0.157092
685,-1.76813,1.0,0.553734,3.0,7.0,0.0,14.0995,0.196311,-0.051811,0.0274971,-0.0607824,0.051739,-0.0963706,0.0652278,-0.0257673,0.0546954,-0.247785,0.0148037,0.0278114,0.0897237,-0.0689504,-0.131406,-0.0396113,0.0983734,0.00488295
686,-3.71667,0.801994,0.553734,3.0,7.0,0.0,15.0913,-0.422535,0.154198,-0.0380767,0.0810454,-0.0312408,-0.0218301,0.000936981,-0.131193,-0.0875474,-0.410158,0.0348066,-0.117745,0.0568784,-0.0301274,-0.0824754,-0.121143,-0.120665,0.0584083
687,-1.95119,0.885819,0.553734,3.0,7.0,0.0,13.3042,0.0444141,-0.0211516,0.041017,0.0195623,0.000477852,-0.116744,-0.0124936,0.0485165,0.0609352,0.0226937,0.019492,0.0177683,0.0834611,-0.114144,-0.0068103,-0.0370919,-0.0352367,-0.033395
688,-6.82804,0.739277,0.553734,3.0,7.0,0.0,13.0427,-0.501512,0.125055,0.0144451,0.00702911,0.026161,0.0428442,0.0611023,-0.161973,-0.182181,-0.626387,0.0748178,-0.141756,-0.00983226,-0.164502,-0.097468,-0.0231844,0.00615146,0.036055
689,-6.01312,0.993543,0.553734,3.0,7.0,0.0,15.2311,0.155122,0.0162508,0.111083,-0.0671909,0.0415158,-0.0858882,-0.0796277,0.0353665,0.112792,-0.105554,-0.0139128,-0.0360502,0.113395,0.0419757,-0.0857926,-0.115146,0.0228056,0.129396
690,-2.95392,1.0,0.553734,3.0,7.0,0.0,11.6072,-0.511919,0.0528359,-0.0519097,-0.0512346,0.0487653,-0.0546761,-0.0556181,-0.161157,-0.0357046,-0.201231,0.0355819,-0.0334147,0.107175,0.0261628,-0.0848743,0.0168216,0.0235841,-0.10174
691,-0.809206,0.982134,0.553734,3.0,7.0,0.0,9.83671,-0.227464,0.0602852,0.0195704,-0.0813429,0.0184437,-0.0455389,0.0770794,0.0279752,0.00411585,-0.332725,0.0205468,0.0162428,0.0348923,-0.166584,-0.127934,-0.126596,-0.0727329,0.13838
692,-1.6986,0.938845,0.553734,3.0,7.0,0.0,6.69379,-0.367988,0.0631421,0.00602402,-0.00305562,0.0119203,-0.0705867,-0.039088,-0.171768,-0.0291673,-0.364,-0.0370196,-0.0445111,0.0922016,0.0225835,-0.0777871,0.035016,0.018001,-0.0634901
693,-2.3855,0.953817,0.553734,3.0,7.0,0.0,9.14718,0.0334112,0.0571391,-0.00283033,-0.022321,-0.0791773,-0.0687162,0.118338,-0.0309342,-0.0626522,-0.365032,0.0563265,-0.00796022,0.0953896,-0.156908,-0.0980157,-0.0746853,0.0174963,0.178025
694,-3.44267,0.891904,0.553734,3.0,7.0,0.0,10.6973,-0.264886,0.0578554,0.0267045,-0.0347441,0.0807627,-0.0617723,-0.0971333,-0.111467,0.0755156,-0.204909,-0.0339853,-0.0484109,0.0112218,0.0272286,-0.0666606,-0.00693085,-0.0441872,-0.121256
695,0.451106,0.903992,0.553734,3.0,7.0,0.0,9.65944,-0.138484,0.108918,0.0244881,0.0178963,-0.0192541,-0.136219,0.0920379,-0.0059393,-0.0473674,-0.288709,0.0447355,-0.0436909,0.046701,-0.040352,-0.0741147,-0.142147,-0.0622997,0.0780615
696,-3.58172,0.486188,0.553734,3.0,7.0,0.0,18.3256,-0.0562326,0.00657607,-0.00319176,-0.0768838,0.0790713,0.0510178,-0.0180069,-0.144004,-0.0362855,-0.852084,-0.0100739,-0.0613486,0.156373,-0.0484893,-0.111035,-0.0579716,-0.00919138,0.0263961
697,-6.25745,0.746,0.553734,3.0,7.0,0.0,14.2153,0.137769,0.00471562,-0.0552507,-0.0916191,0.0579519,0.0530357,0.00248904,-0.134007,-0.00300388,-0.787572,-0.0938019,-0.0466968,0.167358,-0.102228,-0.147564,-0.0608143,0.0211615,0.114945
698,-8.68319,0.668023,0.553734,3.0,7.0,0.0,19.051,-0.658195,0.130408,0.0338843,0.00147183,-0.0790764,-0.189213,0.0574421,-0.0180036,-0.0258931,0.160375,0.188516,0.000431451,-0.0557563,-0.0719014,-0.0233449,-0.0322254,-0.027745,-0.0324068
699,-6.51592,1.0,0.553734,3.0,7.0,0.0,15.5998,0.337677,0.0542078,0.0497987,-0.0947884,0.0287136,0.0706496,-0.0399791,-0.148685,-0.0282294,-0.421268,0.0597307,-0.0836638,0.234622,-0.11746,-0.212855,-0.0619583,-0.0336487,0.0537652
