,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,a[1],a[2],a[3],a[4],b[1],b[2],b[3],b[4],sigma_bkg,a_bkg[1],a_bkg[2],a_bkg[3],a_bkg[4],b_bkg[1],b_bkg[2],b_bkg[3],b_bkg[4]
1068,-0.640989,0.984165,0.612115,3.0,7.0,0.0,11.4126,0.188912,-0.0753253,-0.00416381,0.00233258,0.0945022,0.0446722,0.0389232,0.0225984,-0.00414239,-0.456935,0.154454,0.139554,0.0655778,-0.0195415,0.0968709,-0.0402169,0.127879,-0.206799
1069,0.334353,0.766347,0.612115,3.0,7.0,0.0,11.3632,-0.0662618,0.0814457,0.0222083,-0.0266749,-0.0224504,-0.0268485,0.0489052,-0.0376167,0.100561,0.0928268,-0.0256066,-0.0752707,0.0920668,-0.0737324,0.105863,-0.000632614,0.0642213,-0.0373686
1070,-1.13024,0.703503,0.612115,3.0,7.0,0.0,10.7752,-0.0202226,0.0147742,0.019279,-0.0428108,0.099733,-0.00164315,-0.00444582,0.0602095,0.0134408,-0.267687,0.172812,0.0749098,0.0427943,0.0256575,0.160599,-0.0847885,0.105502,-0.224459
1071,0.631102,0.83475,0.612115,3.0,7.0,0.0,10.7261,0.223032,-0.0039667,0.00655565,0.00258326,0.0115841,0.0154155,0.0875044,-0.0928616,0.099098,-0.0984272,-0.0528301,-0.00397864,0.0866344,-0.106452,0.0640093,0.0546778,0.101935,-0.0388974
1072,-0.202143,0.744909,0.612115,3.0,7.0,0.0,11.3017,-0.47064,0.0439342,0.0154764,-0.0219382,0.0734036,0.0628743,0.0532235,-0.0345915,0.0282147,-0.237395,0.130048,0.0536794,0.0358885,0.0370273,0.0427393,-0.0774223,0.118481,-0.127055
1073,-0.409925,0.804841,0.612115,3.0,7.0,0.0,11.2632,0.555902,0.0379282,0.0469098,-0.0298319,0.0107396,0.0636346,0.0468545,-0.068938,-0.0123835,-0.290903,-0.0336861,-0.0190657,0.0714255,-0.0744168,0.161432,0.0520186,0.0861001,-0.129146
1074,-4.15699,0.780558,0.612115,3.0,7.0,0.0,10.1516,0.189087,-0.0238957,0.0138852,-2.27318e-05,-0.0984773,0.0126061,0.0582086,-0.013312,-0.0295563,0.135517,0.0793682,-0.00944885,0.160168,-0.107092,0.215996,0.114215,0.107351,-0.0919247
1075,-9.635,0.851277,0.612115,3.0,7.0,0.0,17.712,-0.077378,0.0142665,0.162937,-0.00591296,-0.0216962,0.0815542,-0.0178218,-0.0265193,0.0574491,0.347735,0.2218,0.0833622,0.153131,0.0203398,0.0942423,0.114814,0.162614,-0.0990492
1076,-1.30678,1.0,0.612115,3.0,7.0,0.0,15.5242,0.0737211,0.00568013,-0.0849869,-0.048032,0.0496068,0.115329,0.0962265,0.0506894,-0.000204115,0.00250079,0.0103806,-0.0785694,0.0738773,-0.0729791,0.0113006,0.0179485,0.0761447,-0.173403
1077,-2.50416,0.900805,0.612115,3.0,7.0,0.0,10.0459,0.101141,0.00598899,0.111996,-0.00721821,0.0415958,-0.108912,0.0217277,-0.0675806,0.0707412,-0.323493,0.114867,0.0762381,0.00997558,0.0344447,0.232939,-0.0406082,0.135909,-0.0696505
1078,-1.22343,0.828314,0.612115,3.0,7.0,0.0,14.6897,0.0306177,-0.0125824,-0.0721727,-0.0239897,0.0454416,0.137251,0.0971192,0.039074,0.0274236,-0.0568036,0.0166213,0.00160607,0.136979,-0.108422,-0.0131044,0.0256166,0.0707229,-0.167408
1079,0.489657,0.917292,0.612115,3.0,7.0,0.0,9.00622,0.153932,0.0550269,0.0952934,0.0626121,0.0852419,-0.055534,-0.000407569,-0.0523378,0.0392813,-0.261615,0.116476,0.0331837,0.118013,0.00857337,0.171869,-0.0700726,0.121662,-0.147083
1080,0.486351,0.869052,0.612115,3.0,7.0,0.0,9.013,-0.115477,-0.0571606,-0.0675347,-0.110148,0.00579484,0.0874194,0.116948,0.0225533,0.0680798,-0.111735,-0.0175572,0.0162405,0.0562701,-0.0544951,0.0319016,-0.0166275,0.0722225,-0.0878097
1081,0.486668,0.807072,0.612115,3.0,7.0,0.0,9.14745,0.222944,0.0554715,0.0920268,0.0464134,0.0882947,-0.0603006,-0.00339145,-0.0470901,0.0456201,-0.321679,0.139394,0.0212156,0.129032,-0.0100724,0.168978,-0.00487374,0.131558,-0.160743
1082,-3.36494,0.885629,0.612115,3.0,7.0,0.0,8.37476,0.113598,0.0075212,-0.0232635,0.0683436,0.0239795,0.131942,0.0928503,0.0843861,0.040495,-0.362729,0.123507,0.0722689,0.0540896,-0.0998288,0.0641405,-0.0624642,-0.0368186,-0.0414847
1083,-3.11304,0.90401,0.612115,3.0,7.0,0.0,12.5247,-0.125065,0.00904409,0.0337661,0.0241403,-0.0457652,-0.00427095,0.0133077,-0.102291,0.0455289,-0.311843,-0.0147485,0.0147367,0.129419,-0.0480091,0.170394,-0.0574537,0.24637,-0.231803
1084,-6.09276,0.820162,0.612115,3.0,7.0,0.0,14.6719,0.3445,0.0760942,0.0618447,-0.073674,0.101732,0.0468779,0.0927482,-0.0249864,0.107101,0.0391406,0.175352,0.0541195,0.0675418,-0.0226427,0.0379851,-0.0500399,-0.0860548,-0.0256017
1085,-8.36442,0.925257,0.612115,3.0,7.0,0.0,20.0923,-0.607954,-0.0724995,-0.0236585,0.0365888,-0.00756423,0.00233209,0.0279132,0.024545,-0.00454502,-0.298519,-0.070965,0.0159906,0.0696801,-0.0507564,0.186676,0.0226259,0.267909,-0.204804
1086,-8.93849,0.964381,0.612115,3.0,7.0,0.0,23.3716,0.462917,0.0124342,0.0988106,-0.0481822,0.0187262,0.128123,0.0125553,0.126527,0.00444852,0.0790464,0.0916041,0.0121192,0.181639,-0.0520953,0.198385,0.0940552,0.0709573,0.0214686
1087,-5.30296,1.0,0.612115,3.0,7.0,0.0,18.2988,-0.0812542,-0.0712778,-0.0130229,0.0524709,0.0153646,-0.0446545,0.0658575,0.0696124,0.0190975,-0.102024,0.0461969,-0.0722495,-0.0182609,-0.0435338,-0.0505181,0.131918,0.0620268,-0.0903602
1088,-5.15413,0.975907,0.612115,3.0,7.0,0.0,15.2499,0.140896,0.126597,0.017169,-0.0978841,0.0340471,0.0459269,0.0313558,-0.0819345,0.00690096,-0.186139,0.0511168,0.102454,0.227141,0.0606685,0.172072,-0.127753,0.154494,-0.123588
1089,-5.19257,0.921038,0.612115,3.0,7.0,0.0,13.6276,-0.0284974,-0.137203,0.0111142,0.067075,0.0430383,-0.0329876,0.052623,0.0525225,0.0925577,-0.145264,0.0411598,-0.0436766,-0.0373159,-0.125747,0.0510883,0.135861,0.0416456,-0.0867374
1090,-3.48678,0.904123,0.612115,3.0,7.0,0.0,16.1206,0.376522,0.0583635,-0.000778171,-0.0857209,0.0560384,0.0649532,0.0396789,-0.154707,0.0946552,-0.0765893,0.112695,0.107197,0.208521,0.0422463,0.120407,-0.0426896,0.106904,-0.111968
1091,-0.00207504,0.773575,0.612115,3.0,7.0,0.0,13.3441,-0.396457,-0.0312697,0.0306356,0.038042,0.0123662,-0.0488161,0.0419137,0.0895636,0.0867773,-0.275489,0.0648907,-0.0211362,0.0111396,-0.0285638,0.142303,0.0403031,0.0598157,-0.104355
1092,-5.56264,0.868744,0.612115,3.0,7.0,0.0,10.4275,-0.0705939,-0.0233935,0.00178408,-0.0974859,0.0472832,0.148234,0.115423,-0.113003,0.13793,0.0273053,0.100878,0.0619239,0.134034,-0.0303299,0.0755219,-0.137495,0.0552077,-0.251267
1093,-1.79734,0.97621,0.612115,3.0,7.0,0.0,12.8531,-0.480276,-0.0473409,-0.0459571,0.00869928,-0.00865321,0.101698,0.0161107,-0.0475613,0.0572204,-0.233316,0.12114,0.00726035,0.0520323,-0.127767,0.129526,-0.0621036,0.153132,-0.139051
1094,0.0433016,1.0,0.612115,3.0,7.0,0.0,7.17179,-0.267242,0.00615546,-0.0455786,-0.0700605,-0.00884606,-0.00701884,-0.00600346,-0.0856143,0.0171482,-0.246066,0.0810098,0.0744661,0.17907,-0.117069,0.0962643,0.0107336,0.0676084,-0.125688
1095,-1.5555,0.943356,0.612115,3.0,7.0,0.0,7.26233,0.460829,0.0528794,0.0680985,-0.0602051,0.0262879,0.0189442,0.174468,-0.0387066,0.13028,-0.378604,0.00616851,-0.0605422,0.0913072,-0.0261208,0.117074,-0.0226973,0.160637,-0.0530615
1096,-2.5014,0.95663,0.612115,3.0,7.0,0.0,6.97165,-0.347419,-0.087292,-0.0364484,0.00406915,0.043273,-0.0184387,-0.0618863,0.0151989,-0.0364459,-0.0516406,0.12326,0.105329,0.089121,-0.0700924,0.0993009,-0.0116957,-0.0113332,-0.162323
1097,-1.24839,0.9803,0.612115,3.0,7.0,0.0,9.46762,0.363267,0.0535499,0.0597102,-0.00517682,0.0135467,0.00648217,0.164392,-0.0161599,0.167318,-0.191579,-0.00499858,-0.0481716,0.126548,-0.0329976,0.0524374,-0.00922806,0.130679,-0.0454087
1098,-3.12574,0.907448,0.612115,3.0,7.0,0.0,9.45459,0.0678737,-0.0183022,0.0638638,0.129455,0.0787832,0.0433888,0.053279,-0.0344134,0.18617,-0.207334,0.0493689,0.00579356,0.161033,-0.0534146,-0.00500468,-0.0725048,0.151161,-0.107257
1099,-3.66226,0.974943,0.612115,3.0,7.0,0.0,7.8967,0.197124,0.000680662,-0.0430898,-0.176597,0.0622362,-0.0444578,0.10069,-0.0346803,-0.0766941,-0.236381,0.0596042,0.0511939,0.0453335,-0.00757845,0.231761,0.0492915,0.0650557,-0.111097
1100,-4.52821,0.89432,0.612115,3.0,7.0,0.0,10.6627,-0.334465,0.0150257,0.0699255,0.0516972,0.0165993,-0.0197515,-0.058161,-0.0412763,0.17408,-0.223914,0.0114673,0.0559,0.103056,-0.105172,-0.0276967,-0.0599403,0.0804647,-0.0632466
1101,-9.26241,0.804023,0.612115,3.0,7.0,0.0,16.2356,0.515739,-0.0302541,-0.0210286,-0.136192,0.142354,0.10719,0.186705,0.11907,0.0744028,-0.100653,0.0597732,-0.0309974,0.0387763,-0.0213701,0.157843,-0.0319962,0.172152,-0.25511
1102,-9.01394,0.999795,0.612115,3.0,7.0,0.0,15.6901,-0.452128,0.0279437,0.049872,0.104141,-0.0700967,-0.0741917,-0.0728589,-0.128295,0.0296194,-0.249101,0.043356,0.0754358,0.135676,-0.0591479,0.0540507,0.00038494,0.0181888,0.0060089
1103,-5.90528,0.988872,0.612115,3.0,7.0,0.0,16.7583,0.215596,-0.0512381,0.0190809,-0.0951265,0.155579,0.061219,0.165999,0.0455268,0.121018,-0.0938011,0.0917,-0.0856565,0.0479227,-0.0647928,0.0790616,0.0490889,0.206535,-0.258742
1104,-4.47669,1.0,0.612115,3.0,7.0,0.0,9.66082,0.29038,-0.0137068,0.0241495,-0.0813118,0.0903252,0.071227,0.176606,0.080343,0.0997853,0.00860272,0.128333,-0.0933917,0.0422019,-0.0575093,0.0641264,0.032034,0.174274,-0.236414
1105,-4.58997,0.770659,0.612115,3.0,7.0,0.0,17.9724,-0.180982,0.0367422,0.0337068,-0.0377488,-0.0616667,-0.0422433,-0.11946,-0.139635,0.0418194,-0.274655,0.0780712,0.0820345,0.189155,-0.0371224,0.0707521,-0.0458933,0.086026,-0.119414
1106,-0.411101,1.0,0.612115,3.0,7.0,0.0,10.0902,0.154898,0.0164763,0.0126663,-0.100227,-0.00741082,0.00829046,0.0142044,-0.0413911,-0.0416955,-0.231873,-0.0512531,0.0530545,0.165542,-0.104162,0.181103,-0.0336782,0.0689048,-0.108992
1107,-0.738241,0.988233,0.612115,3.0,7.0,0.0,6.34714,0.126492,0.00875442,0.0625707,0.0824041,0.0619578,0.0185301,0.0982845,-0.0103969,0.113878,-0.0730612,0.0927749,-0.00558525,-0.010731,0.0834208,0.0256686,0.0103112,0.112646,-0.148672
1108,-1.96672,0.966965,0.612115,3.0,7.0,0.0,7.42994,-0.211445,0.0264513,-0.0562392,-0.177296,0.0215627,0.00441028,0.00503784,-0.03989,-0.00880033,-0.230679,-0.01463,0.0436541,0.123867,-0.11822,0.129212,-0.0780951,0.0591685,-0.0879814
1109,-2.90352,0.982374,0.612115,3.0,7.0,0.0,10.3408,0.10217,-0.0285583,0.080854,0.143617,0.0819515,-0.0275631,0.104286,0.121781,0.0139103,-0.0572352,0.1229,0.0169127,0.0357329,-0.00186876,0.0981743,-0.0506093,0.158627,-0.133261
1110,-0.0311513,0.855198,0.612115,3.0,7.0,0.0,12.7969,-0.353873,-0.00570608,-0.000450749,-0.123304,-0.0296755,-0.0305844,-0.0362235,-0.0800368,0.00698768,-0.23865,0.0201557,0.0325159,0.0595202,-0.0332385,0.10772,0.0380241,0.124322,-0.103253
1111,-2.89229,0.907206,0.612115,3.0,7.0,0.0,8.42699,0.586582,-0.0269019,0.0327073,0.0759614,0.0849624,0.0303265,0.159797,0.064263,0.0592276,-0.271623,0.0965436,0.054102,0.0225809,-0.113,0.16401,-0.0679535,0.0422392,-0.100321
1112,-2.35812,0.987759,0.612115,3.0,7.0,0.0,9.63286,0.213227,0.0141456,0.0817444,0.0347948,0.122623,0.066951,0.0555559,0.0325701,0.0645071,-0.00457396,0.0415926,0.0628285,-0.0742652,-0.0949202,0.0835785,-0.0929695,0.0657433,-0.196733
1113,1.84377,0.833247,0.612115,3.0,7.0,0.0,11.4305,-0.279089,-0.0114512,-0.0445154,-0.00192387,-0.00758534,-0.0242029,0.0338652,-0.015299,0.0814307,-0.261508,0.025082,0.0593066,0.182473,-0.0511545,0.104586,-0.0555842,0.13581,-0.104828
1114,1.24803,0.90979,0.612115,3.0,7.0,0.0,3.44773,0.136849,-0.0395588,0.0750902,0.0761603,-0.0140145,0.0304927,0.11632,-0.0469405,0.0514532,-0.219132,0.0734301,-0.00787594,0.12332,-0.106512,0.102998,-0.0739383,0.10312,-0.144677
1115,-0.21997,0.68909,0.612115,3.0,7.0,0.0,11.0375,0.011316,0.0234637,-0.0706894,-0.115076,0.105685,-0.00412735,-0.0128821,0.0122207,0.0355935,-0.451665,0.0215739,0.0848552,0.00905194,0.023031,0.111482,0.0436321,0.0994106,-0.0934012
1116,-3.14047,0.855569,0.612115,3.0,7.0,0.0,8.31134,0.024476,0.0466061,0.0682378,0.107594,0.0338861,0.115924,0.0158576,-0.0271685,0.140634,0.00964903,-0.031768,-0.0199548,0.104868,-0.114997,0.133789,-0.0319182,0.0711207,-0.213825
1117,-1.17511,0.900625,0.612115,3.0,7.0,0.0,14.0259,-0.0199182,-0.0510571,-0.0438939,-0.130554,0.0402865,-0.0951189,0.105184,0.00186978,-0.036261,-0.405269,0.105446,0.0250885,0.0478071,0.0367281,0.0826703,-0.0138724,0.11877,-0.0564929
1118,-1.23161,0.987185,0.612115,3.0,7.0,0.0,6.27177,0.230353,0.0523891,0.0789435,0.0904611,0.0508819,0.114145,-0.0101266,-0.0249194,0.12724,0.003535,0.0111225,0.00102443,0.110744,-0.107625,0.130789,0.0193559,0.0756901,-0.161055
1119,-4.66588,0.78037,0.612115,3.0,7.0,0.0,13.3998,-0.195469,0.0388306,-0.0333628,-0.0542636,0.0669086,0.00543491,0.0307529,-0.0509234,0.123171,-0.321864,0.0161848,0.0181148,0.041954,-0.180707,0.00546985,-0.0249197,0.218965,-0.274338
1120,-3.20519,0.985214,0.612115,3.0,7.0,0.0,13.2642,0.614017,-0.00467965,0.0540153,0.0252891,-0.0483088,0.0120644,0.0861634,0.0292514,-0.0146475,-0.230535,0.0350644,0.0318889,0.118019,0.0830658,0.18036,-0.0598022,0.073368,-0.039902
1121,-6.79107,0.626753,0.612115,3.0,7.0,0.0,19.2986,-0.466834,-0.00409334,0.145939,-0.148378,0.0301273,0.0237726,0.0624121,-0.00502436,0.047067,-0.365422,0.0629941,-0.135435,0.184557,-0.0875371,0.0823887,-0.0506356,0.0535044,-0.11947
1122,-2.6767,0.94531,0.612115,3.0,7.0,0.0,15.5208,0.262128,0.044351,0.0674848,-0.0427911,0.10416,0.0131767,0.012497,0.0558427,0.106079,-0.666843,0.113019,-0.0737551,0.152234,-0.0718777,0.110327,-0.0315838,0.129804,-0.0782399
1123,-7.77417,0.719123,0.612115,3.0,7.0,0.0,14.6362,-0.0651742,-0.0368321,-0.0757377,-0.0782714,0.0346795,0.0560727,-0.0247603,-0.178934,0.0476491,0.212371,-0.0705885,0.000421218,0.0219013,0.0510051,0.00691232,0.0273783,0.0336312,-0.186671
1124,-0.671432,0.916385,0.612115,3.0,7.0,0.0,15.4033,-0.00204596,0.0454925,-0.139353,-0.00269508,0.0440801,-0.0179924,0.0670177,0.0252315,0.0765392,-0.505327,0.127212,0.0210752,0.0731938,-0.0254962,0.108141,0.00969654,0.0014086,-0.101929
1125,0.140716,0.893363,0.612115,3.0,7.0,0.0,7.94762,0.110761,-0.0339398,0.159023,-0.0134222,0.0169304,0.0673438,0.0708363,-0.0662591,0.0453563,0.117618,-0.00192063,-0.0479267,0.0740371,-0.0565843,0.123457,-0.0310497,0.154628,-0.146501
1126,-4.71894,0.401301,0.612115,3.0,7.0,0.0,22.8738,0.441999,0.031283,0.0933615,0.0913365,-0.0606725,0.0388561,0.0399556,-0.112673,0.0677065,-0.139225,0.0339773,-0.00497124,0.0386236,-0.0282356,0.239958,-0.0501954,0.11733,-0.208918
1127,-3.35091,0.958688,0.612115,3.0,7.0,0.0,12.562,-0.187861,-0.0176133,-0.0405138,-0.0579046,0.162037,-0.03803,0.0442989,0.132111,0.033401,-0.229434,0.080175,-0.0325888,0.112902,-0.00835316,-0.0115647,0.0246438,0.0684386,-0.0355482
1128,-1.1986,0.991542,0.612115,3.0,7.0,0.0,8.56975,-0.206594,-0.0340629,0.040402,-0.0291092,-0.0312677,0.106662,0.0393511,-0.167782,0.100581,-0.0743753,0.0756988,0.0309364,0.0887798,-0.0501499,0.153426,-0.0194432,0.0243296,-0.0937764
1129,-3.41252,0.911639,0.612115,3.0,7.0,0.0,8.89764,0.430189,0.0499945,-0.035944,-0.0519383,0.0954886,-0.0727422,0.0487894,0.168985,-0.00570796,-0.130326,0.066862,0.00556212,0.172414,0.0191021,0.0763299,-0.0228501,0.15828,-0.142798
1130,-0.624397,0.96326,0.612115,3.0,7.0,0.0,10.1934,-0.232486,-0.027259,0.0378731,-0.0149348,0.0532045,-0.00299779,0.0845301,-0.152017,0.130528,-0.267019,0.0703549,0.0427311,0.00659586,-0.078761,0.144741,0.00839036,0.0324161,-0.207129
1131,-0.268969,0.848775,0.612115,3.0,7.0,0.0,10.7609,0.206358,0.0676272,0.00296497,-0.0383781,-0.0496286,0.0194908,0.0387327,0.116577,0.0613801,-0.266771,0.0404843,0.0338411,0.10702,-0.0236107,0.0797156,-0.0509202,0.148797,-0.0119571
1132,-2.52436,0.866775,0.612115,3.0,7.0,0.0,10.141,-0.268614,-0.00961846,-0.0122747,-0.037542,0.0827911,-0.0335627,0.0172729,-0.0309423,-0.00673666,0.14371,-0.0733082,0.00438261,0.11535,-0.136503,0.0738198,0.0769495,0.140989,-0.169705
1133,-4.00995,0.898607,0.612115,3.0,7.0,0.0,11.9482,0.387538,0.0127291,0.102149,0.0190775,0.00946542,0.040414,0.0686587,-0.00853176,0.0596634,-0.374533,0.0745626,-0.0146801,-0.0386568,-0.0789014,0.0562884,-0.1028,0.255972,-0.0571664
1134,-2.67218,0.995203,0.612115,3.0,7.0,0.0,11.8828,-0.0693682,-0.00498,-0.0767942,-0.0681314,0.0886019,-0.028688,0.0441754,-0.0258432,0.0347776,-0.0144134,0.0369155,0.0765295,0.184422,0.0153609,0.147471,0.0447147,-0.0638639,-0.172943
1135,-0.790024,0.978279,0.612115,3.0,7.0,0.0,7.52958,-0.0685785,-0.00729982,0.0292978,-0.014919,-0.0451763,-0.0410976,0.103118,-0.1118,0.0401783,-0.438745,0.030305,-0.00278065,0.0339059,-0.0513688,0.0551923,-0.0774162,0.223173,-0.0908121
1136,-4.36168,0.765443,0.612115,3.0,7.0,0.0,12.2278,0.145773,-0.00943401,0.10445,-0.00515117,0.0203059,0.0190212,0.154251,-0.106034,0.117384,-0.29363,0.124332,-0.0411091,-0.054445,-0.0361392,0.195807,0.0512747,0.0550116,-0.186287
1137,-9.77301,0.808619,0.612115,3.0,7.0,0.0,19.865,-0.267361,0.0157355,0.120645,-0.150286,0.0483431,0.0159578,0.0993149,-0.0891596,-0.015836,-0.0479477,0.119031,0.0831185,0.115591,-0.118882,0.191098,0.124308,0.134783,-0.284893
1138,-8.80966,1.0,0.612115,3.0,7.0,0.0,19.1919,0.360301,-0.0164916,-0.073694,0.110507,0.0385866,0.00452735,0.0062314,0.0741809,0.124798,-0.240493,0.00221357,0.0105406,0.0447613,0.0571115,0.00852812,-0.158061,0.071971,0.0295579
1139,-10.2094,0.888849,0.612115,3.0,7.0,0.0,20.9029,-0.248751,0.0188237,0.109438,-0.154393,0.0585244,0.0135925,0.0933618,-0.12962,-0.0249781,-0.144755,0.160781,0.0557227,0.121382,-0.133389,0.221705,0.141359,0.106159,-0.215741
1140,-6.08097,1.0,0.612115,3.0,7.0,0.0,15.0354,0.254642,-0.0215433,-0.0999335,0.0752118,0.067495,0.00499661,0.0237402,0.0285684,0.0685856,-0.400503,-0.0101944,-0.0070911,0.0474095,0.00338548,-0.0160975,-0.171006,0.0514314,-0.0156907
1141,-7.29967,0.86337,0.612115,3.0,7.0,0.0,16.7717,-0.150904,0.0177561,0.137484,-0.115086,0.0260969,-0.00978817,0.0694621,-0.0422676,0.0184444,0.0388877,0.118127,0.0644653,0.122347,-0.0852528,0.253195,0.150824,0.147941,-0.226978
1142,-9.83949,0.881167,0.612115,3.0,7.0,0.0,19.4987,0.47978,-0.0152478,-0.113065,0.0812777,0.0732101,0.0249139,0.0437818,0.00924382,0.0787423,-0.451774,-0.0203232,-0.0462788,0.0577964,0.0264748,-0.00823773,-0.189163,0.0596584,-0.00326536
1143,-8.25161,1.0,0.612115,3.0,7.0,0.0,16.3232,-0.362088,0.0380815,0.129031,-0.136458,0.0143242,0.00465792,-0.0102709,-0.0125322,0.046242,-0.0938107,0.0241728,-0.00225381,0.0889365,-0.0979363,0.27598,0.136943,0.103775,-0.226884
1144,-0.0108135,0.999836,0.612115,3.0,7.0,0.0,11.7296,-0.148093,0.0555892,0.125781,-0.0210397,-0.00992605,-0.0565139,0.0109798,0.0355241,0.0408214,-0.0308171,0.0323975,-0.0471812,0.151869,-0.0282994,0.175965,0.0383628,0.143516,-0.114007
1145,-0.950464,0.890858,0.612115,3.0,7.0,0.0,7.8023,0.259573,-0.0421121,-0.0965934,-0.005905,0.164345,0.0667334,0.10737,-0.0431783,0.0624824,-0.086187,0.0644055,0.0772439,-0.0222581,-0.0394918,0.111875,0.0217913,0.0816221,-0.0728402
1146,-1.49195,0.92099,0.612115,3.0,7.0,0.0,9.52223,-0.193872,0.0733296,0.0833024,-0.00612328,-0.128468,-0.0781023,0.0467321,-0.0138478,0.0450734,-0.255645,0.0166978,-0.00309525,0.0992755,-0.0343937,0.0838521,-0.0397142,0.13506,-0.18345
1147,-3.8066,0.632828,0.612115,3.0,7.0,0.0,17.7854,0.0393902,0.0302453,0.157015,-0.0206146,-0.0672884,-0.0575849,0.053279,-0.0964757,0.00264002,-0.235726,0.0255367,-0.0321088,0.0944238,-0.00866369,0.0431934,-0.167194,0.120906,-0.155053
1148,-2.4143,0.839781,0.612115,3.0,7.0,0.0,14.7336,0.0617842,-0.0514443,-0.0586201,-0.0835151,0.111542,0.0474989,0.0920581,0.136969,0.100705,-0.108308,0.0786246,0.0669459,0.0188271,-0.0834903,0.133184,0.0273401,0.182339,-0.0553984
1149,-1.38107,0.832627,0.612115,3.0,7.0,0.0,12.3524,0.238205,0.0779054,0.0257959,-0.0638067,0.0834942,0.0389175,0.0408315,0.0623748,0.0513104,-0.0157139,0.0489358,0.045922,0.00964025,-0.0813669,0.219461,0.0869596,0.0096257,-0.084696
1150,-0.856759,1.0,0.612115,3.0,7.0,0.0,6.48828,0.317075,0.0536792,0.0618563,-0.0390534,0.0569201,0.0262765,-0.00258343,0.0202518,0.0508033,-0.0252319,-0.00318746,0.0411644,-0.0137582,-0.0653526,0.150478,0.0816512,-0.0136951,-0.0750579
1151,-6.17864,0.799716,0.612115,3.0,7.0,0.0,11.4308,-0.715956,-0.0336675,-0.0479587,0.0287391,0.063284,0.0450811,0.102304,-0.0935967,0.0420823,-0.449852,0.0981478,0.00435182,0.194788,0.010279,0.0610326,-0.0277901,0.16536,-0.105612
1152,0.1915,0.958325,0.612115,3.0,7.0,0.0,11.9303,0.0631851,-0.0296192,0.0614713,-0.0654156,0.0747113,-0.0200925,0.0341583,0.0522059,0.00787738,0.0963411,0.170339,0.0514333,-0.00148778,-0.065664,0.10669,-0.0184912,0.161781,-0.0735225
1153,-2.1385,0.778567,0.612115,3.0,7.0,0.0,10.9559,-0.0348377,-0.035348,-0.0680401,-0.0273842,0.0846647,-0.00501441,0.0215592,-0.104113,0.0863961,-0.358431,-0.0676284,-0.00056429,0.131426,-0.0587235,0.0360221,0.0804253,0.0381375,-0.156178
1154,0.0410652,0.983139,0.612115,3.0,7.0,0.0,8.07146,0.127755,-0.0510639,0.10161,-0.094252,0.122892,0.0258184,0.0451864,-0.01277,0.0439323,-0.0127271,0.0366554,-0.0603814,-0.00315679,-0.0537931,0.08729,-0.0574094,0.030457,-0.120842
1155,-0.337081,0.929958,0.612115,3.0,7.0,0.0,7.82411,0.0625039,0.0325369,-0.0224146,0.0602693,-0.0346858,-0.0566817,0.10437,-0.0174197,0.0394696,-0.218112,0.0553011,0.0586033,0.166109,0.0694929,0.143421,0.0646552,0.134343,-0.157453
1156,-4.33321,0.716696,0.612115,3.0,7.0,0.0,12.7537,0.107963,-0.0422746,-0.0131487,-0.120826,0.078385,0.0812702,-0.0280535,0.00019479,0.00288682,-0.0238175,0.133135,0.0652836,-0.033962,-0.133232,0.0902084,-0.124127,0.144778,-0.0470655
1157,-1.74163,0.997991,0.612115,3.0,7.0,0.0,9.27643,0.0157864,-0.0767419,-0.0290411,-0.139669,0.0415901,0.0912608,-0.0280657,0.0118977,-0.0272037,-0.019416,0.0828082,0.059728,0.0204159,-0.0996616,0.0584352,-0.0782328,0.108381,-0.0876094
1158,-4.38444,0.908216,0.612115,3.0,7.0,0.0,10.2441,0.0141609,-0.0592962,-0.116848,-0.0216118,0.0147058,0.0768736,0.104064,-0.0384222,-0.0751196,0.0872753,0.125625,0.163571,0.0136715,-0.00647336,0.116353,-0.0410615,0.127131,-0.0956097
1159,-4.71024,0.93787,0.612115,3.0,7.0,0.0,15.3621,0.271272,0.0353494,0.0519398,-0.137006,0.104776,0.0726096,0.0583608,-0.0241619,0.179991,-0.12229,0.0451513,0.00183073,0.141135,0.0141403,0.137705,0.00402502,0.104161,-0.300069
1160,-2.63303,0.939709,0.612115,3.0,7.0,0.0,14.1691,0.392854,-0.0225936,-0.0828949,-0.151597,0.058137,-0.0130466,0.127562,-0.0769731,0.0632108,-0.173462,0.0113744,0.0680722,0.0843273,-0.017979,0.150197,0.0133499,0.228961,-0.0862298
1161,-2.65132,0.984799,0.612115,3.0,7.0,0.0,7.99408,-0.314828,0.026818,0.103835,0.111282,0.0206481,0.0283048,-0.0206405,0.0575911,0.0169302,-0.143096,0.0959518,-0.020211,0.0799781,-0.0580417,0.0635815,-0.0460874,-0.0136465,-0.168307
1162,-7.2538,0.865394,0.612115,3.0,7.0,0.0,10.7041,0.34305,-0.0351842,-0.100111,-0.129983,0.0361755,-0.00891293,0.142569,-0.109971,0.0776986,-0.477999,-0.0609851,0.0983422,0.0502769,0.0047975,0.147388,0.0274468,0.243117,-0.0635753
